date,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,nyc flu,pneumonia,fever flu,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,flu game,cold versus flu,incubation period for flu,how long is flu contagious,treating the flu,flu treatments,flu complications,influenza symptoms,contagious flu,how to treat flu,flu fever,type a influenza,cure the flu,flu vs cold,flu contagious period,how long is the flu,signs of the flu,the flu virus,flu cough,flu symptoms,treat flu,ear thermometer,taking temperature,get rid of the flu,over the counter flu,reduce a fever,flu and cold,cold and flu,flu vs. cold,cure flu,human temperature,braun thermoscan,flu length,remedies for flu,how long does flu last,what to do if you have the flu,flu shots,symptoms of flu,treat the flu,over the counter flu medicine,flu report,incubation period for the flu,influenza a and b,having the flu,normal body temperature,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,flu shot side effects,cold vs flu,flu how long,flu recovery,flu versus cold,exposed to flu,flu remedies,influenza type a,flu medicine,fever,flu duration,the flu symptoms,flu shot,flu or cold,flu vaccine,cold vs. flu,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu
2013-31,13.0,3.0,3.0,37.0,3.0,0.0,6.0,3.0,3.0,2.0,32.0,2.0,7.0,2.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,0.0,3.0,10.0,0.0,2.0,5.0,9.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,21.0,26.0,0.0,5.0,18.0,4.0,1.0,0.0,4.0,0.0,26.0,6.0,1.0,8.0,8.0,0.0,8.0,6.0,66.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,32.0,0.0,59.0,0.0,1.0,1.0,2.0,0.0,22.0,3.0,11.0,36.0,0.0
2013-32,13.0,3.0,3.0,37.0,3.0,0.0,6.0,3.0,3.0,2.0,32.0,2.0,7.0,2.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,0.0,3.0,10.0,0.0,2.0,5.0,9.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,21.0,26.0,0.0,5.0,18.0,4.0,1.0,0.0,4.0,0.0,26.0,6.0,1.0,8.0,8.0,0.0,8.0,6.0,66.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,32.0,0.0,59.0,0.0,1.0,1.0,2.0,0.0,22.0,3.0,11.0,36.0,0.0
2013-33,13.0,3.0,3.0,37.0,3.0,0.0,6.0,3.0,3.0,2.0,32.0,2.0,7.0,2.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,0.0,3.0,10.0,0.0,2.0,5.0,9.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,21.0,26.0,0.0,5.0,18.0,4.0,1.0,0.0,4.0,0.0,26.0,6.0,1.0,8.0,8.0,0.0,8.0,6.0,66.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,32.0,0.0,59.0,0.0,1.0,1.0,2.0,0.0,22.0,3.0,11.0,36.0,0.0
2013-34,13.0,3.0,3.0,37.0,3.0,0.0,6.0,3.0,3.0,2.0,32.0,2.0,7.0,2.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,0.0,3.0,10.0,0.0,2.0,5.0,9.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,21.0,26.0,0.0,5.0,18.0,4.0,1.0,0.0,4.0,0.0,26.0,6.0,1.0,8.0,8.0,0.0,8.0,6.0,66.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,32.0,0.0,59.0,0.0,1.0,1.0,2.0,0.0,22.0,3.0,11.0,36.0,0.0
2013-35,13.0,3.0,3.0,37.0,3.0,0.0,6.0,3.0,3.0,2.0,32.0,2.0,7.0,2.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,0.0,3.0,10.0,0.0,2.0,5.0,9.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,21.0,26.0,0.0,5.0,18.0,4.0,1.0,0.0,4.0,0.0,26.0,6.0,1.0,8.0,8.0,0.0,8.0,6.0,66.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,32.0,0.0,59.0,0.0,1.0,1.0,2.0,0.0,22.0,3.0,11.0,36.0,0.0
2013-36,21.0,0.0,0.0,49.0,5.0,3.0,8.0,3.0,11.0,4.0,43.0,2.0,5.0,2.0,3.0,3.0,15.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,2.0,17.0,0.0,4.0,7.0,9.0,4.0,9.0,0.0,1.0,0.0,2.0,3.0,5.0,32.0,36.0,0.0,3.0,24.0,3.0,3.0,1.0,8.0,1.0,39.0,7.0,2.0,7.0,7.0,0.0,0.0,8.0,69.0,0.0,0.0,8.0,2.0,8.0,8.0,2.0,4.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,3.0,56.0,1.0,67.0,1.0,2.0,2.0,3.0,0.0,13.0,4.0,18.0,40.0,0.0
2013-37,21.0,0.0,0.0,49.0,5.0,3.0,8.0,3.0,11.0,4.0,43.0,2.0,5.0,2.0,3.0,3.0,15.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,2.0,17.0,0.0,4.0,7.0,9.0,4.0,9.0,0.0,1.0,0.0,2.0,3.0,5.0,32.0,36.0,0.0,3.0,24.0,3.0,3.0,1.0,8.0,1.0,39.0,7.0,2.0,7.0,7.0,0.0,0.0,8.0,69.0,0.0,0.0,8.0,2.0,8.0,8.0,2.0,4.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,3.0,56.0,1.0,67.0,1.0,2.0,2.0,3.0,0.0,13.0,4.0,18.0,40.0,0.0
2013-38,21.0,0.0,0.0,49.0,5.0,3.0,8.0,3.0,11.0,4.0,43.0,2.0,5.0,2.0,3.0,3.0,15.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,2.0,17.0,0.0,4.0,7.0,9.0,4.0,9.0,0.0,1.0,0.0,2.0,3.0,5.0,32.0,36.0,0.0,3.0,24.0,3.0,3.0,1.0,8.0,1.0,39.0,7.0,2.0,7.0,7.0,0.0,0.0,8.0,69.0,0.0,0.0,8.0,2.0,8.0,8.0,2.0,4.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,3.0,56.0,1.0,67.0,1.0,2.0,2.0,3.0,0.0,13.0,4.0,18.0,40.0,0.0
2013-39,21.0,0.0,0.0,49.0,5.0,3.0,8.0,3.0,11.0,4.0,43.0,2.0,5.0,2.0,3.0,3.0,15.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,2.0,17.0,0.0,4.0,7.0,9.0,4.0,9.0,0.0,1.0,0.0,2.0,3.0,5.0,32.0,36.0,0.0,3.0,24.0,3.0,3.0,1.0,8.0,1.0,39.0,7.0,2.0,7.0,7.0,0.0,0.0,8.0,69.0,0.0,0.0,8.0,2.0,8.0,8.0,2.0,4.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,3.0,56.0,1.0,67.0,1.0,2.0,2.0,3.0,0.0,13.0,4.0,18.0,40.0,0.0
2013-40,15.0,5.0,4.0,62.0,4.0,0.0,11.0,6.0,25.0,2.0,47.0,3.0,5.0,2.0,6.0,2.0,17.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,5.0,1.0,11.0,0.0,10.0,15.0,2.0,2.0,7.0,14.0,16.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,35.0,44.0,5.0,3.0,24.0,3.0,0.0,0.0,11.0,0.0,22.0,9.0,1.0,0.0,22.0,0.0,0.0,4.0,35.0,0.0,4.0,2.0,15.0,6.0,4.0,2.0,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,2.0,31.0,1.0,40.0,3.0,2.0,1.0,3.0,1.0,9.0,4.0,10.0,38.0,0.0
2013-41,15.0,5.0,4.0,62.0,4.0,0.0,11.0,6.0,25.0,2.0,47.0,3.0,5.0,2.0,6.0,2.0,17.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,5.0,1.0,11.0,0.0,10.0,15.0,2.0,2.0,7.0,14.0,16.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,35.0,44.0,5.0,3.0,24.0,3.0,0.0,0.0,11.0,0.0,22.0,9.0,1.0,0.0,22.0,0.0,0.0,4.0,35.0,0.0,4.0,2.0,15.0,6.0,4.0,2.0,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,2.0,31.0,1.0,40.0,3.0,2.0,1.0,3.0,1.0,9.0,4.0,10.0,38.0,0.0
2013-42,15.0,5.0,4.0,62.0,4.0,0.0,11.0,6.0,25.0,2.0,47.0,3.0,5.0,2.0,6.0,2.0,17.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,5.0,1.0,11.0,0.0,10.0,15.0,2.0,2.0,7.0,14.0,16.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,35.0,44.0,5.0,3.0,24.0,3.0,0.0,0.0,11.0,0.0,22.0,9.0,1.0,0.0,22.0,0.0,0.0,4.0,35.0,0.0,4.0,2.0,15.0,6.0,4.0,2.0,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,2.0,31.0,1.0,40.0,3.0,2.0,1.0,3.0,1.0,9.0,4.0,10.0,38.0,0.0
2013-43,15.0,5.0,4.0,62.0,4.0,0.0,11.0,6.0,25.0,2.0,47.0,3.0,5.0,2.0,6.0,2.0,17.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,5.0,1.0,11.0,0.0,10.0,15.0,2.0,2.0,7.0,14.0,16.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,35.0,44.0,5.0,3.0,24.0,3.0,0.0,0.0,11.0,0.0,22.0,9.0,1.0,0.0,22.0,0.0,0.0,4.0,35.0,0.0,4.0,2.0,15.0,6.0,4.0,2.0,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,2.0,31.0,1.0,40.0,3.0,2.0,1.0,3.0,1.0,9.0,4.0,10.0,38.0,0.0
2013-44,17.0,3.0,3.0,55.0,18.0,3.0,8.0,3.0,43.0,3.0,50.0,4.0,5.0,1.0,7.0,3.0,36.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,9.0,2.0,16.0,0.0,2.0,23.0,5.0,8.0,6.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,35.0,39.0,0.0,9.0,6.0,5.0,0.0,4.0,16.0,0.0,11.0,13.0,1.0,14.0,21.0,0.0,7.0,8.0,55.0,4.0,4.0,8.0,4.0,14.0,4.0,2.0,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,4.0,20.0,1.0,33.0,0.0,2.0,3.0,6.0,0.0,12.0,9.0,17.0,38.0,0.0
2013-45,17.0,3.0,3.0,55.0,18.0,3.0,8.0,3.0,43.0,3.0,50.0,4.0,5.0,1.0,7.0,3.0,36.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,9.0,2.0,16.0,0.0,2.0,23.0,5.0,8.0,6.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,35.0,39.0,0.0,9.0,6.0,5.0,0.0,4.0,16.0,0.0,11.0,13.0,1.0,14.0,21.0,0.0,7.0,8.0,55.0,4.0,4.0,8.0,4.0,14.0,4.0,2.0,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,4.0,20.0,1.0,33.0,0.0,2.0,3.0,6.0,0.0,12.0,9.0,17.0,38.0,0.0
2013-46,17.0,3.0,3.0,55.0,18.0,3.0,8.0,3.0,43.0,3.0,50.0,4.0,5.0,1.0,7.0,3.0,36.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,9.0,2.0,16.0,0.0,2.0,23.0,5.0,8.0,6.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,35.0,39.0,0.0,9.0,6.0,5.0,0.0,4.0,16.0,0.0,11.0,13.0,1.0,14.0,21.0,0.0,7.0,8.0,55.0,4.0,4.0,8.0,4.0,14.0,4.0,2.0,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,4.0,20.0,1.0,33.0,0.0,2.0,3.0,6.0,0.0,12.0,9.0,17.0,38.0,0.0
2013-47,17.0,3.0,3.0,55.0,18.0,3.0,8.0,3.0,43.0,3.0,50.0,4.0,5.0,1.0,7.0,3.0,36.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,9.0,2.0,16.0,0.0,2.0,23.0,5.0,8.0,6.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,35.0,39.0,0.0,9.0,6.0,5.0,0.0,4.0,16.0,0.0,11.0,13.0,1.0,14.0,21.0,0.0,7.0,8.0,55.0,4.0,4.0,8.0,4.0,14.0,4.0,2.0,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,4.0,20.0,1.0,33.0,0.0,2.0,3.0,6.0,0.0,12.0,9.0,17.0,38.0,0.0
2013-48,17.0,3.0,3.0,55.0,18.0,3.0,8.0,3.0,43.0,3.0,50.0,4.0,5.0,1.0,7.0,3.0,36.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,9.0,2.0,16.0,0.0,2.0,23.0,5.0,8.0,6.0,8.0,6.0,13.0,0.0,1.0,0.0,1.0,2.0,3.0,35.0,39.0,0.0,9.0,6.0,5.0,0.0,4.0,16.0,0.0,11.0,13.0,1.0,14.0,21.0,0.0,7.0,8.0,55.0,4.0,4.0,8.0,4.0,14.0,4.0,2.0,7.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,4.0,20.0,1.0,33.0,0.0,2.0,3.0,6.0,0.0,12.0,9.0,17.0,38.0,0.0
2013-49,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0
2013-50,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0
2013-51,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0
2013-52,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0
2014-01,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0
2014-02,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0
2014-03,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0
2014-04,16.0,3.0,5.0,43.0,12.0,0.0,6.0,14.0,42.0,3.0,52.0,4.0,5.0,4.0,8.0,3.0,40.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,3.0,3.0,15.0,2.0,17.0,3.0,5.0,15.0,3.0,19.0,5.0,14.0,7.0,16.0,0.0,0.0,0.0,9.0,4.0,2.0,33.0,41.0,3.0,14.0,9.0,3.0,0.0,5.0,24.0,0.0,3.0,10.0,3.0,8.0,23.0,0.0,0.0,10.0,31.0,4.0,0.0,2.0,24.0,11.0,4.0,1.0,8.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,5.0,9.0,1.0,16.0,2.0,1.0,2.0,10.0,1.0,17.0,13.0,19.0,46.0,2.0
2014-05,12.0,4.0,4.0,60.0,11.0,13.0,13.0,8.0,60.0,2.0,53.0,3.0,6.0,4.0,6.0,2.0,41.0,0.0,2.0,0.0,0.0,8.0,4.0,3.0,4.0,3.0,8.0,2.0,13.0,4.0,7.0,7.0,0.0,12.0,8.0,12.0,12.0,13.0,0.0,0.0,0.0,6.0,4.0,1.0,25.0,21.0,0.0,8.0,15.0,6.0,1.0,2.0,22.0,0.0,3.0,14.0,0.0,0.0,7.0,0.0,14.0,7.0,48.0,0.0,4.0,6.0,14.0,8.0,10.0,1.0,4.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,3.0,4.0,0.0,12.0,0.0,4.0,2.0,6.0,0.0,15.0,6.0,23.0,61.0,5.0
2014-06,12.0,4.0,4.0,60.0,11.0,13.0,13.0,8.0,60.0,2.0,53.0,3.0,6.0,4.0,6.0,2.0,41.0,0.0,2.0,0.0,0.0,8.0,4.0,3.0,4.0,3.0,8.0,2.0,13.0,4.0,7.0,7.0,0.0,12.0,8.0,12.0,12.0,13.0,0.0,0.0,0.0,6.0,4.0,1.0,25.0,21.0,0.0,8.0,15.0,6.0,1.0,2.0,22.0,0.0,3.0,14.0,0.0,0.0,7.0,0.0,14.0,7.0,48.0,0.0,4.0,6.0,14.0,8.0,10.0,1.0,4.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,3.0,4.0,0.0,12.0,0.0,4.0,2.0,6.0,0.0,15.0,6.0,23.0,61.0,5.0
2014-07,12.0,4.0,4.0,60.0,11.0,13.0,13.0,8.0,60.0,2.0,53.0,3.0,6.0,4.0,6.0,2.0,41.0,0.0,2.0,0.0,0.0,8.0,4.0,3.0,4.0,3.0,8.0,2.0,13.0,4.0,7.0,7.0,0.0,12.0,8.0,12.0,12.0,13.0,0.0,0.0,0.0,6.0,4.0,1.0,25.0,21.0,0.0,8.0,15.0,6.0,1.0,2.0,22.0,0.0,3.0,14.0,0.0,0.0,7.0,0.0,14.0,7.0,48.0,0.0,4.0,6.0,14.0,8.0,10.0,1.0,4.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,3.0,4.0,0.0,12.0,0.0,4.0,2.0,6.0,0.0,15.0,6.0,23.0,61.0,5.0
2014-08,12.0,4.0,4.0,60.0,11.0,13.0,13.0,8.0,60.0,2.0,53.0,3.0,6.0,4.0,6.0,2.0,41.0,0.0,2.0,0.0,0.0,8.0,4.0,3.0,4.0,3.0,8.0,2.0,13.0,4.0,7.0,7.0,0.0,12.0,8.0,12.0,12.0,13.0,0.0,0.0,0.0,6.0,4.0,1.0,25.0,21.0,0.0,8.0,15.0,6.0,1.0,2.0,22.0,0.0,3.0,14.0,0.0,0.0,7.0,0.0,14.0,7.0,48.0,0.0,4.0,6.0,14.0,8.0,10.0,1.0,4.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,3.0,4.0,0.0,12.0,0.0,4.0,2.0,6.0,0.0,15.0,6.0,23.0,61.0,5.0
2014-09,12.0,4.0,0.0,71.0,15.0,3.0,8.0,3.0,42.0,2.0,43.0,4.0,6.0,4.0,5.0,2.0,35.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,6.0,4.0,10.0,3.0,14.0,0.0,2.0,7.0,0.0,9.0,13.0,11.0,11.0,9.0,1.0,0.0,0.0,4.0,1.0,4.0,21.0,24.0,0.0,5.0,11.0,3.0,0.0,2.0,9.0,1.0,2.0,11.0,3.0,14.0,7.0,7.0,7.0,4.0,60.0,8.0,0.0,4.0,4.0,24.0,10.0,1.0,4.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,10.0,0.0,2.0,1.0,7.0,1.0,22.0,1.0,20.0,46.0,0.0
2014-10,12.0,4.0,0.0,71.0,15.0,3.0,8.0,3.0,42.0,2.0,43.0,4.0,6.0,4.0,5.0,2.0,35.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,6.0,4.0,10.0,3.0,14.0,0.0,2.0,7.0,0.0,9.0,13.0,11.0,11.0,9.0,1.0,0.0,0.0,4.0,1.0,4.0,21.0,24.0,0.0,5.0,11.0,3.0,0.0,2.0,9.0,1.0,2.0,11.0,3.0,14.0,7.0,7.0,7.0,4.0,60.0,8.0,0.0,4.0,4.0,24.0,10.0,1.0,4.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,10.0,0.0,2.0,1.0,7.0,1.0,22.0,1.0,20.0,46.0,0.0
2014-11,12.0,4.0,0.0,71.0,15.0,3.0,8.0,3.0,42.0,2.0,43.0,4.0,6.0,4.0,5.0,2.0,35.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,6.0,4.0,10.0,3.0,14.0,0.0,2.0,7.0,0.0,9.0,13.0,11.0,11.0,9.0,1.0,0.0,0.0,4.0,1.0,4.0,21.0,24.0,0.0,5.0,11.0,3.0,0.0,2.0,9.0,1.0,2.0,11.0,3.0,14.0,7.0,7.0,7.0,4.0,60.0,8.0,0.0,4.0,4.0,24.0,10.0,1.0,4.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,10.0,0.0,2.0,1.0,7.0,1.0,22.0,1.0,20.0,46.0,0.0
2014-12,12.0,4.0,0.0,71.0,15.0,3.0,8.0,3.0,42.0,2.0,43.0,4.0,6.0,4.0,5.0,2.0,35.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,6.0,4.0,10.0,3.0,14.0,0.0,2.0,7.0,0.0,9.0,13.0,11.0,11.0,9.0,1.0,0.0,0.0,4.0,1.0,4.0,21.0,24.0,0.0,5.0,11.0,3.0,0.0,2.0,9.0,1.0,2.0,11.0,3.0,14.0,7.0,7.0,7.0,4.0,60.0,8.0,0.0,4.0,4.0,24.0,10.0,1.0,4.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,2.0,4.0,1.0,10.0,0.0,2.0,1.0,7.0,1.0,22.0,1.0,20.0,46.0,0.0
