date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,oklahoma flu,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu type a,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,flu in oklahoma,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2017-22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,27.0,0.0,0.0,1.0,0.0,23.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,33.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2017-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,33.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,2.0,0.0,0.0,4.0,0.0,18.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,9.0,0.0,4.0,0.0,11.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2017-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,33.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,2.0,0.0,0.0,4.0,0.0,18.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,9.0,0.0,4.0,0.0,11.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2017-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,33.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,2.0,0.0,0.0,4.0,0.0,18.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,9.0,0.0,4.0,0.0,11.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2017-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,33.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,2.0,0.0,0.0,4.0,0.0,18.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,9.0,0.0,4.0,0.0,11.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2017-27,4.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,23.0,3.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,8.0,0.0,4.0,0.0,4.0,11.0,49.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,15.0,44.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,32.0,0.0,0.0,4.0,4.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,51.0
2017-28,4.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,23.0,3.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,8.0,0.0,4.0,0.0,4.0,11.0,49.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,15.0,44.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,32.0,0.0,0.0,4.0,4.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,51.0
2017-29,4.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,23.0,3.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,8.0,0.0,4.0,0.0,4.0,11.0,49.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,15.0,44.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,32.0,0.0,0.0,4.0,4.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,51.0
2017-30,4.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,23.0,3.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,8.0,0.0,4.0,0.0,4.0,11.0,49.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,15.0,44.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,32.0,0.0,0.0,4.0,4.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,51.0
2017-31,4.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,23.0,3.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,8.0,0.0,4.0,0.0,4.0,11.0,49.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,15.0,44.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,32.0,0.0,0.0,4.0,4.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,51.0
2017-32,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,16.0,16.0,0.0,0.0,0.0,0.0,55.0,3.0,12.0,8.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,2.0,10.0,0.0,0.0,0.0,4.0,24.0,40.0,0.0,16.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,24.0,29.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,4.0,10.0,3.0,4.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,22.0,6.0,0.0,3.0,0.0,16.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,26.0,4.0,0.0,4.0,4.0,13.0,7.0,0.0,0.0,5.0,48.0
2017-33,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,16.0,16.0,0.0,0.0,0.0,0.0,55.0,3.0,12.0,8.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,2.0,10.0,0.0,0.0,0.0,4.0,24.0,40.0,0.0,16.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,24.0,29.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,4.0,10.0,3.0,4.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,22.0,6.0,0.0,3.0,0.0,16.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,26.0,4.0,0.0,4.0,4.0,13.0,7.0,0.0,0.0,5.0,48.0
2017-34,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,16.0,16.0,0.0,0.0,0.0,0.0,55.0,3.0,12.0,8.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,2.0,10.0,0.0,0.0,0.0,4.0,24.0,40.0,0.0,16.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,24.0,29.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,4.0,10.0,3.0,4.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,22.0,6.0,0.0,3.0,0.0,16.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,26.0,4.0,0.0,4.0,4.0,13.0,7.0,0.0,0.0,5.0,48.0
2017-35,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,16.0,16.0,0.0,0.0,0.0,0.0,55.0,3.0,12.0,8.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,2.0,10.0,0.0,0.0,0.0,4.0,24.0,40.0,0.0,16.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,24.0,29.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,4.0,10.0,3.0,4.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,22.0,6.0,0.0,3.0,0.0,16.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,26.0,4.0,0.0,4.0,4.0,13.0,7.0,0.0,0.0,5.0,48.0
2017-36,17.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.0,31.0,15.0,0.0,15.0,0.0,0.0,46.0,7.0,8.0,12.0,0.0,0.0,7.0,0.0,0.0,3.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,20.0,47.0,0.0,23.0,0.0,61.0,1.0,0.0,0.0,8.0,3.0,6.0,4.0,9.0,51.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,10.0,28.0,11.0,3.0,0.0,7.0,4.0,6.0,0.0,11.0,0.0,32.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,35.0,7.0,4.0,4.0,0.0,19.0,6.0,0.0,0.0,0.0,63.0
2017-37,17.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.0,31.0,15.0,0.0,15.0,0.0,0.0,46.0,7.0,8.0,12.0,0.0,0.0,7.0,0.0,0.0,3.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,20.0,47.0,0.0,23.0,0.0,61.0,1.0,0.0,0.0,8.0,3.0,6.0,4.0,9.0,51.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,10.0,28.0,11.0,3.0,0.0,7.0,4.0,6.0,0.0,11.0,0.0,32.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,35.0,7.0,4.0,4.0,0.0,19.0,6.0,0.0,0.0,0.0,63.0
2017-38,17.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.0,31.0,15.0,0.0,15.0,0.0,0.0,46.0,7.0,8.0,12.0,0.0,0.0,7.0,0.0,0.0,3.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,20.0,47.0,0.0,23.0,0.0,61.0,1.0,0.0,0.0,8.0,3.0,6.0,4.0,9.0,51.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,10.0,28.0,11.0,3.0,0.0,7.0,4.0,6.0,0.0,11.0,0.0,32.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,35.0,7.0,4.0,4.0,0.0,19.0,6.0,0.0,0.0,0.0,63.0
2017-39,17.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.0,31.0,15.0,0.0,15.0,0.0,0.0,46.0,7.0,8.0,12.0,0.0,0.0,7.0,0.0,0.0,3.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,20.0,47.0,0.0,23.0,0.0,61.0,1.0,0.0,0.0,8.0,3.0,6.0,4.0,9.0,51.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,10.0,28.0,11.0,3.0,0.0,7.0,4.0,6.0,0.0,11.0,0.0,32.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,35.0,7.0,4.0,4.0,0.0,19.0,6.0,0.0,0.0,0.0,63.0
2017-40,14.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,53.0,6.0,10.0,10.0,0.0,0.0,12.0,0.0,0.0,2.0,13.0,5.0,9.0,2.0,5.0,5.0,0.0,42.0,23.0,8.0,8.0,0.0,28.0,0.0,0.0,0.0,3.0,4.0,6.0,3.0,27.0,51.0,18.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,8.0,4.0,11.0,9.0,32.0,10.0,13.0,0.0,0.0,7.0,7.0,0.0,16.0,5.0,29.0,0.0,0.0,0.0,6.0,9.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,45.0,0.0,0.0,4.0,4.0,13.0,0.0,6.0,0.0,9.0,53.0
2017-41,14.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,53.0,6.0,10.0,10.0,0.0,0.0,12.0,0.0,0.0,2.0,13.0,5.0,9.0,2.0,5.0,5.0,0.0,42.0,23.0,8.0,8.0,0.0,28.0,0.0,0.0,0.0,3.0,4.0,6.0,3.0,27.0,51.0,18.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,8.0,4.0,11.0,9.0,32.0,10.0,13.0,0.0,0.0,7.0,7.0,0.0,16.0,5.0,29.0,0.0,0.0,0.0,6.0,9.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,45.0,0.0,0.0,4.0,4.0,13.0,0.0,6.0,0.0,9.0,53.0
2017-42,14.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,53.0,6.0,10.0,10.0,0.0,0.0,12.0,0.0,0.0,2.0,13.0,5.0,9.0,2.0,5.0,5.0,0.0,42.0,23.0,8.0,8.0,0.0,28.0,0.0,0.0,0.0,3.0,4.0,6.0,3.0,27.0,51.0,18.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,8.0,4.0,11.0,9.0,32.0,10.0,13.0,0.0,0.0,7.0,7.0,0.0,16.0,5.0,29.0,0.0,0.0,0.0,6.0,9.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,45.0,0.0,0.0,4.0,4.0,13.0,0.0,6.0,0.0,9.0,53.0
2017-43,14.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,53.0,6.0,10.0,10.0,0.0,0.0,12.0,0.0,0.0,2.0,13.0,5.0,9.0,2.0,5.0,5.0,0.0,42.0,23.0,8.0,8.0,0.0,28.0,0.0,0.0,0.0,3.0,4.0,6.0,3.0,27.0,51.0,18.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,8.0,4.0,11.0,9.0,32.0,10.0,13.0,0.0,0.0,7.0,7.0,0.0,16.0,5.0,29.0,0.0,0.0,0.0,6.0,9.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,45.0,0.0,0.0,4.0,4.0,13.0,0.0,6.0,0.0,9.0,53.0
2017-44,14.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,53.0,6.0,10.0,10.0,0.0,0.0,12.0,0.0,0.0,2.0,13.0,5.0,9.0,2.0,5.0,5.0,0.0,42.0,23.0,8.0,8.0,0.0,28.0,0.0,0.0,0.0,3.0,4.0,6.0,3.0,27.0,51.0,18.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,8.0,4.0,11.0,9.0,32.0,10.0,13.0,0.0,0.0,7.0,7.0,0.0,16.0,5.0,29.0,0.0,0.0,0.0,6.0,9.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,45.0,0.0,0.0,4.0,4.0,13.0,0.0,6.0,0.0,9.0,53.0
2017-45,28.0,0.0,22.0,22.0,0.0,5.0,0.0,7.0,29.0,0.0,30.0,0.0,31.0,1.0,0.0,82.0,18.0,28.0,18.0,0.0,2.0,27.0,1.0,0.0,7.0,22.0,3.0,24.0,2.0,7.0,13.0,4.0,41.0,39.0,23.0,23.0,23.0,24.0,0.0,0.0,0.0,0.0,21.0,7.0,6.0,19.0,98.0,23.0,0.0,0.0,4.0,21.0,12.0,10.0,0.0,0.0,0.0,10.0,4.0,25.0,25.0,37.0,20.0,12.0,3.0,13.0,4.0,30.0,0.0,21.0,0.0,21.0,19.0,3.0,0.0,3.0,34.0,3.0,3.0,22.0,1.0,5.0,12.0,0.0,65.0,7.0,0.0,14.0,7.0,6.0,6.0,6.0,13.0,5.0,56.0
2017-46,28.0,0.0,22.0,22.0,0.0,5.0,0.0,7.0,29.0,0.0,30.0,0.0,31.0,1.0,0.0,82.0,18.0,28.0,18.0,0.0,2.0,27.0,1.0,0.0,7.0,22.0,3.0,24.0,2.0,7.0,13.0,4.0,41.0,39.0,23.0,23.0,23.0,24.0,0.0,0.0,0.0,0.0,21.0,7.0,6.0,19.0,98.0,23.0,0.0,0.0,4.0,21.0,12.0,10.0,0.0,0.0,0.0,10.0,4.0,25.0,25.0,37.0,20.0,12.0,3.0,13.0,4.0,30.0,0.0,21.0,0.0,21.0,19.0,3.0,0.0,3.0,34.0,3.0,3.0,22.0,1.0,5.0,12.0,0.0,65.0,7.0,0.0,14.0,7.0,6.0,6.0,6.0,13.0,5.0,56.0
2017-47,28.0,0.0,22.0,22.0,0.0,5.0,0.0,7.0,29.0,0.0,30.0,0.0,31.0,1.0,0.0,82.0,18.0,28.0,18.0,0.0,2.0,27.0,1.0,0.0,7.0,22.0,3.0,24.0,2.0,7.0,13.0,4.0,41.0,39.0,23.0,23.0,23.0,24.0,0.0,0.0,0.0,0.0,21.0,7.0,6.0,19.0,98.0,23.0,0.0,0.0,4.0,21.0,12.0,10.0,0.0,0.0,0.0,10.0,4.0,25.0,25.0,37.0,20.0,12.0,3.0,13.0,4.0,30.0,0.0,21.0,0.0,21.0,19.0,3.0,0.0,3.0,34.0,3.0,3.0,22.0,1.0,5.0,12.0,0.0,65.0,7.0,0.0,14.0,7.0,6.0,6.0,6.0,13.0,5.0,56.0
2017-48,28.0,0.0,22.0,22.0,0.0,5.0,0.0,7.0,29.0,0.0,30.0,0.0,31.0,1.0,0.0,82.0,18.0,28.0,18.0,0.0,2.0,27.0,1.0,0.0,7.0,22.0,3.0,24.0,2.0,7.0,13.0,4.0,41.0,39.0,23.0,23.0,23.0,24.0,0.0,0.0,0.0,0.0,21.0,7.0,6.0,19.0,98.0,23.0,0.0,0.0,4.0,21.0,12.0,10.0,0.0,0.0,0.0,10.0,4.0,25.0,25.0,37.0,20.0,12.0,3.0,13.0,4.0,30.0,0.0,21.0,0.0,21.0,19.0,3.0,0.0,3.0,34.0,3.0,3.0,22.0,1.0,5.0,12.0,0.0,65.0,7.0,0.0,14.0,7.0,6.0,6.0,6.0,13.0,5.0,56.0
2017-49,22.0,0.0,23.0,47.0,0.0,5.0,0.0,10.0,8.0,0.0,32.0,0.0,32.0,1.0,0.0,54.0,19.0,11.0,14.0,0.0,2.0,23.0,0.0,0.0,8.0,24.0,2.0,9.0,4.0,7.0,4.0,4.0,54.0,57.0,8.0,32.0,24.0,11.0,0.0,0.0,1.0,3.0,21.0,4.0,0.0,29.0,59.0,29.0,0.0,4.0,0.0,9.0,4.0,32.0,11.0,11.0,0.0,18.0,8.0,14.0,14.0,45.0,21.0,14.0,6.0,17.0,4.0,33.0,4.0,11.0,0.0,50.0,14.0,10.0,0.0,7.0,13.0,4.0,6.0,14.0,1.0,2.0,14.0,0.0,64.0,15.0,15.0,26.0,0.0,20.0,20.0,0.0,7.0,0.0,51.0
2017-50,22.0,0.0,23.0,47.0,0.0,5.0,0.0,10.0,8.0,0.0,32.0,0.0,32.0,1.0,0.0,54.0,19.0,11.0,14.0,0.0,2.0,23.0,0.0,0.0,8.0,24.0,2.0,9.0,4.0,7.0,4.0,4.0,54.0,57.0,8.0,32.0,24.0,11.0,0.0,0.0,1.0,3.0,21.0,4.0,0.0,29.0,59.0,29.0,0.0,4.0,0.0,9.0,4.0,32.0,11.0,11.0,0.0,18.0,8.0,14.0,14.0,45.0,21.0,14.0,6.0,17.0,4.0,33.0,4.0,11.0,0.0,50.0,14.0,10.0,0.0,7.0,13.0,4.0,6.0,14.0,1.0,2.0,14.0,0.0,64.0,15.0,15.0,26.0,0.0,20.0,20.0,0.0,7.0,0.0,51.0
2017-51,22.0,0.0,23.0,47.0,0.0,5.0,0.0,10.0,8.0,0.0,32.0,0.0,32.0,1.0,0.0,54.0,19.0,11.0,14.0,0.0,2.0,23.0,0.0,0.0,8.0,24.0,2.0,9.0,4.0,7.0,4.0,4.0,54.0,57.0,8.0,32.0,24.0,11.0,0.0,0.0,1.0,3.0,21.0,4.0,0.0,29.0,59.0,29.0,0.0,4.0,0.0,9.0,4.0,32.0,11.0,11.0,0.0,18.0,8.0,14.0,14.0,45.0,21.0,14.0,6.0,17.0,4.0,33.0,4.0,11.0,0.0,50.0,14.0,10.0,0.0,7.0,13.0,4.0,6.0,14.0,1.0,2.0,14.0,0.0,64.0,15.0,15.0,26.0,0.0,20.0,20.0,0.0,7.0,0.0,51.0
2017-52,22.0,0.0,23.0,47.0,0.0,5.0,0.0,10.0,8.0,0.0,32.0,0.0,32.0,1.0,0.0,54.0,19.0,11.0,14.0,0.0,2.0,23.0,0.0,0.0,8.0,24.0,2.0,9.0,4.0,7.0,4.0,4.0,54.0,57.0,8.0,32.0,24.0,11.0,0.0,0.0,1.0,3.0,21.0,4.0,0.0,29.0,59.0,29.0,0.0,4.0,0.0,9.0,4.0,32.0,11.0,11.0,0.0,18.0,8.0,14.0,14.0,45.0,21.0,14.0,6.0,17.0,4.0,33.0,4.0,11.0,0.0,50.0,14.0,10.0,0.0,7.0,13.0,4.0,6.0,14.0,1.0,2.0,14.0,0.0,64.0,15.0,15.0,26.0,0.0,20.0,20.0,0.0,7.0,0.0,51.0
2018-01,6.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,14.0,15.0,29.0,0.0,0.0,2.0,0.0,37.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,9.0,2.0,2.0,0.0,3.0,3.0,3.0,9.0,52.0,15.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,5.0,3.0,9.0,13.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,11.0,4.0,11.0,0.0,18.0,8.0,10.0,0.0,4.0,4.0,7.0,0.0,10.0,5.0,26.0,8.0,3.0,0.0,0.0,6.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,32.0,7.0,3.0,10.0,3.0,25.0,0.0,0.0,0.0,4.0,24.0
2018-02,6.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,14.0,15.0,29.0,0.0,0.0,2.0,0.0,37.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,9.0,2.0,2.0,0.0,3.0,3.0,3.0,9.0,52.0,15.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,5.0,3.0,9.0,13.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,11.0,4.0,11.0,0.0,18.0,8.0,10.0,0.0,4.0,4.0,7.0,0.0,10.0,5.0,26.0,8.0,3.0,0.0,0.0,6.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,32.0,7.0,3.0,10.0,3.0,25.0,0.0,0.0,0.0,4.0,24.0
2018-03,6.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,14.0,15.0,29.0,0.0,0.0,2.0,0.0,37.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,9.0,2.0,2.0,0.0,3.0,3.0,3.0,9.0,52.0,15.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,5.0,3.0,9.0,13.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,11.0,4.0,11.0,0.0,18.0,8.0,10.0,0.0,4.0,4.0,7.0,0.0,10.0,5.0,26.0,8.0,3.0,0.0,0.0,6.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,32.0,7.0,3.0,10.0,3.0,25.0,0.0,0.0,0.0,4.0,24.0
