date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu like symptoms,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,flu utah,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,spanish flu,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,food poisoning,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,stomach flu symptoms,flu in utah,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature
2015-07,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,68.0,15.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,7.0,7.0,0.0,7.0,0.0,7.0,34.0,9.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,13.0,0.0,0.0,0.0,10.0,20.0,0.0,29.0,0.0,29.0,22.0,0.0,0.0,45.0,26.0,3.0,34.0,3.0,0.0,13.0,13.0,0.0,52.0,0.0,46.0,0.0,0.0,13.0,13.0,27.0,0.0,18.0,0.0,36.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,17.0,0.0,0.0,10.0,72.0
2015-08,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,68.0,15.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,7.0,7.0,0.0,7.0,0.0,7.0,34.0,9.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,13.0,0.0,0.0,0.0,10.0,20.0,0.0,29.0,0.0,29.0,22.0,0.0,0.0,45.0,26.0,3.0,34.0,3.0,0.0,13.0,13.0,0.0,52.0,0.0,46.0,0.0,0.0,13.0,13.0,27.0,0.0,18.0,0.0,36.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,17.0,0.0,0.0,10.0,72.0
2015-09,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,68.0,15.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,7.0,7.0,0.0,7.0,0.0,7.0,34.0,9.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,13.0,0.0,0.0,0.0,10.0,20.0,0.0,29.0,0.0,29.0,22.0,0.0,0.0,45.0,26.0,3.0,34.0,3.0,0.0,13.0,13.0,0.0,52.0,0.0,46.0,0.0,0.0,13.0,13.0,27.0,0.0,18.0,0.0,36.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,17.0,0.0,0.0,10.0,72.0
2015-10,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,68.0,15.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,7.0,7.0,0.0,7.0,0.0,7.0,34.0,9.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,13.0,0.0,0.0,0.0,10.0,20.0,0.0,29.0,0.0,29.0,22.0,0.0,0.0,45.0,26.0,3.0,34.0,3.0,0.0,13.0,13.0,0.0,52.0,0.0,46.0,0.0,0.0,13.0,13.0,27.0,0.0,18.0,0.0,36.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,17.0,0.0,0.0,10.0,72.0
2015-11,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,68.0,15.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,7.0,7.0,0.0,7.0,0.0,7.0,34.0,9.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,13.0,0.0,0.0,0.0,10.0,20.0,0.0,29.0,0.0,29.0,22.0,0.0,0.0,45.0,26.0,3.0,34.0,3.0,0.0,13.0,13.0,0.0,52.0,0.0,46.0,0.0,0.0,13.0,13.0,27.0,0.0,18.0,0.0,36.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,17.0,0.0,0.0,10.0,72.0
2015-12,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,68.0,15.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,7.0,7.0,0.0,7.0,0.0,7.0,34.0,9.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,13.0,0.0,0.0,0.0,10.0,20.0,0.0,29.0,0.0,29.0,22.0,0.0,0.0,45.0,26.0,3.0,34.0,3.0,0.0,13.0,13.0,0.0,52.0,0.0,46.0,0.0,0.0,13.0,13.0,27.0,0.0,18.0,0.0,36.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,17.0,0.0,0.0,10.0,72.0
2015-13,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,68.0,15.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,7.0,7.0,0.0,7.0,0.0,7.0,34.0,9.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,13.0,0.0,0.0,0.0,10.0,20.0,0.0,29.0,0.0,29.0,22.0,0.0,0.0,45.0,26.0,3.0,34.0,3.0,0.0,13.0,13.0,0.0,52.0,0.0,46.0,0.0,0.0,13.0,13.0,27.0,0.0,18.0,0.0,36.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,17.0,0.0,0.0,10.0,72.0
2015-14,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,68.0,15.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,7.0,7.0,0.0,7.0,0.0,7.0,34.0,9.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,13.0,0.0,0.0,0.0,10.0,20.0,0.0,29.0,0.0,29.0,22.0,0.0,0.0,45.0,26.0,3.0,34.0,3.0,0.0,13.0,13.0,0.0,52.0,0.0,46.0,0.0,0.0,13.0,13.0,27.0,0.0,18.0,0.0,36.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,17.0,0.0,0.0,10.0,72.0
2015-15,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,7.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,31.0,0.0,13.0,20.0,26.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,15.0,0.0,23.0,0.0,35.0,3.0,0.0,0.0,13.0,13.0,13.0,0.0,27.0,0.0,14.0,0.0,0.0,21.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,17.0,35.0,0.0,0.0,0.0,49.0
2015-16,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,7.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,31.0,0.0,13.0,20.0,26.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,15.0,0.0,23.0,0.0,35.0,3.0,0.0,0.0,13.0,13.0,13.0,0.0,27.0,0.0,14.0,0.0,0.0,21.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,17.0,35.0,0.0,0.0,0.0,49.0
2015-17,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,7.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,31.0,0.0,13.0,20.0,26.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,15.0,0.0,23.0,0.0,35.0,3.0,0.0,0.0,13.0,13.0,13.0,0.0,27.0,0.0,14.0,0.0,0.0,21.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,17.0,35.0,0.0,0.0,0.0,49.0
2015-18,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,7.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,31.0,0.0,13.0,20.0,26.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,15.0,0.0,23.0,0.0,35.0,3.0,0.0,0.0,13.0,13.0,13.0,0.0,27.0,0.0,14.0,0.0,0.0,21.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,0.0,17.0,35.0,0.0,0.0,0.0,49.0
2015-19,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,0.0,14.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,22.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2015-20,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,0.0,14.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,22.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2015-21,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,0.0,14.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,22.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2015-22,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,0.0,14.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,22.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2015-23,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,0.0,14.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,22.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2015-24,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,25.0
2015-25,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,25.0
2015-26,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,25.0
2015-27,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,25.0
2015-28,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,31.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,7.0,4.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.0,39.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,15.0,15.0,46.0,0.0,18.0,0.0,37.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,40.0,13.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,17.0,0.0,17.0,0.0,10.0,0.0,63.0
2015-29,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,31.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,7.0,4.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.0,39.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,15.0,15.0,46.0,0.0,18.0,0.0,37.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,40.0,13.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,17.0,0.0,17.0,0.0,10.0,0.0,63.0
2015-30,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,31.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,7.0,4.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.0,39.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,15.0,15.0,46.0,0.0,18.0,0.0,37.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,40.0,13.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,17.0,0.0,17.0,0.0,10.0,0.0,63.0
2015-31,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,31.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,7.0,4.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.0,39.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,15.0,15.0,46.0,0.0,18.0,0.0,37.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,40.0,13.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,17.0,0.0,17.0,0.0,10.0,0.0,63.0
2015-32,22.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,2.0,44.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0,14.0,14.0,0.0,0.0,5.0,0.0,0.0,5.0,7.0,7.0,10.0,7.0,7.0,0.0,0.0,46.0,7.0,0.0,4.0,11.0,0.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,18.0,12.0,0.0,25.0,9.0,9.0,0.0,0.0,0.0,0.0,28.0,0.0,29.0,0.0,14.0,0.0,32.0,3.0,19.0,0.0,24.0,0.0,30.0,0.0,13.0,0.0,25.0,0.0,26.0,0.0,13.0,0.0,0.0,0.0,26.0,35.0,10.0,0.0,31.0,0.0,0.0,21.0,16.0,11.0,0.0,16.0,16.0,0.0,9.0,0.0,79.0
2015-33,22.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,2.0,44.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0,14.0,14.0,0.0,0.0,5.0,0.0,0.0,5.0,7.0,7.0,10.0,7.0,7.0,0.0,0.0,46.0,7.0,0.0,4.0,11.0,0.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,18.0,12.0,0.0,25.0,9.0,9.0,0.0,0.0,0.0,0.0,28.0,0.0,29.0,0.0,14.0,0.0,32.0,3.0,19.0,0.0,24.0,0.0,30.0,0.0,13.0,0.0,25.0,0.0,26.0,0.0,13.0,0.0,0.0,0.0,26.0,35.0,10.0,0.0,31.0,0.0,0.0,21.0,16.0,11.0,0.0,16.0,16.0,0.0,9.0,0.0,79.0
2015-34,22.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,2.0,44.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0,14.0,14.0,0.0,0.0,5.0,0.0,0.0,5.0,7.0,7.0,10.0,7.0,7.0,0.0,0.0,46.0,7.0,0.0,4.0,11.0,0.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,18.0,12.0,0.0,25.0,9.0,9.0,0.0,0.0,0.0,0.0,28.0,0.0,29.0,0.0,14.0,0.0,32.0,3.0,19.0,0.0,24.0,0.0,30.0,0.0,13.0,0.0,25.0,0.0,26.0,0.0,13.0,0.0,0.0,0.0,26.0,35.0,10.0,0.0,31.0,0.0,0.0,21.0,16.0,11.0,0.0,16.0,16.0,0.0,9.0,0.0,79.0
2015-35,22.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,2.0,44.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0,14.0,14.0,0.0,0.0,5.0,0.0,0.0,5.0,7.0,7.0,10.0,7.0,7.0,0.0,0.0,46.0,7.0,0.0,4.0,11.0,0.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,18.0,12.0,0.0,25.0,9.0,9.0,0.0,0.0,0.0,0.0,28.0,0.0,29.0,0.0,14.0,0.0,32.0,3.0,19.0,0.0,24.0,0.0,30.0,0.0,13.0,0.0,25.0,0.0,26.0,0.0,13.0,0.0,0.0,0.0,26.0,35.0,10.0,0.0,31.0,0.0,0.0,21.0,16.0,11.0,0.0,16.0,16.0,0.0,9.0,0.0,79.0
2015-36,22.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,2.0,44.0,6.0,6.0,0.0,0.0,0.0,0.0,37.0,14.0,14.0,0.0,0.0,5.0,0.0,0.0,5.0,7.0,7.0,10.0,7.0,7.0,0.0,0.0,46.0,7.0,0.0,4.0,11.0,0.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,18.0,12.0,0.0,25.0,9.0,9.0,0.0,0.0,0.0,0.0,28.0,0.0,29.0,0.0,14.0,0.0,32.0,3.0,19.0,0.0,24.0,0.0,30.0,0.0,13.0,0.0,25.0,0.0,26.0,0.0,13.0,0.0,0.0,0.0,26.0,35.0,10.0,0.0,31.0,0.0,0.0,21.0,16.0,11.0,0.0,16.0,16.0,0.0,9.0,0.0,79.0
2015-37,30.0,0.0,39.0,0.0,0.0,13.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,8.0,16.0,6.0,13.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,3.0,19.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,28.0,0.0,28.0,0.0,25.0,6.0,40.0,3.0,0.0,0.0,12.0,0.0,12.0,0.0,25.0,0.0,13.0,0.0,0.0,13.0,25.0,68.0,0.0,17.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,54.0
2015-38,30.0,0.0,39.0,0.0,0.0,13.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,8.0,16.0,6.0,13.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,3.0,19.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,28.0,0.0,28.0,0.0,25.0,6.0,40.0,3.0,0.0,0.0,12.0,0.0,12.0,0.0,25.0,0.0,13.0,0.0,0.0,13.0,25.0,68.0,0.0,17.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,54.0
2015-39,30.0,0.0,39.0,0.0,0.0,13.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,8.0,16.0,6.0,13.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,3.0,19.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,28.0,0.0,28.0,0.0,25.0,6.0,40.0,3.0,0.0,0.0,12.0,0.0,12.0,0.0,25.0,0.0,13.0,0.0,0.0,13.0,25.0,68.0,0.0,17.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,54.0
2015-40,30.0,0.0,39.0,0.0,0.0,13.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,8.0,16.0,6.0,13.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,3.0,19.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,28.0,0.0,28.0,0.0,25.0,6.0,40.0,3.0,0.0,0.0,12.0,0.0,12.0,0.0,25.0,0.0,13.0,0.0,0.0,13.0,25.0,68.0,0.0,17.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,54.0
