date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,pneumonia,flu how long,fever cough,flu arkansas,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,type b flu,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu type a,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,cdc flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2017-27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,0.0,16.0,0.0,38.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,3.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,7.0,5.0,5.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,36.0,0.0,4.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,38.0
2017-28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,0.0,16.0,0.0,38.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,3.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,7.0,5.0,5.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,36.0,0.0,4.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,38.0
2017-29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,0.0,16.0,0.0,38.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,3.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,7.0,5.0,5.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,36.0,0.0,4.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,38.0
2017-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,0.0,16.0,0.0,38.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,3.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,7.0,5.0,5.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,36.0,0.0,4.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,38.0
2017-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,0.0,16.0,0.0,38.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,3.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,7.0,5.0,5.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,36.0,0.0,4.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,38.0
2017-32,8.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,21.0,47.0,0.0,0.0,0.0,49.0,6.0,3.0,5.0,0.0,1.0,9.0,4.0,0.0,10.0,0.0,3.0,16.0,0.0,0.0,0.0,7.0,0.0,27.0,0.0,7.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,36.0,0.0,0.0,9.0,0.0,5.0,5.0,9.0,6.0,34.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,9.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,4.0,6.0,9.0,4.0,9.0,0.0,0.0,9.0,0.0,56.0
2017-33,8.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,21.0,47.0,0.0,0.0,0.0,49.0,6.0,3.0,5.0,0.0,1.0,9.0,4.0,0.0,10.0,0.0,3.0,16.0,0.0,0.0,0.0,7.0,0.0,27.0,0.0,7.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,36.0,0.0,0.0,9.0,0.0,5.0,5.0,9.0,6.0,34.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,9.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,4.0,6.0,9.0,4.0,9.0,0.0,0.0,9.0,0.0,56.0
2017-34,8.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,21.0,47.0,0.0,0.0,0.0,49.0,6.0,3.0,5.0,0.0,1.0,9.0,4.0,0.0,10.0,0.0,3.0,16.0,0.0,0.0,0.0,7.0,0.0,27.0,0.0,7.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,36.0,0.0,0.0,9.0,0.0,5.0,5.0,9.0,6.0,34.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,9.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,4.0,6.0,9.0,4.0,9.0,0.0,0.0,9.0,0.0,56.0
2017-35,8.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,21.0,47.0,0.0,0.0,0.0,49.0,6.0,3.0,5.0,0.0,1.0,9.0,4.0,0.0,10.0,0.0,3.0,16.0,0.0,0.0,0.0,7.0,0.0,27.0,0.0,7.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,36.0,0.0,0.0,9.0,0.0,5.0,5.0,9.0,6.0,34.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,9.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,4.0,6.0,9.0,4.0,9.0,0.0,0.0,9.0,0.0,56.0
2017-36,17.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,47.0,11.0,5.0,6.0,0.0,0.0,17.0,8.0,0.0,20.0,3.0,10.0,35.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,37.0,6.0,0.0,6.0,62.0,2.0,0.0,1.0,0.0,10.0,0.0,0.0,8.0,24.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,9.0,5.0,0.0,73.0,8.0,11.0,0.0,0.0,5.0,0.0,48.0,9.0,9.0,0.0,4.0,16.0,0.0,4.0,5.0,0.0,3.0,5.0,5.0,0.0,58.0,8.0,0.0,10.0,0.0,8.0,8.0,0.0,8.0,6.0,18.0
2017-37,17.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,47.0,11.0,5.0,6.0,0.0,0.0,17.0,8.0,0.0,20.0,3.0,10.0,35.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,37.0,6.0,0.0,6.0,62.0,2.0,0.0,1.0,0.0,10.0,0.0,0.0,8.0,24.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,9.0,5.0,0.0,73.0,8.0,11.0,0.0,0.0,5.0,0.0,48.0,9.0,9.0,0.0,4.0,16.0,0.0,4.0,5.0,0.0,3.0,5.0,5.0,0.0,58.0,8.0,0.0,10.0,0.0,8.0,8.0,0.0,8.0,6.0,18.0
2017-38,17.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,47.0,11.0,5.0,6.0,0.0,0.0,17.0,8.0,0.0,20.0,3.0,10.0,35.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,37.0,6.0,0.0,6.0,62.0,2.0,0.0,1.0,0.0,10.0,0.0,0.0,8.0,24.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,9.0,5.0,0.0,73.0,8.0,11.0,0.0,0.0,5.0,0.0,48.0,9.0,9.0,0.0,4.0,16.0,0.0,4.0,5.0,0.0,3.0,5.0,5.0,0.0,58.0,8.0,0.0,10.0,0.0,8.0,8.0,0.0,8.0,6.0,18.0
2017-39,17.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,47.0,11.0,5.0,6.0,0.0,0.0,17.0,8.0,0.0,20.0,3.0,10.0,35.0,0.0,0.0,0.0,6.0,0.0,32.0,0.0,37.0,6.0,0.0,6.0,62.0,2.0,0.0,1.0,0.0,10.0,0.0,0.0,8.0,24.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,9.0,5.0,0.0,73.0,8.0,11.0,0.0,0.0,5.0,0.0,48.0,9.0,9.0,0.0,4.0,16.0,0.0,4.0,5.0,0.0,3.0,5.0,5.0,0.0,58.0,8.0,0.0,10.0,0.0,8.0,8.0,0.0,8.0,6.0,18.0
2017-40,20.0,0.0,34.0,0.0,0.0,0.0,10.0,0.0,14.0,22.0,0.0,14.0,14.0,72.0,9.0,4.0,6.0,0.0,0.0,15.0,14.0,0.0,16.0,3.0,14.0,44.0,0.0,0.0,10.0,6.0,0.0,28.0,6.0,24.0,0.0,0.0,6.0,44.0,1.0,0.0,1.0,15.0,5.0,5.0,5.0,20.0,59.0,8.0,0.0,0.0,0.0,14.0,7.0,34.0,17.0,0.0,0.0,0.0,4.0,17.0,9.0,11.0,10.0,45.0,13.0,0.0,0.0,0.0,16.0,0.0,38.0,9.0,9.0,0.0,4.0,11.0,0.0,4.0,11.0,1.0,3.0,2.0,0.0,0.0,67.0,6.0,10.0,24.0,4.0,8.0,8.0,0.0,8.0,12.0,41.0
2017-41,20.0,0.0,34.0,0.0,0.0,0.0,10.0,0.0,14.0,22.0,0.0,14.0,14.0,72.0,9.0,4.0,6.0,0.0,0.0,15.0,14.0,0.0,16.0,3.0,14.0,44.0,0.0,0.0,10.0,6.0,0.0,28.0,6.0,24.0,0.0,0.0,6.0,44.0,1.0,0.0,1.0,15.0,5.0,5.0,5.0,20.0,59.0,8.0,0.0,0.0,0.0,14.0,7.0,34.0,17.0,0.0,0.0,0.0,4.0,17.0,9.0,11.0,10.0,45.0,13.0,0.0,0.0,0.0,16.0,0.0,38.0,9.0,9.0,0.0,4.0,11.0,0.0,4.0,11.0,1.0,3.0,2.0,0.0,0.0,67.0,6.0,10.0,24.0,4.0,8.0,8.0,0.0,8.0,12.0,41.0
2017-42,20.0,0.0,34.0,0.0,0.0,0.0,10.0,0.0,14.0,22.0,0.0,14.0,14.0,72.0,9.0,4.0,6.0,0.0,0.0,15.0,14.0,0.0,16.0,3.0,14.0,44.0,0.0,0.0,10.0,6.0,0.0,28.0,6.0,24.0,0.0,0.0,6.0,44.0,1.0,0.0,1.0,15.0,5.0,5.0,5.0,20.0,59.0,8.0,0.0,0.0,0.0,14.0,7.0,34.0,17.0,0.0,0.0,0.0,4.0,17.0,9.0,11.0,10.0,45.0,13.0,0.0,0.0,0.0,16.0,0.0,38.0,9.0,9.0,0.0,4.0,11.0,0.0,4.0,11.0,1.0,3.0,2.0,0.0,0.0,67.0,6.0,10.0,24.0,4.0,8.0,8.0,0.0,8.0,12.0,41.0
2017-43,20.0,0.0,34.0,0.0,0.0,0.0,10.0,0.0,14.0,22.0,0.0,14.0,14.0,72.0,9.0,4.0,6.0,0.0,0.0,15.0,14.0,0.0,16.0,3.0,14.0,44.0,0.0,0.0,10.0,6.0,0.0,28.0,6.0,24.0,0.0,0.0,6.0,44.0,1.0,0.0,1.0,15.0,5.0,5.0,5.0,20.0,59.0,8.0,0.0,0.0,0.0,14.0,7.0,34.0,17.0,0.0,0.0,0.0,4.0,17.0,9.0,11.0,10.0,45.0,13.0,0.0,0.0,0.0,16.0,0.0,38.0,9.0,9.0,0.0,4.0,11.0,0.0,4.0,11.0,1.0,3.0,2.0,0.0,0.0,67.0,6.0,10.0,24.0,4.0,8.0,8.0,0.0,8.0,12.0,41.0
2017-44,20.0,0.0,34.0,0.0,0.0,0.0,10.0,0.0,14.0,22.0,0.0,14.0,14.0,72.0,9.0,4.0,6.0,0.0,0.0,15.0,14.0,0.0,16.0,3.0,14.0,44.0,0.0,0.0,10.0,6.0,0.0,28.0,6.0,24.0,0.0,0.0,6.0,44.0,1.0,0.0,1.0,15.0,5.0,5.0,5.0,20.0,59.0,8.0,0.0,0.0,0.0,14.0,7.0,34.0,17.0,0.0,0.0,0.0,4.0,17.0,9.0,11.0,10.0,45.0,13.0,0.0,0.0,0.0,16.0,0.0,38.0,9.0,9.0,0.0,4.0,11.0,0.0,4.0,11.0,1.0,3.0,2.0,0.0,0.0,67.0,6.0,10.0,24.0,4.0,8.0,8.0,0.0,8.0,12.0,41.0
2017-45,44.0,0.0,17.0,0.0,0.0,0.0,10.0,29.0,10.0,36.0,0.0,14.0,21.0,82.0,32.0,6.0,12.0,0.0,0.0,48.0,31.0,0.0,60.0,4.0,31.0,34.0,10.0,0.0,10.0,6.0,0.0,76.0,12.0,18.0,0.0,6.0,12.0,28.0,1.0,0.0,4.0,0.0,53.0,24.0,10.0,23.0,43.0,19.0,0.0,0.0,7.0,30.0,17.0,17.0,34.0,0.0,0.0,4.0,0.0,30.0,34.0,26.0,5.0,26.0,5.0,89.0,0.0,8.0,31.0,0.0,38.0,25.0,21.0,0.0,4.0,31.0,4.0,7.0,50.0,0.0,3.0,5.0,42.0,0.0,72.0,6.0,6.0,20.0,16.0,41.0,16.0,0.0,28.0,6.0,64.0
2017-46,44.0,0.0,17.0,0.0,0.0,0.0,10.0,29.0,10.0,36.0,0.0,14.0,21.0,82.0,32.0,6.0,12.0,0.0,0.0,48.0,31.0,0.0,60.0,4.0,31.0,34.0,10.0,0.0,10.0,6.0,0.0,76.0,12.0,18.0,0.0,6.0,12.0,28.0,1.0,0.0,4.0,0.0,53.0,24.0,10.0,23.0,43.0,19.0,0.0,0.0,7.0,30.0,17.0,17.0,34.0,0.0,0.0,4.0,0.0,30.0,34.0,26.0,5.0,26.0,5.0,89.0,0.0,8.0,31.0,0.0,38.0,25.0,21.0,0.0,4.0,31.0,4.0,7.0,50.0,0.0,3.0,5.0,42.0,0.0,72.0,6.0,6.0,20.0,16.0,41.0,16.0,0.0,28.0,6.0,64.0
2017-47,44.0,0.0,17.0,0.0,0.0,0.0,10.0,29.0,10.0,36.0,0.0,14.0,21.0,82.0,32.0,6.0,12.0,0.0,0.0,48.0,31.0,0.0,60.0,4.0,31.0,34.0,10.0,0.0,10.0,6.0,0.0,76.0,12.0,18.0,0.0,6.0,12.0,28.0,1.0,0.0,4.0,0.0,53.0,24.0,10.0,23.0,43.0,19.0,0.0,0.0,7.0,30.0,17.0,17.0,34.0,0.0,0.0,4.0,0.0,30.0,34.0,26.0,5.0,26.0,5.0,89.0,0.0,8.0,31.0,0.0,38.0,25.0,21.0,0.0,4.0,31.0,4.0,7.0,50.0,0.0,3.0,5.0,42.0,0.0,72.0,6.0,6.0,20.0,16.0,41.0,16.0,0.0,28.0,6.0,64.0
2017-48,44.0,0.0,17.0,0.0,0.0,0.0,10.0,29.0,10.0,36.0,0.0,14.0,21.0,82.0,32.0,6.0,12.0,0.0,0.0,48.0,31.0,0.0,60.0,4.0,31.0,34.0,10.0,0.0,10.0,6.0,0.0,76.0,12.0,18.0,0.0,6.0,12.0,28.0,1.0,0.0,4.0,0.0,53.0,24.0,10.0,23.0,43.0,19.0,0.0,0.0,7.0,30.0,17.0,17.0,34.0,0.0,0.0,4.0,0.0,30.0,34.0,26.0,5.0,26.0,5.0,89.0,0.0,8.0,31.0,0.0,38.0,25.0,21.0,0.0,4.0,31.0,4.0,7.0,50.0,0.0,3.0,5.0,42.0,0.0,72.0,6.0,6.0,20.0,16.0,41.0,16.0,0.0,28.0,6.0,64.0
2017-49,12.0,0.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,23.0,15.0,81.0,17.0,5.0,5.0,0.0,0.0,12.0,15.0,0.0,32.0,7.0,20.0,21.0,10.0,0.0,10.0,13.0,0.0,29.0,0.0,13.0,6.0,0.0,13.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,17.0,21.0,17.0,0.0,0.0,0.0,14.0,7.0,36.0,45.0,0.0,0.0,5.0,0.0,14.0,18.0,11.0,6.0,11.0,6.0,17.0,6.0,0.0,8.0,0.0,27.0,13.0,18.0,0.0,0.0,23.0,0.0,6.0,7.0,1.0,3.0,3.0,8.0,0.0,51.0,4.0,6.0,4.0,0.0,13.0,0.0,0.0,17.0,0.0,56.0
2017-50,12.0,0.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,23.0,15.0,81.0,17.0,5.0,5.0,0.0,0.0,12.0,15.0,0.0,32.0,7.0,20.0,21.0,10.0,0.0,10.0,13.0,0.0,29.0,0.0,13.0,6.0,0.0,13.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,17.0,21.0,17.0,0.0,0.0,0.0,14.0,7.0,36.0,45.0,0.0,0.0,5.0,0.0,14.0,18.0,11.0,6.0,11.0,6.0,17.0,6.0,0.0,8.0,0.0,27.0,13.0,18.0,0.0,0.0,23.0,0.0,6.0,7.0,1.0,3.0,3.0,8.0,0.0,51.0,4.0,6.0,4.0,0.0,13.0,0.0,0.0,17.0,0.0,56.0
2017-51,12.0,0.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,23.0,15.0,81.0,17.0,5.0,5.0,0.0,0.0,12.0,15.0,0.0,32.0,7.0,20.0,21.0,10.0,0.0,10.0,13.0,0.0,29.0,0.0,13.0,6.0,0.0,13.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,17.0,21.0,17.0,0.0,0.0,0.0,14.0,7.0,36.0,45.0,0.0,0.0,5.0,0.0,14.0,18.0,11.0,6.0,11.0,6.0,17.0,6.0,0.0,8.0,0.0,27.0,13.0,18.0,0.0,0.0,23.0,0.0,6.0,7.0,1.0,3.0,3.0,8.0,0.0,51.0,4.0,6.0,4.0,0.0,13.0,0.0,0.0,17.0,0.0,56.0
2017-52,12.0,0.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,23.0,15.0,81.0,17.0,5.0,5.0,0.0,0.0,12.0,15.0,0.0,32.0,7.0,20.0,21.0,10.0,0.0,10.0,13.0,0.0,29.0,0.0,13.0,6.0,0.0,13.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,17.0,21.0,17.0,0.0,0.0,0.0,14.0,7.0,36.0,45.0,0.0,0.0,5.0,0.0,14.0,18.0,11.0,6.0,11.0,6.0,17.0,6.0,0.0,8.0,0.0,27.0,13.0,18.0,0.0,0.0,23.0,0.0,6.0,7.0,1.0,3.0,3.0,8.0,0.0,51.0,4.0,6.0,4.0,0.0,13.0,0.0,0.0,17.0,0.0,56.0
2018-01,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,46.0,4.0,4.0,9.0,0.0,0.0,6.0,3.0,0.0,7.0,3.0,9.0,19.0,9.0,0.0,9.0,0.0,0.0,18.0,6.0,17.0,6.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,16.0,16.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,8.0,32.0,8.0,0.0,0.0,4.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,59.0,15.0,15.0,11.0,4.0,23.0,8.0,0.0,8.0,0.0,50.0
2018-02,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,46.0,4.0,4.0,9.0,0.0,0.0,6.0,3.0,0.0,7.0,3.0,9.0,19.0,9.0,0.0,9.0,0.0,0.0,18.0,6.0,17.0,6.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,16.0,16.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,8.0,32.0,8.0,0.0,0.0,4.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,59.0,15.0,15.0,11.0,4.0,23.0,8.0,0.0,8.0,0.0,50.0
2018-03,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,46.0,4.0,4.0,9.0,0.0,0.0,6.0,3.0,0.0,7.0,3.0,9.0,19.0,9.0,0.0,9.0,0.0,0.0,18.0,6.0,17.0,6.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,16.0,16.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,8.0,32.0,8.0,0.0,0.0,4.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,59.0,15.0,15.0,11.0,4.0,23.0,8.0,0.0,8.0,0.0,50.0
2018-04,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,46.0,4.0,4.0,9.0,0.0,0.0,6.0,3.0,0.0,7.0,3.0,9.0,19.0,9.0,0.0,9.0,0.0,0.0,18.0,6.0,17.0,6.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,16.0,16.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,8.0,32.0,8.0,0.0,0.0,4.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,59.0,15.0,15.0,11.0,4.0,23.0,8.0,0.0,8.0,0.0,50.0
2018-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,46.0,4.0,4.0,9.0,0.0,0.0,6.0,3.0,0.0,7.0,3.0,9.0,19.0,9.0,0.0,9.0,0.0,0.0,18.0,6.0,17.0,6.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,16.0,16.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,8.0,32.0,8.0,0.0,0.0,4.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,59.0,15.0,15.0,11.0,4.0,23.0,8.0,0.0,8.0,0.0,50.0
2018-06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,46.0,4.0,4.0,9.0,0.0,0.0,6.0,3.0,0.0,7.0,3.0,9.0,19.0,9.0,0.0,9.0,0.0,0.0,18.0,6.0,17.0,6.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,16.0,16.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,8.0,32.0,8.0,0.0,0.0,4.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,59.0,15.0,15.0,11.0,4.0,23.0,8.0,0.0,8.0,0.0,50.0
2018-07,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,46.0,4.0,4.0,9.0,0.0,0.0,6.0,3.0,0.0,7.0,3.0,9.0,19.0,9.0,0.0,9.0,0.0,0.0,18.0,6.0,17.0,6.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,16.0,16.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,8.0,32.0,8.0,0.0,0.0,4.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,59.0,15.0,15.0,11.0,4.0,23.0,8.0,0.0,8.0,0.0,50.0
2018-08,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,46.0,4.0,4.0,9.0,0.0,0.0,6.0,3.0,0.0,7.0,3.0,9.0,19.0,9.0,0.0,9.0,0.0,0.0,18.0,6.0,17.0,6.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,6.0,0.0,6.0,6.0,0.0,16.0,16.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,8.0,32.0,8.0,0.0,0.0,4.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,59.0,15.0,15.0,11.0,4.0,23.0,8.0,0.0,8.0,0.0,50.0
