date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,flu massachusetts,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu boston,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,cdc,type a influenza,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,cdc flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu
2011-22,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,35.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,8.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,8.0,46.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,19.0,0.0,0.0,4.0,4.0,2.0,6.0,0.0,3.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,35.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,47.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,54.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,33.0,0.0,0.0,6.0,6.0,16.0,0.0,3.0,2.0,3.0,3.0,0.0,7.0,0.0,89.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,7.0,29.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,47.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,54.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,33.0,0.0,0.0,6.0,6.0,16.0,0.0,3.0,2.0,3.0,3.0,0.0,7.0,0.0,89.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,7.0,29.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,47.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,54.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,33.0,0.0,0.0,6.0,6.0,16.0,0.0,3.0,2.0,3.0,3.0,0.0,7.0,0.0,89.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,7.0,29.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,47.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,54.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,33.0,0.0,0.0,6.0,6.0,16.0,0.0,3.0,2.0,3.0,3.0,0.0,7.0,0.0,89.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,7.0,29.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,6.0,18.0,0.0,6.0,2.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,31.0,0.0,2.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
2011-28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,6.0,18.0,0.0,6.0,2.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,31.0,0.0,2.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
2011-29,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,6.0,18.0,0.0,6.0,2.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,31.0,0.0,2.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
2011-30,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,6.0,18.0,0.0,6.0,2.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,31.0,0.0,2.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
2011-31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,6.0,18.0,0.0,6.0,2.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,31.0,0.0,2.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
2011-32,14.0,0.0,29.0,29.0,0.0,0.0,0.0,4.0,11.0,20.0,20.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,7.0,5.0,2.0,0.0,3.0,0.0,11.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,45.0,0.0,6.0,21.0,0.0,18.0,3.0,11.0,2.0,6.0,3.0,0.0,3.0,0.0,94.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,9.0,6.0,0.0,3.0,30.0,0.0,3.0,2.0,4.0,23.0,4.0,4.0,0.0,0.0,0.0,0.0
2011-33,14.0,0.0,29.0,29.0,0.0,0.0,0.0,4.0,11.0,20.0,20.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,7.0,5.0,2.0,0.0,3.0,0.0,11.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,45.0,0.0,6.0,21.0,0.0,18.0,3.0,11.0,2.0,6.0,3.0,0.0,3.0,0.0,94.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,9.0,6.0,0.0,3.0,30.0,0.0,3.0,2.0,4.0,23.0,4.0,4.0,0.0,0.0,0.0,0.0
2011-34,14.0,0.0,29.0,29.0,0.0,0.0,0.0,4.0,11.0,20.0,20.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,7.0,5.0,2.0,0.0,3.0,0.0,11.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,45.0,0.0,6.0,21.0,0.0,18.0,3.0,11.0,2.0,6.0,3.0,0.0,3.0,0.0,94.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,9.0,6.0,0.0,3.0,30.0,0.0,3.0,2.0,4.0,23.0,4.0,4.0,0.0,0.0,0.0,0.0
2011-35,14.0,0.0,29.0,29.0,0.0,0.0,0.0,4.0,11.0,20.0,20.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,7.0,5.0,2.0,0.0,3.0,0.0,11.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,45.0,0.0,6.0,21.0,0.0,18.0,3.0,11.0,2.0,6.0,3.0,0.0,3.0,0.0,94.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,9.0,6.0,0.0,3.0,30.0,0.0,3.0,2.0,4.0,23.0,4.0,4.0,0.0,0.0,0.0,0.0
2011-36,21.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,10.0,28.0,18.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,11.0,9.0,0.0,0.0,2.0,1.0,12.0,7.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,27.0,0.0,34.0,0.0,42.0,0.0,0.0,2.0,1.0,2.0,6.0,0.0,7.0,37.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,39.0,1.0,6.0,17.0,0.0,8.0,9.0,6.0,4.0,7.0,3.0,3.0,9.0,0.0,78.0,0.0,0.0,0.0,14.0,0.0,7.0,7.0,15.0,0.0,0.0,9.0,9.0,3.0,0.0,9.0,42.0,0.0,3.0,6.0,8.0,56.0,16.0,4.0,0.0,15.0,0.0,0.0
2011-37,21.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,10.0,28.0,18.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,11.0,9.0,0.0,0.0,2.0,1.0,12.0,7.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,27.0,0.0,34.0,0.0,42.0,0.0,0.0,2.0,1.0,2.0,6.0,0.0,7.0,37.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,39.0,1.0,6.0,17.0,0.0,8.0,9.0,6.0,4.0,7.0,3.0,3.0,9.0,0.0,78.0,0.0,0.0,0.0,14.0,0.0,7.0,7.0,15.0,0.0,0.0,9.0,9.0,3.0,0.0,9.0,42.0,0.0,3.0,6.0,8.0,56.0,16.0,4.0,0.0,15.0,0.0,0.0
2011-38,21.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,10.0,28.0,18.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,11.0,9.0,0.0,0.0,2.0,1.0,12.0,7.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,27.0,0.0,34.0,0.0,42.0,0.0,0.0,2.0,1.0,2.0,6.0,0.0,7.0,37.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,39.0,1.0,6.0,17.0,0.0,8.0,9.0,6.0,4.0,7.0,3.0,3.0,9.0,0.0,78.0,0.0,0.0,0.0,14.0,0.0,7.0,7.0,15.0,0.0,0.0,9.0,9.0,3.0,0.0,9.0,42.0,0.0,3.0,6.0,8.0,56.0,16.0,4.0,0.0,15.0,0.0,0.0
2011-39,21.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,10.0,28.0,18.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,11.0,9.0,0.0,0.0,2.0,1.0,12.0,7.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,27.0,0.0,34.0,0.0,42.0,0.0,0.0,2.0,1.0,2.0,6.0,0.0,7.0,37.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,39.0,1.0,6.0,17.0,0.0,8.0,9.0,6.0,4.0,7.0,3.0,3.0,9.0,0.0,78.0,0.0,0.0,0.0,14.0,0.0,7.0,7.0,15.0,0.0,0.0,9.0,9.0,3.0,0.0,9.0,42.0,0.0,3.0,6.0,8.0,56.0,16.0,4.0,0.0,15.0,0.0,0.0
2011-40,15.0,53.0,27.0,27.0,0.0,0.0,0.0,0.0,3.0,18.0,18.0,0.0,18.0,0.0,67.0,4.0,2.0,0.0,0.0,9.0,7.0,2.0,0.0,8.0,1.0,0.0,7.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,27.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,38.0,0.0,0.0,25.0,6.0,22.0,4.0,10.0,2.0,4.0,4.0,3.0,4.0,0.0,68.0,0.0,0.0,0.0,11.0,0.0,11.0,7.0,7.0,0.0,6.0,15.0,12.0,3.0,0.0,4.0,67.0,0.0,3.0,2.0,6.0,20.0,8.0,4.0,0.0,29.0,15.0,15.0
2011-41,15.0,53.0,27.0,27.0,0.0,0.0,0.0,0.0,3.0,18.0,18.0,0.0,18.0,0.0,67.0,4.0,2.0,0.0,0.0,9.0,7.0,2.0,0.0,8.0,1.0,0.0,7.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,27.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,38.0,0.0,0.0,25.0,6.0,22.0,4.0,10.0,2.0,4.0,4.0,3.0,4.0,0.0,68.0,0.0,0.0,0.0,11.0,0.0,11.0,7.0,7.0,0.0,6.0,15.0,12.0,3.0,0.0,4.0,67.0,0.0,3.0,2.0,6.0,20.0,8.0,4.0,0.0,29.0,15.0,15.0
2011-42,15.0,53.0,27.0,27.0,0.0,0.0,0.0,0.0,3.0,18.0,18.0,0.0,18.0,0.0,67.0,4.0,2.0,0.0,0.0,9.0,7.0,2.0,0.0,8.0,1.0,0.0,7.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,27.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,38.0,0.0,0.0,25.0,6.0,22.0,4.0,10.0,2.0,4.0,4.0,3.0,4.0,0.0,68.0,0.0,0.0,0.0,11.0,0.0,11.0,7.0,7.0,0.0,6.0,15.0,12.0,3.0,0.0,4.0,67.0,0.0,3.0,2.0,6.0,20.0,8.0,4.0,0.0,29.0,15.0,15.0
2011-43,15.0,53.0,27.0,27.0,0.0,0.0,0.0,0.0,3.0,18.0,18.0,0.0,18.0,0.0,67.0,4.0,2.0,0.0,0.0,9.0,7.0,2.0,0.0,8.0,1.0,0.0,7.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,27.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,38.0,0.0,0.0,25.0,6.0,22.0,4.0,10.0,2.0,4.0,4.0,3.0,4.0,0.0,68.0,0.0,0.0,0.0,11.0,0.0,11.0,7.0,7.0,0.0,6.0,15.0,12.0,3.0,0.0,4.0,67.0,0.0,3.0,2.0,6.0,20.0,8.0,4.0,0.0,29.0,15.0,15.0
2011-44,15.0,53.0,27.0,27.0,0.0,0.0,0.0,0.0,3.0,18.0,18.0,0.0,18.0,0.0,67.0,4.0,2.0,0.0,0.0,9.0,7.0,2.0,0.0,8.0,1.0,0.0,7.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,27.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,38.0,0.0,0.0,25.0,6.0,22.0,4.0,10.0,2.0,4.0,4.0,3.0,4.0,0.0,68.0,0.0,0.0,0.0,11.0,0.0,11.0,7.0,7.0,0.0,6.0,15.0,12.0,3.0,0.0,4.0,67.0,0.0,3.0,2.0,6.0,20.0,8.0,4.0,0.0,29.0,15.0,15.0
2011-45,13.0,0.0,0.0,26.0,26.0,0.0,0.0,7.0,3.0,18.0,0.0,0.0,0.0,1.0,75.0,1.0,1.0,0.0,0.0,9.0,8.0,1.0,0.0,3.0,0.0,7.0,3.0,15.0,0.0,2.0,0.0,2.0,0.0,7.0,46.0,7.0,20.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,13.0,20.0,6.0,10.0,0.0,0.0,10.0,0.0,1.0,29.0,0.0,0.0,19.0,0.0,19.0,7.0,20.0,2.0,9.0,6.0,0.0,7.0,0.0,70.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,57.0,0.0,3.0,4.0,4.0,10.0,4.0,8.0,0.0,0.0,0.0,0.0
2011-46,13.0,0.0,0.0,26.0,26.0,0.0,0.0,7.0,3.0,18.0,0.0,0.0,0.0,1.0,75.0,1.0,1.0,0.0,0.0,9.0,8.0,1.0,0.0,3.0,0.0,7.0,3.0,15.0,0.0,2.0,0.0,2.0,0.0,7.0,46.0,7.0,20.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,13.0,20.0,6.0,10.0,0.0,0.0,10.0,0.0,1.0,29.0,0.0,0.0,19.0,0.0,19.0,7.0,20.0,2.0,9.0,6.0,0.0,7.0,0.0,70.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,57.0,0.0,3.0,4.0,4.0,10.0,4.0,8.0,0.0,0.0,0.0,0.0
2011-47,13.0,0.0,0.0,26.0,26.0,0.0,0.0,7.0,3.0,18.0,0.0,0.0,0.0,1.0,75.0,1.0,1.0,0.0,0.0,9.0,8.0,1.0,0.0,3.0,0.0,7.0,3.0,15.0,0.0,2.0,0.0,2.0,0.0,7.0,46.0,7.0,20.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,13.0,20.0,6.0,10.0,0.0,0.0,10.0,0.0,1.0,29.0,0.0,0.0,19.0,0.0,19.0,7.0,20.0,2.0,9.0,6.0,0.0,7.0,0.0,70.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,57.0,0.0,3.0,4.0,4.0,10.0,4.0,8.0,0.0,0.0,0.0,0.0
2011-48,13.0,0.0,0.0,26.0,26.0,0.0,0.0,7.0,3.0,18.0,0.0,0.0,0.0,1.0,75.0,1.0,1.0,0.0,0.0,9.0,8.0,1.0,0.0,3.0,0.0,7.0,3.0,15.0,0.0,2.0,0.0,2.0,0.0,7.0,46.0,7.0,20.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,13.0,20.0,6.0,10.0,0.0,0.0,10.0,0.0,1.0,29.0,0.0,0.0,19.0,0.0,19.0,7.0,20.0,2.0,9.0,6.0,0.0,7.0,0.0,70.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,57.0,0.0,3.0,4.0,4.0,10.0,4.0,8.0,0.0,0.0,0.0,0.0
2011-49,15.0,32.0,0.0,31.0,32.0,0.0,0.0,4.0,12.0,22.0,0.0,0.0,22.0,1.0,49.0,4.0,3.0,0.0,0.0,10.0,14.0,0.0,0.0,10.0,3.0,10.0,10.0,8.0,4.0,4.0,0.0,3.0,0.0,16.0,24.0,8.0,16.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,20.0,47.0,8.0,25.0,0.0,0.0,25.0,1.0,1.0,32.0,0.0,0.0,13.0,0.0,20.0,10.0,31.0,7.0,10.0,7.0,0.0,14.0,0.0,88.0,0.0,0.0,0.0,17.0,8.0,21.0,8.0,17.0,0.0,3.0,7.0,5.0,7.0,0.0,14.0,39.0,0.0,3.0,3.0,9.0,12.0,5.0,5.0,0.0,17.0,0.0,17.0
2011-50,15.0,32.0,0.0,31.0,32.0,0.0,0.0,4.0,12.0,22.0,0.0,0.0,22.0,1.0,49.0,4.0,3.0,0.0,0.0,10.0,14.0,0.0,0.0,10.0,3.0,10.0,10.0,8.0,4.0,4.0,0.0,3.0,0.0,16.0,24.0,8.0,16.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,20.0,47.0,8.0,25.0,0.0,0.0,25.0,1.0,1.0,32.0,0.0,0.0,13.0,0.0,20.0,10.0,31.0,7.0,10.0,7.0,0.0,14.0,0.0,88.0,0.0,0.0,0.0,17.0,8.0,21.0,8.0,17.0,0.0,3.0,7.0,5.0,7.0,0.0,14.0,39.0,0.0,3.0,3.0,9.0,12.0,5.0,5.0,0.0,17.0,0.0,17.0
2011-51,15.0,32.0,0.0,31.0,32.0,0.0,0.0,4.0,12.0,22.0,0.0,0.0,22.0,1.0,49.0,4.0,3.0,0.0,0.0,10.0,14.0,0.0,0.0,10.0,3.0,10.0,10.0,8.0,4.0,4.0,0.0,3.0,0.0,16.0,24.0,8.0,16.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,20.0,47.0,8.0,25.0,0.0,0.0,25.0,1.0,1.0,32.0,0.0,0.0,13.0,0.0,20.0,10.0,31.0,7.0,10.0,7.0,0.0,14.0,0.0,88.0,0.0,0.0,0.0,17.0,8.0,21.0,8.0,17.0,0.0,3.0,7.0,5.0,7.0,0.0,14.0,39.0,0.0,3.0,3.0,9.0,12.0,5.0,5.0,0.0,17.0,0.0,17.0
2011-52,15.0,32.0,0.0,31.0,32.0,0.0,0.0,4.0,12.0,22.0,0.0,0.0,22.0,1.0,49.0,4.0,3.0,0.0,0.0,10.0,14.0,0.0,0.0,10.0,3.0,10.0,10.0,8.0,4.0,4.0,0.0,3.0,0.0,16.0,24.0,8.0,16.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,20.0,47.0,8.0,25.0,0.0,0.0,25.0,1.0,1.0,32.0,0.0,0.0,13.0,0.0,20.0,10.0,31.0,7.0,10.0,7.0,0.0,14.0,0.0,88.0,0.0,0.0,0.0,17.0,8.0,21.0,8.0,17.0,0.0,3.0,7.0,5.0,7.0,0.0,14.0,39.0,0.0,3.0,3.0,9.0,12.0,5.0,5.0,0.0,17.0,0.0,17.0
2012-01,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,33.0,0.0,0.0,0.0,43.0,2.0,4.0,0.0,0.0,6.0,7.0,2.0,0.0,5.0,0.0,6.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,18.0,42.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,15.0,48.0,6.0,9.0,0.0,0.0,9.0,1.0,1.0,38.0,0.0,5.0,25.0,5.0,8.0,4.0,21.0,2.0,3.0,3.0,0.0,4.0,0.0,79.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,7.0,3.0,0.0,4.0,4.0,4.0,0.0,4.0,41.0,0.0,1.0,3.0,4.0,0.0,4.0,4.0,13.0,0.0,20.0,0.0
2012-02,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,33.0,0.0,0.0,0.0,43.0,2.0,4.0,0.0,0.0,6.0,7.0,2.0,0.0,5.0,0.0,6.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,18.0,42.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,15.0,48.0,6.0,9.0,0.0,0.0,9.0,1.0,1.0,38.0,0.0,5.0,25.0,5.0,8.0,4.0,21.0,2.0,3.0,3.0,0.0,4.0,0.0,79.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,7.0,3.0,0.0,4.0,4.0,4.0,0.0,4.0,41.0,0.0,1.0,3.0,4.0,0.0,4.0,4.0,13.0,0.0,20.0,0.0
2012-03,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,33.0,0.0,0.0,0.0,43.0,2.0,4.0,0.0,0.0,6.0,7.0,2.0,0.0,5.0,0.0,6.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,18.0,42.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,15.0,48.0,6.0,9.0,0.0,0.0,9.0,1.0,1.0,38.0,0.0,5.0,25.0,5.0,8.0,4.0,21.0,2.0,3.0,3.0,0.0,4.0,0.0,79.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,7.0,3.0,0.0,4.0,4.0,4.0,0.0,4.0,41.0,0.0,1.0,3.0,4.0,0.0,4.0,4.0,13.0,0.0,20.0,0.0
