date,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,flu in oregon,reduce fever,cdc,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,flu oregon,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,portland flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu
2013-23,4.0,0.0,3.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2013-24,4.0,0.0,3.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2013-25,4.0,0.0,3.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2013-26,4.0,0.0,3.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2013-27,4.0,0.0,3.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2013-28,4.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0,10.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0
2013-29,4.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0,10.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0
2013-30,4.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0,10.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0
2013-31,4.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0,10.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0
2013-32,9.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,18.0,2.0,2.0,0.0,0.0,0.0,18.0,12.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,7.0,8.0,7.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,12.0,6.0,30.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,18.0,0.0,9.0,9.0,0.0,0.0,15.0,0.0
2013-33,9.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,18.0,2.0,2.0,0.0,0.0,0.0,18.0,12.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,7.0,8.0,7.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,12.0,6.0,30.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,18.0,0.0,9.0,9.0,0.0,0.0,15.0,0.0
2013-34,9.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,18.0,2.0,2.0,0.0,0.0,0.0,18.0,12.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,7.0,8.0,7.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,12.0,6.0,30.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,18.0,0.0,9.0,9.0,0.0,0.0,15.0,0.0
2013-35,9.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,18.0,2.0,2.0,0.0,0.0,0.0,18.0,12.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,7.0,8.0,7.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,12.0,6.0,30.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,18.0,0.0,9.0,9.0,0.0,0.0,15.0,0.0
2013-36,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0
2013-37,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0
2013-38,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0
2013-39,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0
2013-40,12.0,0.0,0.0,4.0,0.0,1.0,13.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,20.0,0.0,0.0,7.0,13.0,7.0,13.0,4.0,27.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,2.0,34.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,7.0,7.0,7.0,3.0,9.0,1.0,0.0,4.0,4.0,0.0,4.0,22.0,0.0,6.0,2.0,16.0,16.0,0.0,0.0,0.0,14.0,14.0,27.0
2013-41,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0
2013-42,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0
2013-43,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0
2013-44,10.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,26.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,13.0,9.0,13.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,9.0,15.0,4.0,21.0,0.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,7.0,14.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,25.0,0.0,5.0,5.0,8.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0
2013-45,16.0,3.0,0.0,8.0,0.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,25.0,17.0,0.0,4.0,11.0,1.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,0.0,1.0,6.0,0.0,0.0,16.0,12.0,8.0,16.0,5.0,16.0,11.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,22.0,0.0,0.0,9.0,9.0,0.0,7.0,5.0,41.0,8.0,4.0,0.0,2.0,9.0,0.0,37.0,0.0,0.0,8.0,8.0,21.0,8.0,2.0,13.0,1.0,2.0,0.0,9.0,0.0,18.0,40.0,0.0,5.0,0.0,10.0,10.0,20.0,68.0,0.0,0.0,16.0,16.0
2013-46,16.0,3.0,0.0,8.0,0.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,25.0,17.0,0.0,4.0,11.0,1.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,0.0,1.0,6.0,0.0,0.0,16.0,12.0,8.0,16.0,5.0,16.0,11.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,22.0,0.0,0.0,9.0,9.0,0.0,7.0,5.0,41.0,8.0,4.0,0.0,2.0,9.0,0.0,37.0,0.0,0.0,8.0,8.0,21.0,8.0,2.0,13.0,1.0,2.0,0.0,9.0,0.0,18.0,40.0,0.0,5.0,0.0,10.0,10.0,20.0,68.0,0.0,0.0,16.0,16.0
2013-47,16.0,3.0,0.0,8.0,0.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,25.0,17.0,0.0,4.0,11.0,1.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,0.0,1.0,6.0,0.0,0.0,16.0,12.0,8.0,16.0,5.0,16.0,11.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,22.0,0.0,0.0,9.0,9.0,0.0,7.0,5.0,41.0,8.0,4.0,0.0,2.0,9.0,0.0,37.0,0.0,0.0,8.0,8.0,21.0,8.0,2.0,13.0,1.0,2.0,0.0,9.0,0.0,18.0,40.0,0.0,5.0,0.0,10.0,10.0,20.0,68.0,0.0,0.0,16.0,16.0
2013-48,16.0,3.0,0.0,8.0,0.0,2.0,17.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,36.0,25.0,17.0,0.0,4.0,11.0,1.0,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,5.0,0.0,1.0,6.0,0.0,0.0,16.0,12.0,8.0,16.0,5.0,16.0,11.0,0.0,0.0,0.0,7.0,10.0,1.0,1.0,22.0,0.0,0.0,9.0,9.0,0.0,7.0,5.0,41.0,8.0,4.0,0.0,2.0,9.0,0.0,37.0,0.0,0.0,8.0,8.0,21.0,8.0,2.0,13.0,1.0,2.0,0.0,9.0,0.0,18.0,40.0,0.0,5.0,0.0,10.0,10.0,20.0,68.0,0.0,0.0,16.0,16.0
2013-49,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0
2013-50,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0
2013-51,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0
2013-52,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0
2014-01,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0
2014-02,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0
2014-03,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0
2014-04,7.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,30.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,10.0,10.0,7.0,7.0,7.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,30.0,1.0,0.0,0.0,59.0,0.0,6.0,7.0,38.0,6.0,0.0,0.0,0.0,6.0,0.0,46.0,0.0,0.0,22.0,11.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,28.0,0.0,2.0,0.0,13.0,25.0,26.0,13.0,0.0,0.0,0.0,21.0
