date,virginia_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,flu treatments,cold vs flu,influenza type a,fight the flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,fever,over the counter flu medicine,the flu symptoms,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,treatment for flu,cdc flu,exposed to flu,flu contagious,flu length,bronchitis,stomach flu symptoms,symptoms of bronchitis,what is the flu,oscillococcinum,virginia flu,what is flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2010-40,1.14343,10.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,11.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,6.0,6.0,0.0,5.0,1.0,5.0,18.0,3.0,0.0,5.0,1.0,10.0,3.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,3.0,3.0,0.0,8.0,25.0,3.0,5.0,3.0,3.0,15.0,5.0,5.0,10.0,6.0,0.0,11.0,34.0,3.0,2.0,5.0,22.0,4.0,6.0,1.0,0.0,0.0,0.0,49.0,10.0,0.0,7.0,13.0,0.0,3.0,0.0,0.0,7.0,2.0,8.0,4.0,10.0,0.0,2.0,0.0,22.0,8.0,3.0,6.0,3.0,4.0,6.0,2.0,1.0,2.0,0.0,2.0,34.0,1.23653,1.22545,1.26547,1.57146
2010-41,1.23653,10.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,11.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,6.0,6.0,0.0,5.0,1.0,5.0,18.0,3.0,0.0,5.0,1.0,10.0,3.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,3.0,3.0,0.0,8.0,25.0,3.0,5.0,3.0,3.0,15.0,5.0,5.0,10.0,6.0,0.0,11.0,34.0,3.0,2.0,5.0,22.0,4.0,6.0,1.0,0.0,0.0,0.0,49.0,10.0,0.0,7.0,13.0,0.0,3.0,0.0,0.0,7.0,2.0,8.0,4.0,10.0,0.0,2.0,0.0,22.0,8.0,3.0,6.0,3.0,4.0,6.0,2.0,1.0,2.0,0.0,2.0,34.0,1.22545,1.26902,1.41165,1.69937
2010-42,1.22545,10.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,11.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,6.0,6.0,0.0,5.0,1.0,5.0,18.0,3.0,0.0,5.0,1.0,10.0,3.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,3.0,3.0,0.0,8.0,25.0,3.0,5.0,3.0,3.0,15.0,5.0,5.0,10.0,6.0,0.0,11.0,34.0,3.0,2.0,5.0,22.0,4.0,6.0,1.0,0.0,0.0,0.0,49.0,10.0,0.0,7.0,13.0,0.0,3.0,0.0,0.0,7.0,2.0,8.0,4.0,10.0,0.0,2.0,0.0,22.0,8.0,3.0,6.0,3.0,4.0,6.0,2.0,1.0,2.0,0.0,2.0,34.0,1.26902,1.26547,1.5324200000000001,1.75344
2010-43,1.26902,10.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,11.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,6.0,6.0,0.0,5.0,1.0,5.0,18.0,3.0,0.0,5.0,1.0,10.0,3.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,3.0,3.0,0.0,8.0,25.0,3.0,5.0,3.0,3.0,15.0,5.0,5.0,10.0,6.0,0.0,11.0,34.0,3.0,2.0,5.0,22.0,4.0,6.0,1.0,0.0,0.0,0.0,49.0,10.0,0.0,7.0,13.0,0.0,3.0,0.0,0.0,7.0,2.0,8.0,4.0,10.0,0.0,2.0,0.0,22.0,8.0,3.0,6.0,3.0,4.0,6.0,2.0,1.0,2.0,0.0,2.0,34.0,1.26547,1.41165,1.62726,2.19585
2010-44,1.26547,10.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,11.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,6.0,6.0,0.0,5.0,1.0,5.0,18.0,3.0,0.0,5.0,1.0,10.0,3.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,3.0,3.0,0.0,8.0,25.0,3.0,5.0,3.0,3.0,15.0,5.0,5.0,10.0,6.0,0.0,11.0,34.0,3.0,2.0,5.0,22.0,4.0,6.0,1.0,0.0,0.0,0.0,49.0,10.0,0.0,7.0,13.0,0.0,3.0,0.0,0.0,7.0,2.0,8.0,4.0,10.0,0.0,2.0,0.0,22.0,8.0,3.0,6.0,3.0,4.0,6.0,2.0,1.0,2.0,0.0,2.0,34.0,1.41165,1.5324200000000001,1.57146,2.3964
2010-45,1.41165,9.0,0.0,12.0,0.0,0.0,0.0,1.0,3.0,3.0,16.0,13.0,0.0,0.0,0.0,27.0,4.0,1.0,0.0,1.0,7.0,7.0,0.0,5.0,0.0,6.0,25.0,0.0,3.0,5.0,1.0,7.0,2.0,9.0,1.0,0.0,1.0,7.0,0.0,0.0,9.0,6.0,3.0,0.0,12.0,37.0,0.0,7.0,3.0,3.0,8.0,5.0,0.0,13.0,6.0,0.0,6.0,36.0,5.0,2.0,8.0,28.0,3.0,2.0,1.0,0.0,0.0,0.0,48.0,10.0,1.0,7.0,17.0,2.0,1.0,0.0,0.0,9.0,2.0,12.0,3.0,3.0,0.0,2.0,0.0,29.0,5.0,5.0,6.0,3.0,1.0,6.0,4.0,4.0,2.0,3.0,3.0,38.0,1.5324200000000001,1.62726,1.69937,2.48912
2010-46,1.5324200000000001,9.0,0.0,12.0,0.0,0.0,0.0,1.0,3.0,3.0,16.0,13.0,0.0,0.0,0.0,27.0,4.0,1.0,0.0,1.0,7.0,7.0,0.0,5.0,0.0,6.0,25.0,0.0,3.0,5.0,1.0,7.0,2.0,9.0,1.0,0.0,1.0,7.0,0.0,0.0,9.0,6.0,3.0,0.0,12.0,37.0,0.0,7.0,3.0,3.0,8.0,5.0,0.0,13.0,6.0,0.0,6.0,36.0,5.0,2.0,8.0,28.0,3.0,2.0,1.0,0.0,0.0,0.0,48.0,10.0,1.0,7.0,17.0,2.0,1.0,0.0,0.0,9.0,2.0,12.0,3.0,3.0,0.0,2.0,0.0,29.0,5.0,5.0,6.0,3.0,1.0,6.0,4.0,4.0,2.0,3.0,3.0,38.0,1.62726,1.57146,1.75344,2.81105
2010-47,1.62726,9.0,0.0,12.0,0.0,0.0,0.0,1.0,3.0,3.0,16.0,13.0,0.0,0.0,0.0,27.0,4.0,1.0,0.0,1.0,7.0,7.0,0.0,5.0,0.0,6.0,25.0,0.0,3.0,5.0,1.0,7.0,2.0,9.0,1.0,0.0,1.0,7.0,0.0,0.0,9.0,6.0,3.0,0.0,12.0,37.0,0.0,7.0,3.0,3.0,8.0,5.0,0.0,13.0,6.0,0.0,6.0,36.0,5.0,2.0,8.0,28.0,3.0,2.0,1.0,0.0,0.0,0.0,48.0,10.0,1.0,7.0,17.0,2.0,1.0,0.0,0.0,9.0,2.0,12.0,3.0,3.0,0.0,2.0,0.0,29.0,5.0,5.0,6.0,3.0,1.0,6.0,4.0,4.0,2.0,3.0,3.0,38.0,1.57146,1.69937,2.19585,3.9723599999999997
2010-48,1.57146,9.0,0.0,12.0,0.0,0.0,0.0,1.0,3.0,3.0,16.0,13.0,0.0,0.0,0.0,27.0,4.0,1.0,0.0,1.0,7.0,7.0,0.0,5.0,0.0,6.0,25.0,0.0,3.0,5.0,1.0,7.0,2.0,9.0,1.0,0.0,1.0,7.0,0.0,0.0,9.0,6.0,3.0,0.0,12.0,37.0,0.0,7.0,3.0,3.0,8.0,5.0,0.0,13.0,6.0,0.0,6.0,36.0,5.0,2.0,8.0,28.0,3.0,2.0,1.0,0.0,0.0,0.0,48.0,10.0,1.0,7.0,17.0,2.0,1.0,0.0,0.0,9.0,2.0,12.0,3.0,3.0,0.0,2.0,0.0,29.0,5.0,5.0,6.0,3.0,1.0,6.0,4.0,4.0,2.0,3.0,3.0,38.0,1.69937,1.75344,2.3964,4.7423
2010-49,1.69937,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,1.75344,2.19585,2.48912,5.34851
2010-50,1.75344,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,2.19585,2.3964,2.81105,5.1292300000000015
2010-51,2.19585,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,2.3964,2.48912,3.9723599999999997,5.14304
2010-52,2.3964,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,2.48912,2.81105,4.7423,4.3590800000000005
2011-01,2.48912,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,2.81105,3.9723599999999997,5.34851,3.4733099999999997
2011-02,2.81105,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,3.9723599999999997,4.7423,5.1292300000000015,2.8357
2011-03,3.9723599999999997,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,4.7423,5.34851,5.14304,2.26876
2011-04,4.7423,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,5.34851,5.1292300000000015,4.3590800000000005,1.85296
2011-05,5.34851,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,5.1292300000000015,5.14304,3.4733099999999997,1.81293
2011-06,5.1292300000000015,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,5.14304,4.3590800000000005,2.8357,1.51176
2011-07,5.14304,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,4.3590800000000005,3.4733099999999997,2.26876,1.48654
2011-08,4.3590800000000005,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,3.4733099999999997,2.8357,1.85296,1.3181
2011-09,3.4733099999999997,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,2.8357,2.26876,1.81293,1.05721
2011-10,2.8357,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,2.26876,1.85296,1.51176,1.07273
2011-11,2.26876,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,1.85296,1.81293,1.48654,1.06423
2011-12,1.85296,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,1.81293,1.51176,1.3181,1.1395
2011-13,1.81293,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,33.0,16.0,0.0,16.0,0.0,39.0,14.0,0.0,0.0,0.0,14.0,6.0,0.0,17.0,2.0,5.0,12.0,0.0,0.0,8.0,4.0,10.0,4.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,66.0,0.0,8.0,0.0,17.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,35.0,7.0,25.0,3.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,94.0,16.0,0.0,6.0,19.0,0.0,3.0,0.0,7.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,43.0,10.0,15.0,20.0,5.0,9.0,17.0,0.0,0.0,5.0,5.0,0.0,60.0,1.51176,1.48654,1.05721,0.999368
2011-14,1.51176,4.0,0.0,0.0,0.0,73.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,5.0,8.0,0.0,0.0,8.0,0.0,18.0,4.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,3.0,3.0,3.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,91.0,15.0,0.0,9.0,20.0,3.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,36.0,5.0,10.0,10.0,0.0,6.0,8.0,4.0,13.0,0.0,5.0,0.0,41.0,1.48654,1.3181,1.07273,1.01137
2011-15,1.48654,4.0,0.0,0.0,0.0,73.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,5.0,8.0,0.0,0.0,8.0,0.0,18.0,4.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,3.0,3.0,3.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,91.0,15.0,0.0,9.0,20.0,3.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,36.0,5.0,10.0,10.0,0.0,6.0,8.0,4.0,13.0,0.0,5.0,0.0,41.0,1.3181,1.05721,1.06423,0.9648329999999999
2011-16,1.3181,4.0,0.0,0.0,0.0,73.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,5.0,8.0,0.0,0.0,8.0,0.0,18.0,4.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,3.0,3.0,3.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,91.0,15.0,0.0,9.0,20.0,3.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,36.0,5.0,10.0,10.0,0.0,6.0,8.0,4.0,13.0,0.0,5.0,0.0,41.0,1.05721,1.07273,1.1395,0.911056
2011-17,1.05721,4.0,0.0,0.0,0.0,73.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,5.0,8.0,0.0,0.0,8.0,0.0,18.0,4.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,3.0,3.0,3.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,91.0,15.0,0.0,9.0,20.0,3.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,36.0,5.0,10.0,10.0,0.0,6.0,8.0,4.0,13.0,0.0,5.0,0.0,41.0,1.07273,1.06423,0.999368,0.82836
2011-18,1.07273,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,16.0,18.0,0.0,0.0,35.0,9.0,3.0,3.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,93.0,13.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,31.0,20.0,10.0,5.0,0.0,9.0,4.0,4.0,4.0,0.0,0.0,0.0,56.0,1.06423,1.1395,1.01137,0.8178770000000001
