date,wisconsin_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,wisconsin flu,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,flu shot walgreens,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,flu in wisconsin,flu treatments,cold vs flu,influenza type a,fight the flu,the flu virus,how to treat flu,reduce fever,cdc,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu shot side effects,flu complications,signs of the flu,treat flu,how to get rid of the flu,target_1,target_2,target_4,target_8
2010-40,0.4650220000000001,21.0,0.0,84.0,84.0,0.0,10.0,0.0,2.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,58.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0,0.0,0.0,0.0,24.0,48.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,43.0,11.0,0.0,11.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,25.0,0.0,25.0,0.0,67.0,0.0,0.0,0.581832,1.18822,1.09649,1.27081
2010-41,0.581832,21.0,0.0,84.0,84.0,0.0,10.0,0.0,2.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,58.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0,0.0,0.0,0.0,24.0,48.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,43.0,11.0,0.0,11.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,25.0,0.0,25.0,0.0,67.0,0.0,0.0,1.18822,1.0104899999999999,1.03383,1.27947
2010-42,1.18822,21.0,0.0,84.0,84.0,0.0,10.0,0.0,2.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,58.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0,0.0,0.0,0.0,24.0,48.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,43.0,11.0,0.0,11.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,25.0,0.0,25.0,0.0,67.0,0.0,0.0,1.0104899999999999,1.09649,1.12402,0.661686
2010-43,1.0104899999999999,21.0,0.0,84.0,84.0,0.0,10.0,0.0,2.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,58.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0,0.0,0.0,0.0,24.0,48.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,43.0,11.0,0.0,11.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,25.0,0.0,25.0,0.0,67.0,0.0,0.0,1.09649,1.03383,0.978261,0.6935939999999999
2010-44,1.09649,21.0,0.0,84.0,84.0,0.0,10.0,0.0,2.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,58.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0,0.0,0.0,0.0,24.0,48.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,43.0,11.0,0.0,11.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,25.0,0.0,25.0,0.0,67.0,0.0,0.0,1.03383,1.12402,1.27081,1.38822
2010-45,1.03383,17.0,0.0,0.0,84.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,70.0,6.0,7.0,0.0,0.0,20.0,9.0,0.0,26.0,9.0,19.0,75.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,5.0,11.0,0.0,0.0,21.0,20.0,0.0,0.0,98.0,33.0,33.0,0.0,32.0,0.0,0.0,24.0,24.0,0.0,0.0,58.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,1.12402,0.978261,1.27947,0.801901
2010-46,1.12402,17.0,0.0,0.0,84.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,70.0,6.0,7.0,0.0,0.0,20.0,9.0,0.0,26.0,9.0,19.0,75.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,5.0,11.0,0.0,0.0,21.0,20.0,0.0,0.0,98.0,33.0,33.0,0.0,32.0,0.0,0.0,24.0,24.0,0.0,0.0,58.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.978261,1.27081,0.661686,0.842289
2010-47,0.978261,17.0,0.0,0.0,84.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,70.0,6.0,7.0,0.0,0.0,20.0,9.0,0.0,26.0,9.0,19.0,75.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,5.0,11.0,0.0,0.0,21.0,20.0,0.0,0.0,98.0,33.0,33.0,0.0,32.0,0.0,0.0,24.0,24.0,0.0,0.0,58.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,1.27081,1.27947,0.6935939999999999,1.2470299999999999
2010-48,1.27081,17.0,0.0,0.0,84.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,70.0,6.0,7.0,0.0,0.0,20.0,9.0,0.0,26.0,9.0,19.0,75.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,5.0,11.0,0.0,0.0,21.0,20.0,0.0,0.0,98.0,33.0,33.0,0.0,32.0,0.0,0.0,24.0,24.0,0.0,0.0,58.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,1.27947,0.661686,1.38822,2.37759
2010-49,1.27947,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,0.661686,0.6935939999999999,0.801901,2.9898700000000002
2010-50,0.661686,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,0.6935939999999999,1.38822,0.842289,2.93542
2010-51,0.6935939999999999,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,1.38822,0.801901,1.2470299999999999,2.81324
2010-52,1.38822,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,0.801901,0.842289,2.37759,2.76498
2011-01,0.801901,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,0.842289,1.2470299999999999,2.9898700000000002,3.19263
2011-02,0.842289,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,1.2470299999999999,2.37759,2.93542,3.1289599999999997
2011-03,1.2470299999999999,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,2.37759,2.9898700000000002,2.81324,3.7175800000000003
2011-04,2.37759,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,2.9898700000000002,2.93542,2.76498,1.02041
2011-05,2.9898700000000002,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,2.93542,2.81324,3.19263,1.29545
2011-06,2.93542,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,2.81324,2.76498,3.1289599999999997,1.00159
2011-07,2.81324,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,2.76498,3.19263,3.7175800000000003,0.79756
2011-08,2.76498,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,3.19263,3.1289599999999997,1.02041,0.251397
2011-09,3.19263,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,3.1289599999999997,3.7175800000000003,1.29545,0.440529
2011-10,3.1289599999999997,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,3.7175800000000003,1.02041,1.00159,0.42125
2011-11,3.7175800000000003,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,1.02041,1.29545,0.79756,0.227661
2011-12,1.02041,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,1.29545,1.00159,0.251397,0.524292
2011-13,1.29545,8.0,48.0,48.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,46.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,24.0,0.0,3.0,6.0,15.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,18.0,0.0,19.0,0.0,0.0,14.0,28.0,0.0,0.0,11.0,0.0,0.0,26.0,26.0,26.0,0.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,1.00159,0.79756,0.440529,0.41021
2011-14,1.00159,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,74.0,0.0,0.0,6.0,9.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,38.0,0.79756,0.251397,0.42125,0.421496
2011-15,0.79756,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,74.0,0.0,0.0,6.0,9.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,38.0,0.251397,0.440529,0.227661,0.12172899999999999
2011-16,0.251397,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,74.0,0.0,0.0,6.0,9.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,38.0,0.440529,0.42125,0.524292,0.11135899999999999
2011-17,0.440529,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,74.0,0.0,0.0,6.0,9.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,38.0,0.42125,0.227661,0.41021,0.395604
2011-18,0.42125,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,53.0,0.0,0.0,3.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227661,0.524292,0.421496,0.42714799999999997
