date,illinois_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu symptoms,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu chicago,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,walgreens flu shot,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,illinois flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2013-16,1.82598,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,5.0,5.0,0.0,8.0,56.0,0.0,19.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,46.0,0.0,3.0,0.0,0.0,2.0,9.0,19.0,0.0,9.0,0.0,12.0,0.0,14.0,1.0,18.0,1.0,1.0,6.0,2.0,5.0,2.0,3.0,6.0,0.0,47.0,4.0,4.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,3.0,7.0,3.0,0.0,2.0,2.0,46.0,1.6986700000000001
2013-17,1.6986700000000001,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,5.0,5.0,0.0,8.0,56.0,0.0,19.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,46.0,0.0,3.0,0.0,0.0,2.0,9.0,19.0,0.0,9.0,0.0,12.0,0.0,14.0,1.0,18.0,1.0,1.0,6.0,2.0,5.0,2.0,3.0,6.0,0.0,47.0,4.0,4.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,3.0,7.0,3.0,0.0,2.0,2.0,46.0,1.6471900000000002
2013-18,1.6471900000000002,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,5.0,5.0,0.0,8.0,56.0,0.0,19.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,46.0,0.0,3.0,0.0,0.0,2.0,9.0,19.0,0.0,9.0,0.0,12.0,0.0,14.0,1.0,18.0,1.0,1.0,6.0,2.0,5.0,2.0,3.0,6.0,0.0,47.0,4.0,4.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,3.0,7.0,3.0,0.0,2.0,2.0,46.0,1.6137299999999999
2013-19,1.6137299999999999,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,6.0,0.0,8.0,9.0,54.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,35.0,0.0,2.0,0.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,11.0,1.0,1.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,48.0,5.0,7.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,22.0,17.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0,1.89015
2013-20,1.89015,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,6.0,0.0,8.0,9.0,54.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,35.0,0.0,2.0,0.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,11.0,1.0,1.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,48.0,5.0,7.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,22.0,17.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0,1.42293
2013-21,1.42293,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,6.0,0.0,8.0,9.0,54.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,35.0,0.0,2.0,0.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,11.0,1.0,1.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,48.0,5.0,7.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,22.0,17.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0,1.58659
2013-22,1.58659,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,6.0,0.0,8.0,9.0,54.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,35.0,0.0,2.0,0.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,11.0,1.0,1.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,48.0,5.0,7.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,22.0,17.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0,1.57555
2013-23,1.57555,6.0,0.0,20.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,16.0,4.0,56.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,11.0,40.0,3.0,0.0,2.0,0.0,2.0,10.0,20.0,10.0,0.0,0.0,4.0,0.0,8.0,2.0,19.0,1.0,3.0,4.0,2.0,0.0,5.0,3.0,0.0,3.0,44.0,5.0,7.0,0.0,9.0,0.0,65.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,17.0,8.0,7.0,0.0,7.0,7.0,0.0,0.0,2.0,45.0,1.6465400000000001
2013-24,1.6465400000000001,6.0,0.0,20.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,16.0,4.0,56.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,11.0,40.0,3.0,0.0,2.0,0.0,2.0,10.0,20.0,10.0,0.0,0.0,4.0,0.0,8.0,2.0,19.0,1.0,3.0,4.0,2.0,0.0,5.0,3.0,0.0,3.0,44.0,5.0,7.0,0.0,9.0,0.0,65.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,17.0,8.0,7.0,0.0,7.0,7.0,0.0,0.0,2.0,45.0,1.37145
2013-25,1.37145,6.0,0.0,20.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,16.0,4.0,56.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,11.0,40.0,3.0,0.0,2.0,0.0,2.0,10.0,20.0,10.0,0.0,0.0,4.0,0.0,8.0,2.0,19.0,1.0,3.0,4.0,2.0,0.0,5.0,3.0,0.0,3.0,44.0,5.0,7.0,0.0,9.0,0.0,65.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,17.0,8.0,7.0,0.0,7.0,7.0,0.0,0.0,2.0,45.0,1.2181899999999999
2013-26,1.2181899999999999,6.0,0.0,20.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,16.0,4.0,56.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,11.0,40.0,3.0,0.0,2.0,0.0,2.0,10.0,20.0,10.0,0.0,0.0,4.0,0.0,8.0,2.0,19.0,1.0,3.0,4.0,2.0,0.0,5.0,3.0,0.0,3.0,44.0,5.0,7.0,0.0,9.0,0.0,65.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,17.0,8.0,7.0,0.0,7.0,7.0,0.0,0.0,2.0,45.0,1.1742299999999999
2013-27,1.1742299999999999,6.0,0.0,20.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,16.0,4.0,56.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,11.0,40.0,3.0,0.0,2.0,0.0,2.0,10.0,20.0,10.0,0.0,0.0,4.0,0.0,8.0,2.0,19.0,1.0,3.0,4.0,2.0,0.0,5.0,3.0,0.0,3.0,44.0,5.0,7.0,0.0,9.0,0.0,65.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,17.0,8.0,7.0,0.0,7.0,7.0,0.0,0.0,2.0,45.0,1.16156
2013-28,1.16156,6.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,5.0,0.0,5.0,4.0,52.0,4.0,4.0,0.0,4.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,12.0,29.0,3.0,2.0,0.0,0.0,2.0,14.0,19.0,0.0,0.0,8.0,19.0,0.0,6.0,1.0,14.0,3.0,2.0,9.0,2.0,2.0,3.0,10.0,0.0,0.0,34.0,4.0,9.0,0.0,13.0,0.0,65.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,15.0,5.0,7.0,3.0,7.0,7.0,0.0,4.0,2.0,47.0,0.96345
2013-29,0.96345,6.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,5.0,0.0,5.0,4.0,52.0,4.0,4.0,0.0,4.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,12.0,29.0,3.0,2.0,0.0,0.0,2.0,14.0,19.0,0.0,0.0,8.0,19.0,0.0,6.0,1.0,14.0,3.0,2.0,9.0,2.0,2.0,3.0,10.0,0.0,0.0,34.0,4.0,9.0,0.0,13.0,0.0,65.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,15.0,5.0,7.0,3.0,7.0,7.0,0.0,4.0,2.0,47.0,0.9913860000000001
2013-30,0.9913860000000001,6.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,5.0,0.0,5.0,4.0,52.0,4.0,4.0,0.0,4.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,12.0,29.0,3.0,2.0,0.0,0.0,2.0,14.0,19.0,0.0,0.0,8.0,19.0,0.0,6.0,1.0,14.0,3.0,2.0,9.0,2.0,2.0,3.0,10.0,0.0,0.0,34.0,4.0,9.0,0.0,13.0,0.0,65.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,15.0,5.0,7.0,3.0,7.0,7.0,0.0,4.0,2.0,47.0,0.9496020000000001
2013-31,0.9496020000000001,6.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,5.0,0.0,5.0,4.0,52.0,4.0,4.0,0.0,4.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,12.0,29.0,3.0,2.0,0.0,0.0,2.0,14.0,19.0,0.0,0.0,8.0,19.0,0.0,6.0,1.0,14.0,3.0,2.0,9.0,2.0,2.0,3.0,10.0,0.0,0.0,34.0,4.0,9.0,0.0,13.0,0.0,65.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,15.0,5.0,7.0,3.0,7.0,7.0,0.0,4.0,2.0,47.0,0.902903
2013-32,0.902903,15.0,0.0,10.0,10.0,10.0,5.0,0.0,0.0,1.0,29.0,1.0,1.0,1.0,0.0,0.0,38.0,2.0,1.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,14.0,0.0,16.0,8.0,53.0,4.0,13.0,1.0,25.0,0.0,0.0,20.0,0.0,4.0,6.0,0.0,28.0,50.0,0.0,0.0,2.0,0.0,3.0,10.0,10.0,10.0,0.0,18.0,26.0,0.0,14.0,3.0,11.0,1.0,4.0,56.0,2.0,0.0,3.0,3.0,7.0,0.0,68.0,18.0,5.0,0.0,9.0,0.0,56.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,13.0,12.0,18.0,3.0,14.0,10.0,0.0,2.0,6.0,80.0,1.0740399999999999
2013-33,1.0740399999999999,15.0,0.0,10.0,10.0,10.0,5.0,0.0,0.0,1.0,29.0,1.0,1.0,1.0,0.0,0.0,38.0,2.0,1.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,14.0,0.0,16.0,8.0,53.0,4.0,13.0,1.0,25.0,0.0,0.0,20.0,0.0,4.0,6.0,0.0,28.0,50.0,0.0,0.0,2.0,0.0,3.0,10.0,10.0,10.0,0.0,18.0,26.0,0.0,14.0,3.0,11.0,1.0,4.0,56.0,2.0,0.0,3.0,3.0,7.0,0.0,68.0,18.0,5.0,0.0,9.0,0.0,56.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,13.0,12.0,18.0,3.0,14.0,10.0,0.0,2.0,6.0,80.0,0.941708
2013-34,0.941708,15.0,0.0,10.0,10.0,10.0,5.0,0.0,0.0,1.0,29.0,1.0,1.0,1.0,0.0,0.0,38.0,2.0,1.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,14.0,0.0,16.0,8.0,53.0,4.0,13.0,1.0,25.0,0.0,0.0,20.0,0.0,4.0,6.0,0.0,28.0,50.0,0.0,0.0,2.0,0.0,3.0,10.0,10.0,10.0,0.0,18.0,26.0,0.0,14.0,3.0,11.0,1.0,4.0,56.0,2.0,0.0,3.0,3.0,7.0,0.0,68.0,18.0,5.0,0.0,9.0,0.0,56.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,13.0,12.0,18.0,3.0,14.0,10.0,0.0,2.0,6.0,80.0,1.03193
2013-35,1.03193,15.0,0.0,10.0,10.0,10.0,5.0,0.0,0.0,1.0,29.0,1.0,1.0,1.0,0.0,0.0,38.0,2.0,1.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,14.0,0.0,16.0,8.0,53.0,4.0,13.0,1.0,25.0,0.0,0.0,20.0,0.0,4.0,6.0,0.0,28.0,50.0,0.0,0.0,2.0,0.0,3.0,10.0,10.0,10.0,0.0,18.0,26.0,0.0,14.0,3.0,11.0,1.0,4.0,56.0,2.0,0.0,3.0,3.0,7.0,0.0,68.0,18.0,5.0,0.0,9.0,0.0,56.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,13.0,12.0,18.0,3.0,14.0,10.0,0.0,2.0,6.0,80.0,1.18983
2013-36,1.18983,25.0,0.0,10.0,10.0,9.0,8.0,0.0,0.0,1.0,60.0,2.0,3.0,0.0,0.0,0.0,53.0,4.0,2.0,0.0,0.0,17.0,14.0,1.0,0.0,0.0,1.0,12.0,3.0,8.0,0.0,21.0,5.0,5.0,18.0,71.0,4.0,10.0,1.0,52.0,0.0,0.0,19.0,4.0,11.0,8.0,0.0,19.0,52.0,7.0,5.0,2.0,2.0,3.0,0.0,32.0,9.0,9.0,41.0,21.0,0.0,18.0,9.0,18.0,2.0,3.0,62.0,4.0,3.0,9.0,0.0,8.0,0.0,41.0,13.0,11.0,4.0,17.0,0.0,60.0,0.0,0.0,2.0,2.0,13.0,0.0,6.0,20.0,32.0,30.0,7.0,10.0,16.0,3.0,4.0,0.0,71.0,1.37006
2013-37,1.37006,25.0,0.0,10.0,10.0,9.0,8.0,0.0,0.0,1.0,60.0,2.0,3.0,0.0,0.0,0.0,53.0,4.0,2.0,0.0,0.0,17.0,14.0,1.0,0.0,0.0,1.0,12.0,3.0,8.0,0.0,21.0,5.0,5.0,18.0,71.0,4.0,10.0,1.0,52.0,0.0,0.0,19.0,4.0,11.0,8.0,0.0,19.0,52.0,7.0,5.0,2.0,2.0,3.0,0.0,32.0,9.0,9.0,41.0,21.0,0.0,18.0,9.0,18.0,2.0,3.0,62.0,4.0,3.0,9.0,0.0,8.0,0.0,41.0,13.0,11.0,4.0,17.0,0.0,60.0,0.0,0.0,2.0,2.0,13.0,0.0,6.0,20.0,32.0,30.0,7.0,10.0,16.0,3.0,4.0,0.0,71.0,1.45643
2013-38,1.45643,25.0,0.0,10.0,10.0,9.0,8.0,0.0,0.0,1.0,60.0,2.0,3.0,0.0,0.0,0.0,53.0,4.0,2.0,0.0,0.0,17.0,14.0,1.0,0.0,0.0,1.0,12.0,3.0,8.0,0.0,21.0,5.0,5.0,18.0,71.0,4.0,10.0,1.0,52.0,0.0,0.0,19.0,4.0,11.0,8.0,0.0,19.0,52.0,7.0,5.0,2.0,2.0,3.0,0.0,32.0,9.0,9.0,41.0,21.0,0.0,18.0,9.0,18.0,2.0,3.0,62.0,4.0,3.0,9.0,0.0,8.0,0.0,41.0,13.0,11.0,4.0,17.0,0.0,60.0,0.0,0.0,2.0,2.0,13.0,0.0,6.0,20.0,32.0,30.0,7.0,10.0,16.0,3.0,4.0,0.0,71.0,1.4398799999999998
2013-39,1.4398799999999998,25.0,0.0,10.0,10.0,9.0,8.0,0.0,0.0,1.0,60.0,2.0,3.0,0.0,0.0,0.0,53.0,4.0,2.0,0.0,0.0,17.0,14.0,1.0,0.0,0.0,1.0,12.0,3.0,8.0,0.0,21.0,5.0,5.0,18.0,71.0,4.0,10.0,1.0,52.0,0.0,0.0,19.0,4.0,11.0,8.0,0.0,19.0,52.0,7.0,5.0,2.0,2.0,3.0,0.0,32.0,9.0,9.0,41.0,21.0,0.0,18.0,9.0,18.0,2.0,3.0,62.0,4.0,3.0,9.0,0.0,8.0,0.0,41.0,13.0,11.0,4.0,17.0,0.0,60.0,0.0,0.0,2.0,2.0,13.0,0.0,6.0,20.0,32.0,30.0,7.0,10.0,16.0,3.0,4.0,0.0,71.0,1.41144
2013-40,1.41144,25.0,0.0,10.0,10.0,9.0,8.0,0.0,0.0,1.0,60.0,2.0,3.0,0.0,0.0,0.0,53.0,4.0,2.0,0.0,0.0,17.0,14.0,1.0,0.0,0.0,1.0,12.0,3.0,8.0,0.0,21.0,5.0,5.0,18.0,71.0,4.0,10.0,1.0,52.0,0.0,0.0,19.0,4.0,11.0,8.0,0.0,19.0,52.0,7.0,5.0,2.0,2.0,3.0,0.0,32.0,9.0,9.0,41.0,21.0,0.0,18.0,9.0,18.0,2.0,3.0,62.0,4.0,3.0,9.0,0.0,8.0,0.0,41.0,13.0,11.0,4.0,17.0,0.0,60.0,0.0,0.0,2.0,2.0,13.0,0.0,6.0,20.0,32.0,30.0,7.0,10.0,16.0,3.0,4.0,0.0,71.0,1.52682
2013-41,1.52682,18.0,10.0,10.0,10.0,10.0,9.0,0.0,1.0,0.0,31.0,1.0,2.0,0.0,0.0,0.0,56.0,3.0,2.0,0.0,0.0,15.0,14.0,2.0,1.0,0.0,1.0,12.0,1.0,12.0,0.0,30.0,0.0,11.0,15.0,50.0,4.0,17.0,1.0,24.0,0.0,0.0,35.0,6.0,4.0,2.0,0.0,14.0,25.0,3.0,5.0,2.0,2.0,7.0,9.0,28.0,9.0,9.0,23.0,19.0,0.0,18.0,5.0,33.0,3.0,3.0,35.0,4.0,5.0,5.0,5.0,10.0,6.0,70.0,7.0,9.0,9.0,4.0,0.0,64.0,0.0,1.0,7.0,2.0,7.0,0.0,7.0,34.0,20.0,18.0,7.0,14.0,20.0,0.0,5.0,4.0,70.0,1.60253
2013-42,1.60253,18.0,10.0,10.0,10.0,10.0,9.0,0.0,1.0,0.0,31.0,1.0,2.0,0.0,0.0,0.0,56.0,3.0,2.0,0.0,0.0,15.0,14.0,2.0,1.0,0.0,1.0,12.0,1.0,12.0,0.0,30.0,0.0,11.0,15.0,50.0,4.0,17.0,1.0,24.0,0.0,0.0,35.0,6.0,4.0,2.0,0.0,14.0,25.0,3.0,5.0,2.0,2.0,7.0,9.0,28.0,9.0,9.0,23.0,19.0,0.0,18.0,5.0,33.0,3.0,3.0,35.0,4.0,5.0,5.0,5.0,10.0,6.0,70.0,7.0,9.0,9.0,4.0,0.0,64.0,0.0,1.0,7.0,2.0,7.0,0.0,7.0,34.0,20.0,18.0,7.0,14.0,20.0,0.0,5.0,4.0,70.0,1.7326700000000002
2013-43,1.7326700000000002,18.0,10.0,10.0,10.0,10.0,9.0,0.0,1.0,0.0,31.0,1.0,2.0,0.0,0.0,0.0,56.0,3.0,2.0,0.0,0.0,15.0,14.0,2.0,1.0,0.0,1.0,12.0,1.0,12.0,0.0,30.0,0.0,11.0,15.0,50.0,4.0,17.0,1.0,24.0,0.0,0.0,35.0,6.0,4.0,2.0,0.0,14.0,25.0,3.0,5.0,2.0,2.0,7.0,9.0,28.0,9.0,9.0,23.0,19.0,0.0,18.0,5.0,33.0,3.0,3.0,35.0,4.0,5.0,5.0,5.0,10.0,6.0,70.0,7.0,9.0,9.0,4.0,0.0,64.0,0.0,1.0,7.0,2.0,7.0,0.0,7.0,34.0,20.0,18.0,7.0,14.0,20.0,0.0,5.0,4.0,70.0,1.84818
2013-44,1.84818,18.0,10.0,10.0,10.0,10.0,9.0,0.0,1.0,0.0,31.0,1.0,2.0,0.0,0.0,0.0,56.0,3.0,2.0,0.0,0.0,15.0,14.0,2.0,1.0,0.0,1.0,12.0,1.0,12.0,0.0,30.0,0.0,11.0,15.0,50.0,4.0,17.0,1.0,24.0,0.0,0.0,35.0,6.0,4.0,2.0,0.0,14.0,25.0,3.0,5.0,2.0,2.0,7.0,9.0,28.0,9.0,9.0,23.0,19.0,0.0,18.0,5.0,33.0,3.0,3.0,35.0,4.0,5.0,5.0,5.0,10.0,6.0,70.0,7.0,9.0,9.0,4.0,0.0,64.0,0.0,1.0,7.0,2.0,7.0,0.0,7.0,34.0,20.0,18.0,7.0,14.0,20.0,0.0,5.0,4.0,70.0,1.79131
2013-45,1.79131,26.0,10.0,29.0,19.0,15.0,15.0,0.0,1.0,1.0,16.0,5.0,7.0,1.0,1.0,1.0,72.0,7.0,2.0,0.0,0.0,22.0,22.0,3.0,1.0,0.0,2.0,20.0,4.0,10.0,5.0,19.0,16.0,8.0,23.0,44.0,4.0,27.0,0.0,16.0,0.0,0.0,27.0,6.0,4.0,4.0,0.0,12.0,51.0,6.0,3.0,5.0,2.0,10.0,24.0,24.0,28.0,0.0,14.0,30.0,4.0,39.0,9.0,54.0,5.0,3.0,27.0,9.0,2.0,23.0,3.0,16.0,7.0,62.0,7.0,31.0,0.0,18.0,0.0,70.0,1.0,1.0,8.0,4.0,33.0,4.0,0.0,45.0,19.0,15.0,14.0,20.0,24.0,0.0,7.0,5.0,56.0,1.8067799999999998
2013-46,1.8067799999999998,26.0,10.0,29.0,19.0,15.0,15.0,0.0,1.0,1.0,16.0,5.0,7.0,1.0,1.0,1.0,72.0,7.0,2.0,0.0,0.0,22.0,22.0,3.0,1.0,0.0,2.0,20.0,4.0,10.0,5.0,19.0,16.0,8.0,23.0,44.0,4.0,27.0,0.0,16.0,0.0,0.0,27.0,6.0,4.0,4.0,0.0,12.0,51.0,6.0,3.0,5.0,2.0,10.0,24.0,24.0,28.0,0.0,14.0,30.0,4.0,39.0,9.0,54.0,5.0,3.0,27.0,9.0,2.0,23.0,3.0,16.0,7.0,62.0,7.0,31.0,0.0,18.0,0.0,70.0,1.0,1.0,8.0,4.0,33.0,4.0,0.0,45.0,19.0,15.0,14.0,20.0,24.0,0.0,7.0,5.0,56.0,1.93023
2013-47,1.93023,26.0,10.0,29.0,19.0,15.0,15.0,0.0,1.0,1.0,16.0,5.0,7.0,1.0,1.0,1.0,72.0,7.0,2.0,0.0,0.0,22.0,22.0,3.0,1.0,0.0,2.0,20.0,4.0,10.0,5.0,19.0,16.0,8.0,23.0,44.0,4.0,27.0,0.0,16.0,0.0,0.0,27.0,6.0,4.0,4.0,0.0,12.0,51.0,6.0,3.0,5.0,2.0,10.0,24.0,24.0,28.0,0.0,14.0,30.0,4.0,39.0,9.0,54.0,5.0,3.0,27.0,9.0,2.0,23.0,3.0,16.0,7.0,62.0,7.0,31.0,0.0,18.0,0.0,70.0,1.0,1.0,8.0,4.0,33.0,4.0,0.0,45.0,19.0,15.0,14.0,20.0,24.0,0.0,7.0,5.0,56.0,2.33875
2013-48,2.33875,26.0,10.0,29.0,19.0,15.0,15.0,0.0,1.0,1.0,16.0,5.0,7.0,1.0,1.0,1.0,72.0,7.0,2.0,0.0,0.0,22.0,22.0,3.0,1.0,0.0,2.0,20.0,4.0,10.0,5.0,19.0,16.0,8.0,23.0,44.0,4.0,27.0,0.0,16.0,0.0,0.0,27.0,6.0,4.0,4.0,0.0,12.0,51.0,6.0,3.0,5.0,2.0,10.0,24.0,24.0,28.0,0.0,14.0,30.0,4.0,39.0,9.0,54.0,5.0,3.0,27.0,9.0,2.0,23.0,3.0,16.0,7.0,62.0,7.0,31.0,0.0,18.0,0.0,70.0,1.0,1.0,8.0,4.0,33.0,4.0,0.0,45.0,19.0,15.0,14.0,20.0,24.0,0.0,7.0,5.0,56.0,2.3809099999999996
