date,vermont_flu,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,braun thermoscan,flu report,swine flu symptoms,oscillococcinum,bronchitis,contagious flu,cdc flu,flu fever,vermont flu,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,flu vs cold,taking temperature,uvm flu shots,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,influenza symptoms,how long contagious,is the flu contagious,flu symptoms 2017,i have the flu,fever flu,swine flu,how long does the flu last,cold vs flu,flu and fever,signs of flu,flu care,flu children,thermoscan,flu treatment,cdc flu map,the flu virus,how long does flu last,human temperature,how long is flu contagious,is flu contagious,how long is the flu contagious,cold or flu,flu map,flu symptoms,spanish flu,body temperature,fever reducer,flu cough,signs of the flu,how long flu,flu or cold,fever cough,ear thermometer,target
2013-18,2.31701,5.0,0.0,50.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7579099999999999
2013-19,1.7579099999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,30.0,40.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.88383
2013-20,1.88383,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,30.0,40.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.23011
2013-21,2.23011,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,30.0,40.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.9559900000000001
2013-22,1.9559900000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,30.0,40.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.14435
2013-23,2.14435,2.0,0.0,0.0,0.0,0.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0,69.0,1.8797
2013-24,1.8797,2.0,0.0,0.0,0.0,0.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0,69.0,1.17048
2013-25,1.17048,2.0,0.0,0.0,0.0,0.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0,69.0,1.7503799999999998
2013-26,1.7503799999999998,2.0,0.0,0.0,0.0,0.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0,69.0,1.27005
2013-27,1.27005,2.0,0.0,0.0,0.0,0.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0,69.0,1.44175
2013-28,1.44175,5.0,0.0,25.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,68.0,1.1560700000000002
2013-29,1.1560700000000002,5.0,0.0,25.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,68.0,1.92308
2013-30,1.92308,5.0,0.0,25.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,68.0,1.4697200000000001
2013-31,1.4697200000000001,5.0,0.0,25.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,36.0,68.0,1.3497700000000001
2013-32,1.3497700000000001,13.0,22.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.71395
2013-33,1.71395,13.0,22.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.35922
2013-34,1.35922,13.0,22.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.2695
2013-35,2.2695,13.0,22.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.6472200000000001
2013-36,1.6472200000000001,23.0,0.0,0.0,18.0,0.0,31.0,39.0,11.0,0.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,62.0,33.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.67504
2013-37,1.67504,23.0,0.0,0.0,18.0,0.0,31.0,39.0,11.0,0.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,62.0,33.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.2248200000000002
2013-38,2.2248200000000002,23.0,0.0,0.0,18.0,0.0,31.0,39.0,11.0,0.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,62.0,33.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.5419099999999997
2013-39,3.5419099999999997,23.0,0.0,0.0,18.0,0.0,31.0,39.0,11.0,0.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,62.0,33.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.7711599999999998
2013-40,1.7711599999999998,23.0,0.0,0.0,18.0,0.0,31.0,39.0,11.0,0.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,62.0,33.0,0.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.84513
2013-41,1.84513,11.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,32.0,32.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,61.0,100.0,0.0,0.0,51.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,67.0,55.0,0.0,48.0,0.0,0.0,0.0,0.0,39.0,5.0,27.0,45.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4652
2013-42,1.4652,11.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,32.0,32.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,61.0,100.0,0.0,0.0,51.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,67.0,55.0,0.0,48.0,0.0,0.0,0.0,0.0,39.0,5.0,27.0,45.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56829
2013-43,1.56829,11.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,32.0,32.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,61.0,100.0,0.0,0.0,51.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,67.0,55.0,0.0,48.0,0.0,0.0,0.0,0.0,39.0,5.0,27.0,45.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3121200000000002
2013-44,1.3121200000000002,11.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,32.0,32.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,61.0,100.0,0.0,0.0,51.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,67.0,55.0,0.0,48.0,0.0,0.0,0.0,0.0,39.0,5.0,27.0,45.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86391
2013-45,1.86391,16.0,0.0,21.0,14.0,0.0,30.0,10.0,22.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,45.0,24.0,0.0,25.0,60.0,0.0,43.0,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,45.0,0.0,23.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,49.0,64.0,40.0,0.0,22.0,0.0,0.0,0.0,1.87949
2013-46,1.87949,16.0,0.0,21.0,14.0,0.0,30.0,10.0,22.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,45.0,24.0,0.0,25.0,60.0,0.0,43.0,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,45.0,0.0,23.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,49.0,64.0,40.0,0.0,22.0,0.0,0.0,0.0,1.8991099999999999
2013-47,1.8991099999999999,16.0,0.0,21.0,14.0,0.0,30.0,10.0,22.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,45.0,24.0,0.0,25.0,60.0,0.0,43.0,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,45.0,0.0,23.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,49.0,64.0,40.0,0.0,22.0,0.0,0.0,0.0,1.79453
2013-48,1.79453,16.0,0.0,21.0,14.0,0.0,30.0,10.0,22.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,45.0,24.0,0.0,25.0,60.0,0.0,43.0,0.0,0.0,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,45.0,0.0,23.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,49.0,64.0,40.0,0.0,22.0,0.0,0.0,0.0,2.4369
2013-49,2.4369,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8804599999999998
2013-50,1.8804599999999998,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07294
2013-51,3.07294,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66445
2013-52,4.66445,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38635
2014-01,4.38635,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19244
2014-02,4.19244,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0185
2014-03,3.0185,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33255
2014-04,5.33255,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62777
2014-05,4.62777,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84845
2014-06,3.84845,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4804199999999996
2014-07,3.4804199999999996,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76364
2014-08,2.76364,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46691
2014-09,3.46691,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78364
2014-10,2.78364,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98651
2014-11,2.98651,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8917900000000003
2014-12,2.8917900000000003,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69331
2014-13,2.69331,9.0,0.0,69.0,11.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,32.0,25.0,33.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,39.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4902599999999997
