date,washington_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,washington state flu,treat the flu,seattle flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,cold symptoms,thermoscan,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,stomach,how long is flu contagious,treatment for flu,cdc flu,taking temperature,exposed to flu,flu length,bronchitis,get over the flu,stomach flu symptoms,what is the flu,oscillococcinum,cold or flu,flu medicine,flu shot side effects,flu complications,signs of the flu,treat flu,body temperature,target_1,target_2,target_4,target_8
2013-28,0.253218,6.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0,19.0,4.0,3.0,0.0,11.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,14.0,0.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,5.0,0.0,15.0,0.0,7.0,6.0,21.0,3.0,2.0,4.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,74.0,0.0,0.0,13.0,5.0,5.0,0.0,26.0,0.0,5.0,14.0,7.0,7.0,17.0,7.0,0.0,0.0,10.0,37.0,0.334798,0.242772,0.162225,0.143301
2013-29,0.334798,6.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0,19.0,4.0,3.0,0.0,11.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,14.0,0.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,5.0,0.0,15.0,0.0,7.0,6.0,21.0,3.0,2.0,4.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,74.0,0.0,0.0,13.0,5.0,5.0,0.0,26.0,0.0,5.0,14.0,7.0,7.0,17.0,7.0,0.0,0.0,10.0,37.0,0.242772,0.118147,0.20549699999999999,0.20313900000000001
2013-30,0.242772,6.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0,19.0,4.0,3.0,0.0,11.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,14.0,0.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,5.0,0.0,15.0,0.0,7.0,6.0,21.0,3.0,2.0,4.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,74.0,0.0,0.0,13.0,5.0,5.0,0.0,26.0,0.0,5.0,14.0,7.0,7.0,17.0,7.0,0.0,0.0,10.0,37.0,0.118147,0.162225,0.205109,0.21064699999999997
2013-31,0.118147,6.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0,19.0,4.0,3.0,0.0,11.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,14.0,0.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,5.0,0.0,15.0,0.0,7.0,6.0,21.0,3.0,2.0,4.0,0.0,8.0,0.0,72.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,74.0,0.0,0.0,13.0,5.0,5.0,0.0,26.0,0.0,5.0,14.0,7.0,7.0,17.0,7.0,0.0,0.0,10.0,37.0,0.162225,0.20549699999999999,0.180759,0.309438
2013-32,0.162225,19.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,39.0,4.0,0.0,0.0,1.0,1.0,38.0,7.0,2.0,0.0,1.0,12.0,2.0,0.0,20.0,4.0,15.0,18.0,5.0,0.0,0.0,0.0,29.0,4.0,4.0,0.0,22.0,0.0,0.0,26.0,0.0,0.0,7.0,7.0,7.0,7.0,9.0,23.0,0.0,0.0,0.0,7.0,7.0,18.0,1.0,31.0,0.0,9.0,8.0,19.0,0.0,15.0,3.0,18.0,2.0,3.0,4.0,4.0,8.0,0.0,65.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,65.0,0.0,8.0,13.0,5.0,0.0,1.0,34.0,1.0,6.0,14.0,7.0,14.0,28.0,18.0,0.0,7.0,7.0,56.0,0.20549699999999999,0.205109,0.143301,0.569882
2013-33,0.20549699999999999,19.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,39.0,4.0,0.0,0.0,1.0,1.0,38.0,7.0,2.0,0.0,1.0,12.0,2.0,0.0,20.0,4.0,15.0,18.0,5.0,0.0,0.0,0.0,29.0,4.0,4.0,0.0,22.0,0.0,0.0,26.0,0.0,0.0,7.0,7.0,7.0,7.0,9.0,23.0,0.0,0.0,0.0,7.0,7.0,18.0,1.0,31.0,0.0,9.0,8.0,19.0,0.0,15.0,3.0,18.0,2.0,3.0,4.0,4.0,8.0,0.0,65.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,65.0,0.0,8.0,13.0,5.0,0.0,1.0,34.0,1.0,6.0,14.0,7.0,14.0,28.0,18.0,0.0,7.0,7.0,56.0,0.205109,0.180759,0.20313900000000001,0.469106
2013-34,0.205109,19.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,39.0,4.0,0.0,0.0,1.0,1.0,38.0,7.0,2.0,0.0,1.0,12.0,2.0,0.0,20.0,4.0,15.0,18.0,5.0,0.0,0.0,0.0,29.0,4.0,4.0,0.0,22.0,0.0,0.0,26.0,0.0,0.0,7.0,7.0,7.0,7.0,9.0,23.0,0.0,0.0,0.0,7.0,7.0,18.0,1.0,31.0,0.0,9.0,8.0,19.0,0.0,15.0,3.0,18.0,2.0,3.0,4.0,4.0,8.0,0.0,65.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,65.0,0.0,8.0,13.0,5.0,0.0,1.0,34.0,1.0,6.0,14.0,7.0,14.0,28.0,18.0,0.0,7.0,7.0,56.0,0.180759,0.143301,0.21064699999999997,0.462509
2013-35,0.180759,19.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,39.0,4.0,0.0,0.0,1.0,1.0,38.0,7.0,2.0,0.0,1.0,12.0,2.0,0.0,20.0,4.0,15.0,18.0,5.0,0.0,0.0,0.0,29.0,4.0,4.0,0.0,22.0,0.0,0.0,26.0,0.0,0.0,7.0,7.0,7.0,7.0,9.0,23.0,0.0,0.0,0.0,7.0,7.0,18.0,1.0,31.0,0.0,9.0,8.0,19.0,0.0,15.0,3.0,18.0,2.0,3.0,4.0,4.0,8.0,0.0,65.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,65.0,0.0,8.0,13.0,5.0,0.0,1.0,34.0,1.0,6.0,14.0,7.0,14.0,28.0,18.0,0.0,7.0,7.0,56.0,0.143301,0.20313900000000001,0.309438,0.654889
2013-36,0.143301,30.0,0.0,20.0,0.0,0.0,19.0,0.0,1.0,0.0,64.0,2.0,3.0,0.0,0.0,1.0,53.0,6.0,3.0,0.0,0.0,18.0,2.0,0.0,17.0,2.0,7.0,32.0,0.0,0.0,0.0,4.0,49.0,7.0,6.0,0.0,21.0,3.0,0.0,51.0,0.0,0.0,14.0,17.0,21.0,21.0,13.0,65.0,0.0,9.0,0.0,14.0,7.0,11.0,1.0,33.0,0.0,9.0,4.0,17.0,4.0,7.0,4.0,24.0,5.0,3.0,8.0,0.0,14.0,0.0,67.0,0.0,0.0,0.0,20.0,8.0,12.0,8.0,1.0,0.0,64.0,0.0,0.0,23.0,5.0,0.0,0.0,52.0,2.0,2.0,31.0,14.0,17.0,14.0,59.0,0.0,7.0,7.0,73.0,0.20313900000000001,0.21064699999999997,0.569882,0.587889
2013-37,0.20313900000000001,30.0,0.0,20.0,0.0,0.0,19.0,0.0,1.0,0.0,64.0,2.0,3.0,0.0,0.0,1.0,53.0,6.0,3.0,0.0,0.0,18.0,2.0,0.0,17.0,2.0,7.0,32.0,0.0,0.0,0.0,4.0,49.0,7.0,6.0,0.0,21.0,3.0,0.0,51.0,0.0,0.0,14.0,17.0,21.0,21.0,13.0,65.0,0.0,9.0,0.0,14.0,7.0,11.0,1.0,33.0,0.0,9.0,4.0,17.0,4.0,7.0,4.0,24.0,5.0,3.0,8.0,0.0,14.0,0.0,67.0,0.0,0.0,0.0,20.0,8.0,12.0,8.0,1.0,0.0,64.0,0.0,0.0,23.0,5.0,0.0,0.0,52.0,2.0,2.0,31.0,14.0,17.0,14.0,59.0,0.0,7.0,7.0,73.0,0.21064699999999997,0.309438,0.469106,0.39869
2013-38,0.21064699999999997,30.0,0.0,20.0,0.0,0.0,19.0,0.0,1.0,0.0,64.0,2.0,3.0,0.0,0.0,1.0,53.0,6.0,3.0,0.0,0.0,18.0,2.0,0.0,17.0,2.0,7.0,32.0,0.0,0.0,0.0,4.0,49.0,7.0,6.0,0.0,21.0,3.0,0.0,51.0,0.0,0.0,14.0,17.0,21.0,21.0,13.0,65.0,0.0,9.0,0.0,14.0,7.0,11.0,1.0,33.0,0.0,9.0,4.0,17.0,4.0,7.0,4.0,24.0,5.0,3.0,8.0,0.0,14.0,0.0,67.0,0.0,0.0,0.0,20.0,8.0,12.0,8.0,1.0,0.0,64.0,0.0,0.0,23.0,5.0,0.0,0.0,52.0,2.0,2.0,31.0,14.0,17.0,14.0,59.0,0.0,7.0,7.0,73.0,0.309438,0.569882,0.462509,0.43733999999999995
2013-39,0.309438,30.0,0.0,20.0,0.0,0.0,19.0,0.0,1.0,0.0,64.0,2.0,3.0,0.0,0.0,1.0,53.0,6.0,3.0,0.0,0.0,18.0,2.0,0.0,17.0,2.0,7.0,32.0,0.0,0.0,0.0,4.0,49.0,7.0,6.0,0.0,21.0,3.0,0.0,51.0,0.0,0.0,14.0,17.0,21.0,21.0,13.0,65.0,0.0,9.0,0.0,14.0,7.0,11.0,1.0,33.0,0.0,9.0,4.0,17.0,4.0,7.0,4.0,24.0,5.0,3.0,8.0,0.0,14.0,0.0,67.0,0.0,0.0,0.0,20.0,8.0,12.0,8.0,1.0,0.0,64.0,0.0,0.0,23.0,5.0,0.0,0.0,52.0,2.0,2.0,31.0,14.0,17.0,14.0,59.0,0.0,7.0,7.0,73.0,0.569882,0.469106,0.654889,0.334935
2013-40,0.569882,30.0,0.0,20.0,0.0,0.0,19.0,0.0,1.0,0.0,64.0,2.0,3.0,0.0,0.0,1.0,53.0,6.0,3.0,0.0,0.0,18.0,2.0,0.0,17.0,2.0,7.0,32.0,0.0,0.0,0.0,4.0,49.0,7.0,6.0,0.0,21.0,3.0,0.0,51.0,0.0,0.0,14.0,17.0,21.0,21.0,13.0,65.0,0.0,9.0,0.0,14.0,7.0,11.0,1.0,33.0,0.0,9.0,4.0,17.0,4.0,7.0,4.0,24.0,5.0,3.0,8.0,0.0,14.0,0.0,67.0,0.0,0.0,0.0,20.0,8.0,12.0,8.0,1.0,0.0,64.0,0.0,0.0,23.0,5.0,0.0,0.0,52.0,2.0,2.0,31.0,14.0,17.0,14.0,59.0,0.0,7.0,7.0,73.0,0.469106,0.462509,0.587889,0.8585860000000001
2013-41,0.469106,20.0,0.0,21.0,41.0,0.0,13.0,0.0,0.0,1.0,17.0,2.0,4.0,0.0,1.0,1.0,48.0,3.0,3.0,0.0,0.0,14.0,2.0,0.0,10.0,2.0,5.0,31.0,5.0,0.0,0.0,4.0,33.0,4.0,9.0,6.0,17.0,9.0,0.0,23.0,0.0,0.0,7.0,14.0,7.0,21.0,5.0,36.0,5.0,0.0,0.0,7.0,7.0,11.0,1.0,32.0,0.0,7.0,0.0,12.0,0.0,15.0,6.0,22.0,2.0,6.0,0.0,0.0,25.0,0.0,66.0,0.0,0.0,0.0,17.0,8.0,8.0,8.0,1.0,0.0,68.0,0.0,11.0,11.0,5.0,0.0,1.0,45.0,0.0,4.0,18.0,14.0,14.0,7.0,29.0,0.0,0.0,29.0,57.0,0.462509,0.654889,0.39869,0.625286
2013-42,0.462509,20.0,0.0,21.0,41.0,0.0,13.0,0.0,0.0,1.0,17.0,2.0,4.0,0.0,1.0,1.0,48.0,3.0,3.0,0.0,0.0,14.0,2.0,0.0,10.0,2.0,5.0,31.0,5.0,0.0,0.0,4.0,33.0,4.0,9.0,6.0,17.0,9.0,0.0,23.0,0.0,0.0,7.0,14.0,7.0,21.0,5.0,36.0,5.0,0.0,0.0,7.0,7.0,11.0,1.0,32.0,0.0,7.0,0.0,12.0,0.0,15.0,6.0,22.0,2.0,6.0,0.0,0.0,25.0,0.0,66.0,0.0,0.0,0.0,17.0,8.0,8.0,8.0,1.0,0.0,68.0,0.0,11.0,11.0,5.0,0.0,1.0,45.0,0.0,4.0,18.0,14.0,14.0,7.0,29.0,0.0,0.0,29.0,57.0,0.654889,0.587889,0.43733999999999995,0.740157
2013-43,0.654889,20.0,0.0,21.0,41.0,0.0,13.0,0.0,0.0,1.0,17.0,2.0,4.0,0.0,1.0,1.0,48.0,3.0,3.0,0.0,0.0,14.0,2.0,0.0,10.0,2.0,5.0,31.0,5.0,0.0,0.0,4.0,33.0,4.0,9.0,6.0,17.0,9.0,0.0,23.0,0.0,0.0,7.0,14.0,7.0,21.0,5.0,36.0,5.0,0.0,0.0,7.0,7.0,11.0,1.0,32.0,0.0,7.0,0.0,12.0,0.0,15.0,6.0,22.0,2.0,6.0,0.0,0.0,25.0,0.0,66.0,0.0,0.0,0.0,17.0,8.0,8.0,8.0,1.0,0.0,68.0,0.0,11.0,11.0,5.0,0.0,1.0,45.0,0.0,4.0,18.0,14.0,14.0,7.0,29.0,0.0,0.0,29.0,57.0,0.587889,0.39869,0.334935,0.871776
2013-44,0.587889,20.0,0.0,21.0,41.0,0.0,13.0,0.0,0.0,1.0,17.0,2.0,4.0,0.0,1.0,1.0,48.0,3.0,3.0,0.0,0.0,14.0,2.0,0.0,10.0,2.0,5.0,31.0,5.0,0.0,0.0,4.0,33.0,4.0,9.0,6.0,17.0,9.0,0.0,23.0,0.0,0.0,7.0,14.0,7.0,21.0,5.0,36.0,5.0,0.0,0.0,7.0,7.0,11.0,1.0,32.0,0.0,7.0,0.0,12.0,0.0,15.0,6.0,22.0,2.0,6.0,0.0,0.0,25.0,0.0,66.0,0.0,0.0,0.0,17.0,8.0,8.0,8.0,1.0,0.0,68.0,0.0,11.0,11.0,5.0,0.0,1.0,45.0,0.0,4.0,18.0,14.0,14.0,7.0,29.0,0.0,0.0,29.0,57.0,0.39869,0.43733999999999995,0.8585860000000001,2.24373
2013-45,0.39869,25.0,0.0,22.0,22.0,0.0,28.0,1.0,2.0,0.0,16.0,4.0,4.0,0.0,0.0,1.0,66.0,10.0,3.0,0.0,1.0,26.0,7.0,0.0,28.0,4.0,8.0,38.0,11.0,0.0,4.0,6.0,44.0,13.0,3.0,3.0,23.0,14.0,1.0,20.0,0.0,0.0,15.0,15.0,15.0,7.0,9.0,38.0,0.0,5.0,0.0,0.0,31.0,15.0,1.0,31.0,0.0,11.0,4.0,12.0,8.0,24.0,12.0,58.0,6.0,12.0,13.0,4.0,33.0,0.0,67.0,0.0,0.0,1.0,9.0,31.0,44.0,9.0,2.0,0.0,67.0,1.0,17.0,8.0,8.0,0.0,0.0,65.0,0.0,6.0,22.0,15.0,7.0,7.0,19.0,8.0,8.0,11.0,59.0,0.43733999999999995,0.334935,0.625286,2.4018900000000003
2013-46,0.43733999999999995,25.0,0.0,22.0,22.0,0.0,28.0,1.0,2.0,0.0,16.0,4.0,4.0,0.0,0.0,1.0,66.0,10.0,3.0,0.0,1.0,26.0,7.0,0.0,28.0,4.0,8.0,38.0,11.0,0.0,4.0,6.0,44.0,13.0,3.0,3.0,23.0,14.0,1.0,20.0,0.0,0.0,15.0,15.0,15.0,7.0,9.0,38.0,0.0,5.0,0.0,0.0,31.0,15.0,1.0,31.0,0.0,11.0,4.0,12.0,8.0,24.0,12.0,58.0,6.0,12.0,13.0,4.0,33.0,0.0,67.0,0.0,0.0,1.0,9.0,31.0,44.0,9.0,2.0,0.0,67.0,1.0,17.0,8.0,8.0,0.0,0.0,65.0,0.0,6.0,22.0,15.0,7.0,7.0,19.0,8.0,8.0,11.0,59.0,0.334935,0.8585860000000001,0.740157,2.57345
2013-47,0.334935,25.0,0.0,22.0,22.0,0.0,28.0,1.0,2.0,0.0,16.0,4.0,4.0,0.0,0.0,1.0,66.0,10.0,3.0,0.0,1.0,26.0,7.0,0.0,28.0,4.0,8.0,38.0,11.0,0.0,4.0,6.0,44.0,13.0,3.0,3.0,23.0,14.0,1.0,20.0,0.0,0.0,15.0,15.0,15.0,7.0,9.0,38.0,0.0,5.0,0.0,0.0,31.0,15.0,1.0,31.0,0.0,11.0,4.0,12.0,8.0,24.0,12.0,58.0,6.0,12.0,13.0,4.0,33.0,0.0,67.0,0.0,0.0,1.0,9.0,31.0,44.0,9.0,2.0,0.0,67.0,1.0,17.0,8.0,8.0,0.0,0.0,65.0,0.0,6.0,22.0,15.0,7.0,7.0,19.0,8.0,8.0,11.0,59.0,0.8585860000000001,0.625286,0.871776,2.1503400000000004
2013-48,0.8585860000000001,25.0,0.0,22.0,22.0,0.0,28.0,1.0,2.0,0.0,16.0,4.0,4.0,0.0,0.0,1.0,66.0,10.0,3.0,0.0,1.0,26.0,7.0,0.0,28.0,4.0,8.0,38.0,11.0,0.0,4.0,6.0,44.0,13.0,3.0,3.0,23.0,14.0,1.0,20.0,0.0,0.0,15.0,15.0,15.0,7.0,9.0,38.0,0.0,5.0,0.0,0.0,31.0,15.0,1.0,31.0,0.0,11.0,4.0,12.0,8.0,24.0,12.0,58.0,6.0,12.0,13.0,4.0,33.0,0.0,67.0,0.0,0.0,1.0,9.0,31.0,44.0,9.0,2.0,0.0,67.0,1.0,17.0,8.0,8.0,0.0,0.0,65.0,0.0,6.0,22.0,15.0,7.0,7.0,19.0,8.0,8.0,11.0,59.0,0.625286,0.740157,2.24373,2.37034
2013-49,0.625286,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,0.740157,0.871776,2.4018900000000003,1.72016
2013-50,0.740157,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,0.871776,2.24373,2.57345,1.64107
2013-51,0.871776,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,2.24373,2.4018900000000003,2.1503400000000004,1.43451
2013-52,2.24373,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,2.4018900000000003,2.57345,2.37034,1.51721
2014-01,2.4018900000000003,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,2.57345,2.1503400000000004,1.72016,0.580191
2014-02,2.57345,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,2.1503400000000004,2.37034,1.64107,0.724638
2014-03,2.1503400000000004,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,2.37034,1.72016,1.43451,0.65596
2014-04,2.37034,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,1.72016,1.64107,1.51721,0.856007
2014-05,1.72016,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,1.64107,1.43451,0.580191,0.735294
2014-06,1.64107,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,5.0,27.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,0.0,12.0,6.0,1.0,2.0,0.0,0.0,22.0,15.0,0.0,7.0,9.0,28.0,5.0,0.0,0.0,0.0,8.0,8.0,1.0,40.0,0.0,7.0,4.0,16.0,4.0,14.0,4.0,31.0,7.0,7.0,4.0,4.0,13.0,0.0,70.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,1.0,0.0,76.0,0.0,6.0,6.0,17.0,0.0,0.0,50.0,0.0,6.0,22.0,22.0,15.0,15.0,8.0,0.0,8.0,23.0,44.0,1.43451,1.51721,0.724638,0.648571
