date,arizona_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,arizona flu,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2010-40,0.674721,18.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0,0.0,0.0,12.0,8.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,15.0,0.0,22.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,13.0,57.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,44.0,15.0,0.0,0.0,0.0,43.0,22.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,55.0,0.749939,0.953365,1.18573,1.4222700000000001
2010-41,0.749939,18.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0,0.0,0.0,12.0,8.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,15.0,0.0,22.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,13.0,57.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,44.0,15.0,0.0,0.0,0.0,43.0,22.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,55.0,0.953365,0.888804,0.9453370000000001,2.14835
2010-42,0.953365,18.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0,0.0,0.0,12.0,8.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,15.0,0.0,22.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,13.0,57.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,44.0,15.0,0.0,0.0,0.0,43.0,22.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,55.0,0.888804,1.18573,1.09665,2.01836
2010-43,0.888804,18.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0,0.0,0.0,12.0,8.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,15.0,0.0,22.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,13.0,57.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,44.0,15.0,0.0,0.0,0.0,43.0,22.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,55.0,1.18573,0.9453370000000001,1.1338,2.3027
2010-44,1.18573,18.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0,0.0,0.0,12.0,8.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,15.0,0.0,22.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,13.0,57.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,44.0,15.0,0.0,0.0,0.0,43.0,22.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,55.0,0.9453370000000001,1.09665,1.4222700000000001,1.51649
2010-45,0.9453370000000001,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,5.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,0.0,25.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,15.0,29.0,7.0,14.0,14.0,0.0,0.0,0.0,0.0,80.0,0.0,13.0,38.0,38.0,27.0,27.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,15.0,0.0,22.0,22.0,0.0,22.0,39.0,20.0,0.0,0.0,12.0,0.0,68.0,1.09665,1.1338,2.14835,1.59667
2010-46,1.09665,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,5.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,0.0,25.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,15.0,29.0,7.0,14.0,14.0,0.0,0.0,0.0,0.0,80.0,0.0,13.0,38.0,38.0,27.0,27.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,15.0,0.0,22.0,22.0,0.0,22.0,39.0,20.0,0.0,0.0,12.0,0.0,68.0,1.1338,1.4222700000000001,2.01836,1.7114599999999998
2010-47,1.1338,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,5.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,0.0,25.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,15.0,29.0,7.0,14.0,14.0,0.0,0.0,0.0,0.0,80.0,0.0,13.0,38.0,38.0,27.0,27.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,15.0,0.0,22.0,22.0,0.0,22.0,39.0,20.0,0.0,0.0,12.0,0.0,68.0,1.4222700000000001,2.14835,2.3027,2.38773
2010-48,1.4222700000000001,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,5.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,0.0,25.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,15.0,29.0,7.0,14.0,14.0,0.0,0.0,0.0,0.0,80.0,0.0,13.0,38.0,38.0,27.0,27.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,15.0,0.0,22.0,22.0,0.0,22.0,39.0,20.0,0.0,0.0,12.0,0.0,68.0,2.14835,2.01836,1.51649,2.33506
2010-49,2.14835,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,2.01836,2.3027,1.59667,2.43798
2010-50,2.01836,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,2.3027,1.51649,1.7114599999999998,2.7762700000000002
2010-51,2.3027,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,1.51649,1.59667,2.38773,2.6335599999999997
2010-52,1.51649,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,1.59667,1.7114599999999998,2.33506,2.28608
2011-01,1.59667,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,1.7114599999999998,2.38773,2.43798,1.7121099999999998
2011-02,1.7114599999999998,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,2.38773,2.33506,2.7762700000000002,1.7006400000000002
2011-03,2.38773,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,2.33506,2.43798,2.6335599999999997,1.32819
2011-04,2.33506,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,2.43798,2.7762700000000002,2.28608,0.996642
2011-05,2.43798,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,2.7762700000000002,2.6335599999999997,1.7121099999999998,1.11316
2011-06,2.7762700000000002,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,2.6335599999999997,2.28608,1.7006400000000002,0.997526
2011-07,2.6335599999999997,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,2.28608,1.7121099999999998,1.32819,0.8950530000000001
2011-08,2.28608,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,1.7121099999999998,1.7006400000000002,0.996642,1.09028
2011-09,1.7121099999999998,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,1.7006400000000002,1.32819,1.11316,0.8355870000000001
2011-10,1.7006400000000002,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,1.32819,0.996642,0.997526,0.772679
2011-11,1.32819,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,0.996642,1.11316,0.8950530000000001,0.686106
2011-12,0.996642,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,1.11316,0.997526,1.09028,0.569434
2011-13,1.11316,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,56.0,9.0,0.0,9.0,0.0,17.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,21.0,12.0,17.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,80.0,0.0,7.0,11.0,29.0,15.0,15.0,0.0,15.0,0.0,54.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,18.0,24.0,12.0,0.0,11.0,11.0,0.0,7.0,14.0,83.0,0.997526,0.8950530000000001,0.8355870000000001,0.555511
2011-14,0.997526,8.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7.0,0.0,42.0,0.0,28.0,0.0,2.0,37.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,14.0,14.0,0.0,0.0,0.0,0.0,28.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,57.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,16.0,0.0,24.0,4.0,8.0,4.0,4.0,0.0,0.0,0.0,86.0,0.0,0.0,10.0,38.0,14.0,29.0,0.0,29.0,0.0,55.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,35.0,17.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,0.8950530000000001,1.09028,0.772679,0.5507310000000001
2011-15,0.8950530000000001,8.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7.0,0.0,42.0,0.0,28.0,0.0,2.0,37.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,14.0,14.0,0.0,0.0,0.0,0.0,28.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,57.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,16.0,0.0,24.0,4.0,8.0,4.0,4.0,0.0,0.0,0.0,86.0,0.0,0.0,10.0,38.0,14.0,29.0,0.0,29.0,0.0,55.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,35.0,17.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,1.09028,0.8355870000000001,0.686106,0.468237
2011-16,1.09028,8.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7.0,0.0,42.0,0.0,28.0,0.0,2.0,37.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,14.0,14.0,0.0,0.0,0.0,0.0,28.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,57.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,16.0,0.0,24.0,4.0,8.0,4.0,4.0,0.0,0.0,0.0,86.0,0.0,0.0,10.0,38.0,14.0,29.0,0.0,29.0,0.0,55.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,35.0,17.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,0.8355870000000001,0.772679,0.569434,0.392619
2011-17,0.8355870000000001,8.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7.0,0.0,42.0,0.0,28.0,0.0,2.0,37.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,14.0,14.0,0.0,0.0,0.0,0.0,28.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,57.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,16.0,0.0,24.0,4.0,8.0,4.0,4.0,0.0,0.0,0.0,86.0,0.0,0.0,10.0,38.0,14.0,29.0,0.0,29.0,0.0,55.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,35.0,17.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,0.772679,0.686106,0.555511,0.409738
2011-18,0.772679,6.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,32.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,56.0,0.0,0.0,0.0,0.0,13.0,0.0,17.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,0.0,11.0,11.0,0.0,7.0,0.0,36.0,0.686106,0.569434,0.5507310000000001,0.385402
