date,mississippi_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,flu like symptoms,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,type b flu,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,how long does the flu last,fever flu,stomach flu,how long does flu last,flu cough,over the counter flu,contagious flu,flu mississippi,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,tamiflu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,type a flu,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,flu complications,signs of the flu,treat flu,how to get rid of the flu,target
2013-40,2.57892,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,41.0,6.0,4.0,0.0,0.0,12.0,16.0,0.0,0.0,11.0,2.0,8.0,16.0,0.0,0.0,0.0,0.0,20.0,6.0,34.0,0.0,0.0,13.0,41.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,13.0,7.0,7.0,0.0,0.0,0.0,12.0,9.0,13.0,13.0,13.0,5.0,0.0,8.0,8.0,0.0,8.0,0.0,34.0,9.0,9.0,0.0,0.0,0.0,1.0,7.0,8.0,5.0,0.0,5.0,0.0,0.0,19.0,0.0,6.0,0.0,8.0,4.0,4.0,0.0,17.0,17.0,17.0,2.88654
2013-41,2.88654,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,56.0,4.0,2.0,0.0,0.0,14.0,14.0,2.0,0.0,7.0,2.0,16.0,32.0,0.0,0.0,6.0,0.0,14.0,0.0,30.0,0.0,8.0,13.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,20.0,0.0,10.0,7.0,7.0,7.0,0.0,0.0,0.0,12.0,4.0,0.0,34.0,4.0,10.0,0.0,10.0,10.0,0.0,22.0,0.0,29.0,0.0,28.0,0.0,19.0,1.0,3.0,3.0,9.0,5.0,0.0,10.0,0.0,6.0,6.0,12.0,6.0,4.0,4.0,0.0,6.0,0.0,25.0,0.0,0.0,3.59019
2013-42,3.59019,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,56.0,4.0,2.0,0.0,0.0,14.0,14.0,2.0,0.0,7.0,2.0,16.0,32.0,0.0,0.0,6.0,0.0,14.0,0.0,30.0,0.0,8.0,13.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,20.0,0.0,10.0,7.0,7.0,7.0,0.0,0.0,0.0,12.0,4.0,0.0,34.0,4.0,10.0,0.0,10.0,10.0,0.0,22.0,0.0,29.0,0.0,28.0,0.0,19.0,1.0,3.0,3.0,9.0,5.0,0.0,10.0,0.0,6.0,6.0,12.0,6.0,4.0,4.0,0.0,6.0,0.0,25.0,0.0,0.0,4.09245
2013-43,4.09245,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,56.0,4.0,2.0,0.0,0.0,14.0,14.0,2.0,0.0,7.0,2.0,16.0,32.0,0.0,0.0,6.0,0.0,14.0,0.0,30.0,0.0,8.0,13.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,20.0,0.0,10.0,7.0,7.0,7.0,0.0,0.0,0.0,12.0,4.0,0.0,34.0,4.0,10.0,0.0,10.0,10.0,0.0,22.0,0.0,29.0,0.0,28.0,0.0,19.0,1.0,3.0,3.0,9.0,5.0,0.0,10.0,0.0,6.0,6.0,12.0,6.0,4.0,4.0,0.0,6.0,0.0,25.0,0.0,0.0,4.3561
2013-44,4.3561,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,56.0,4.0,2.0,0.0,0.0,14.0,14.0,2.0,0.0,7.0,2.0,16.0,32.0,0.0,0.0,6.0,0.0,14.0,0.0,30.0,0.0,8.0,13.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,20.0,0.0,10.0,7.0,7.0,7.0,0.0,0.0,0.0,12.0,4.0,0.0,34.0,4.0,10.0,0.0,10.0,10.0,0.0,22.0,0.0,29.0,0.0,28.0,0.0,19.0,1.0,3.0,3.0,9.0,5.0,0.0,10.0,0.0,6.0,6.0,12.0,6.0,4.0,4.0,0.0,6.0,0.0,25.0,0.0,0.0,4.64586
2013-45,4.64586,27.0,0.0,27.0,0.0,0.0,0.0,0.0,22.0,27.0,12.0,0.0,24.0,0.0,1.0,53.0,16.0,5.0,0.0,1.0,26.0,30.0,0.0,0.0,32.0,4.0,9.0,27.0,9.0,0.0,6.0,0.0,42.0,6.0,34.0,10.0,29.0,14.0,26.0,0.0,0.0,2.0,16.0,16.0,0.0,16.0,11.0,0.0,11.0,11.0,26.0,7.0,15.0,15.0,14.0,0.0,0.0,14.0,29.0,24.0,24.0,34.0,6.0,6.0,32.0,9.0,0.0,17.0,0.0,25.0,11.0,32.0,0.0,0.0,2.0,3.0,10.0,30.0,17.0,6.0,29.0,0.0,7.0,14.0,24.0,17.0,4.0,4.0,9.0,4.0,0.0,38.0,29.0,19.0,5.022880000000002
2013-46,5.022880000000002,27.0,0.0,27.0,0.0,0.0,0.0,0.0,22.0,27.0,12.0,0.0,24.0,0.0,1.0,53.0,16.0,5.0,0.0,1.0,26.0,30.0,0.0,0.0,32.0,4.0,9.0,27.0,9.0,0.0,6.0,0.0,42.0,6.0,34.0,10.0,29.0,14.0,26.0,0.0,0.0,2.0,16.0,16.0,0.0,16.0,11.0,0.0,11.0,11.0,26.0,7.0,15.0,15.0,14.0,0.0,0.0,14.0,29.0,24.0,24.0,34.0,6.0,6.0,32.0,9.0,0.0,17.0,0.0,25.0,11.0,32.0,0.0,0.0,2.0,3.0,10.0,30.0,17.0,6.0,29.0,0.0,7.0,14.0,24.0,17.0,4.0,4.0,9.0,4.0,0.0,38.0,29.0,19.0,5.14072
2013-47,5.14072,27.0,0.0,27.0,0.0,0.0,0.0,0.0,22.0,27.0,12.0,0.0,24.0,0.0,1.0,53.0,16.0,5.0,0.0,1.0,26.0,30.0,0.0,0.0,32.0,4.0,9.0,27.0,9.0,0.0,6.0,0.0,42.0,6.0,34.0,10.0,29.0,14.0,26.0,0.0,0.0,2.0,16.0,16.0,0.0,16.0,11.0,0.0,11.0,11.0,26.0,7.0,15.0,15.0,14.0,0.0,0.0,14.0,29.0,24.0,24.0,34.0,6.0,6.0,32.0,9.0,0.0,17.0,0.0,25.0,11.0,32.0,0.0,0.0,2.0,3.0,10.0,30.0,17.0,6.0,29.0,0.0,7.0,14.0,24.0,17.0,4.0,4.0,9.0,4.0,0.0,38.0,29.0,19.0,5.77082
2013-48,5.77082,27.0,0.0,27.0,0.0,0.0,0.0,0.0,22.0,27.0,12.0,0.0,24.0,0.0,1.0,53.0,16.0,5.0,0.0,1.0,26.0,30.0,0.0,0.0,32.0,4.0,9.0,27.0,9.0,0.0,6.0,0.0,42.0,6.0,34.0,10.0,29.0,14.0,26.0,0.0,0.0,2.0,16.0,16.0,0.0,16.0,11.0,0.0,11.0,11.0,26.0,7.0,15.0,15.0,14.0,0.0,0.0,14.0,29.0,24.0,24.0,34.0,6.0,6.0,32.0,9.0,0.0,17.0,0.0,25.0,11.0,32.0,0.0,0.0,2.0,3.0,10.0,30.0,17.0,6.0,29.0,0.0,7.0,14.0,24.0,17.0,4.0,4.0,9.0,4.0,0.0,38.0,29.0,19.0,6.0416
2013-49,6.0416,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,6.21812
2013-50,6.21812,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,7.28649
2013-51,7.28649,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,7.97735
2013-52,7.97735,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,7.49913
2014-01,7.49913,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,6.17894
2014-02,6.17894,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,5.18229
2014-03,5.18229,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,4.99943
2014-04,4.99943,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,4.83694
2014-05,4.83694,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,4.11217
2014-06,4.11217,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,3.7958
2014-07,3.7958,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,3.0201700000000002
2014-08,3.0201700000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,3.0230200000000003
2014-09,3.0230200000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,3.07097
2014-10,3.07097,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,2.18562
2014-11,2.18562,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,2.28571
2014-12,2.28571,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,2.1055099999999998
2014-13,2.1055099999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,2.33345
2014-14,2.33345,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,7.0,0.0,14.0,7.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,23.0,0.0,0.0,2.0764
2014-15,2.0764,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,23.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,2.13312
2014-16,2.13312,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,23.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,2.1301
2014-17,2.1301,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,23.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,1.8175
2014-18,1.8175,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,23.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0,1.8882
2014-19,1.8882,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,31.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8.0,0.0,23.0,16.0,9.0,0.0,9.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.992
2014-20,1.992,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,31.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8.0,0.0,23.0,16.0,9.0,0.0,9.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.43114
2014-21,2.43114,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,31.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8.0,0.0,23.0,16.0,9.0,0.0,9.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.09246
