date,new_york_flu,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,nyc flu,pneumonia,fever flu,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,flu game,cold versus flu,incubation period for flu,how long is flu contagious,treating the flu,flu treatments,flu complications,influenza symptoms,contagious flu,how to treat flu,flu fever,type a influenza,cure the flu,flu vs cold,flu contagious period,how long is the flu,signs of the flu,the flu virus,flu cough,flu symptoms,treat flu,ear thermometer,taking temperature,get rid of the flu,over the counter flu,reduce a fever,flu and cold,cold and flu,flu vs. cold,cure flu,human temperature,braun thermoscan,flu length,remedies for flu,how long does flu last,what to do if you have the flu,flu shots,symptoms of flu,treat the flu,over the counter flu medicine,flu report,incubation period for the flu,influenza a and b,having the flu,normal body temperature,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,flu shot side effects,cold vs flu,flu how long,flu recovery,flu versus cold,exposed to flu,flu remedies,influenza type a,flu medicine,fever,flu duration,the flu symptoms,flu shot,flu or cold,flu vaccine,cold vs. flu,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu,target_1,target_2,target_4,target_8
2013-09,2.67505,11.0,3.0,3.0,51.0,13.0,0.0,0.0,3.0,36.0,1.0,42.0,1.0,6.0,3.0,6.0,1.0,29.0,0.0,2.0,0.0,0.0,13.0,6.0,0.0,6.0,2.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,7.0,10.0,7.0,15.0,8.0,0.0,1.0,0.0,3.0,3.0,3.0,22.0,26.0,0.0,4.0,9.0,3.0,0.0,4.0,11.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,7.0,71.0,9.0,0.0,2.0,16.0,7.0,7.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,15.0,0.0,7.0,5.0,11.0,38.0,0.0,2.3843400000000003,2.70502,1.6205,1.19106
2013-10,2.3843400000000003,11.0,3.0,3.0,51.0,13.0,0.0,0.0,3.0,36.0,1.0,42.0,1.0,6.0,3.0,6.0,1.0,29.0,0.0,2.0,0.0,0.0,13.0,6.0,0.0,6.0,2.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,7.0,10.0,7.0,15.0,8.0,0.0,1.0,0.0,3.0,3.0,3.0,22.0,26.0,0.0,4.0,9.0,3.0,0.0,4.0,11.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,7.0,71.0,9.0,0.0,2.0,16.0,7.0,7.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,15.0,0.0,7.0,5.0,11.0,38.0,0.0,2.70502,2.2772,1.58092,0.979474
2013-11,2.70502,11.0,3.0,3.0,51.0,13.0,0.0,0.0,3.0,36.0,1.0,42.0,1.0,6.0,3.0,6.0,1.0,29.0,0.0,2.0,0.0,0.0,13.0,6.0,0.0,6.0,2.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,7.0,10.0,7.0,15.0,8.0,0.0,1.0,0.0,3.0,3.0,3.0,22.0,26.0,0.0,4.0,9.0,3.0,0.0,4.0,11.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,7.0,71.0,9.0,0.0,2.0,16.0,7.0,7.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,15.0,0.0,7.0,5.0,11.0,38.0,0.0,2.2772,1.6205,1.33984,0.859476
2013-12,2.2772,11.0,3.0,3.0,51.0,13.0,0.0,0.0,3.0,36.0,1.0,42.0,1.0,6.0,3.0,6.0,1.0,29.0,0.0,2.0,0.0,0.0,13.0,6.0,0.0,6.0,2.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,7.0,10.0,7.0,15.0,8.0,0.0,1.0,0.0,3.0,3.0,3.0,22.0,26.0,0.0,4.0,9.0,3.0,0.0,4.0,11.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,7.0,71.0,9.0,0.0,2.0,16.0,7.0,7.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,15.0,0.0,7.0,5.0,11.0,38.0,0.0,1.6205,1.58092,1.4714200000000002,0.830614
2013-13,1.6205,11.0,3.0,3.0,51.0,13.0,0.0,0.0,3.0,36.0,1.0,42.0,1.0,6.0,3.0,6.0,1.0,29.0,0.0,2.0,0.0,0.0,13.0,6.0,0.0,6.0,2.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,7.0,10.0,7.0,15.0,8.0,0.0,1.0,0.0,3.0,3.0,3.0,22.0,26.0,0.0,4.0,9.0,3.0,0.0,4.0,11.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,7.0,71.0,9.0,0.0,2.0,16.0,7.0,7.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,15.0,0.0,7.0,5.0,11.0,38.0,0.0,1.58092,1.33984,1.19106,0.6789310000000001
2013-14,1.58092,6.0,0.0,0.0,44.0,8.0,0.0,6.0,0.0,21.0,1.0,37.0,2.0,7.0,1.0,2.0,2.0,20.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,4.0,1.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,3.0,3.0,14.0,15.0,0.0,4.0,13.0,7.0,0.0,3.0,3.0,0.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,13.0,64.0,0.0,4.0,5.0,5.0,7.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,3.0,0.0,6.0,1.0,9.0,49.0,0.0,1.33984,1.4714200000000002,0.979474,1.1989100000000001
2013-15,1.33984,6.0,0.0,0.0,44.0,8.0,0.0,6.0,0.0,21.0,1.0,37.0,2.0,7.0,1.0,2.0,2.0,20.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,4.0,1.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,3.0,3.0,14.0,15.0,0.0,4.0,13.0,7.0,0.0,3.0,3.0,0.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,13.0,64.0,0.0,4.0,5.0,5.0,7.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,3.0,0.0,6.0,1.0,9.0,49.0,0.0,1.4714200000000002,1.19106,0.859476,0.8932770000000001
2013-16,1.4714200000000002,6.0,0.0,0.0,44.0,8.0,0.0,6.0,0.0,21.0,1.0,37.0,2.0,7.0,1.0,2.0,2.0,20.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,4.0,1.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,3.0,3.0,14.0,15.0,0.0,4.0,13.0,7.0,0.0,3.0,3.0,0.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,13.0,64.0,0.0,4.0,5.0,5.0,7.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,3.0,0.0,6.0,1.0,9.0,49.0,0.0,1.19106,0.979474,0.830614,0.881857
2013-17,1.19106,6.0,0.0,0.0,44.0,8.0,0.0,6.0,0.0,21.0,1.0,37.0,2.0,7.0,1.0,2.0,2.0,20.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,4.0,1.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,3.0,3.0,14.0,15.0,0.0,4.0,13.0,7.0,0.0,3.0,3.0,0.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,13.0,64.0,0.0,4.0,5.0,5.0,7.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,3.0,0.0,6.0,1.0,9.0,49.0,0.0,0.979474,0.859476,0.6789310000000001,0.564902
2013-18,0.979474,3.0,0.0,0.0,52.0,3.0,0.0,3.0,0.0,30.0,0.0,32.0,1.0,4.0,1.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,9.0,0.0,2.0,13.0,3.0,1.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,2.0,28.0,0.0,0.859476,0.830614,1.1989100000000001,0.6066159999999999
2013-19,0.859476,3.0,0.0,0.0,52.0,3.0,0.0,3.0,0.0,30.0,0.0,32.0,1.0,4.0,1.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,9.0,0.0,2.0,13.0,3.0,1.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,2.0,28.0,0.0,0.830614,0.6789310000000001,0.8932770000000001,0.8262950000000001
2013-20,0.830614,3.0,0.0,0.0,52.0,3.0,0.0,3.0,0.0,30.0,0.0,32.0,1.0,4.0,1.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,9.0,0.0,2.0,13.0,3.0,1.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,2.0,28.0,0.0,0.6789310000000001,1.1989100000000001,0.881857,0.635846
2013-21,0.6789310000000001,3.0,0.0,0.0,52.0,3.0,0.0,3.0,0.0,30.0,0.0,32.0,1.0,4.0,1.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,9.0,0.0,2.0,13.0,3.0,1.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,2.0,28.0,0.0,1.1989100000000001,0.8932770000000001,0.564902,0.449186
2013-22,1.1989100000000001,3.0,0.0,3.0,67.0,5.0,0.0,0.0,0.0,23.0,1.0,25.0,1.0,5.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,10.0,9.0,2.0,0.0,14.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,23.0,0.0,0.8932770000000001,0.881857,0.6066159999999999,0.7847529999999999
2013-23,0.8932770000000001,3.0,0.0,3.0,67.0,5.0,0.0,0.0,0.0,23.0,1.0,25.0,1.0,5.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,10.0,9.0,2.0,0.0,14.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,23.0,0.0,0.881857,0.564902,0.8262950000000001,0.43209
2013-24,0.881857,3.0,0.0,3.0,67.0,5.0,0.0,0.0,0.0,23.0,1.0,25.0,1.0,5.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,10.0,9.0,2.0,0.0,14.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,23.0,0.0,0.564902,0.6066159999999999,0.635846,0.5617979999999999
2013-25,0.564902,3.0,0.0,3.0,67.0,5.0,0.0,0.0,0.0,23.0,1.0,25.0,1.0,5.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,10.0,9.0,2.0,0.0,14.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,23.0,0.0,0.6066159999999999,0.8262950000000001,0.449186,0.367747
2013-26,0.6066159999999999,3.0,0.0,3.0,67.0,5.0,0.0,0.0,0.0,23.0,1.0,25.0,1.0,5.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,10.0,9.0,2.0,0.0,14.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,23.0,0.0,0.8262950000000001,0.635846,0.7847529999999999,0.455093
2013-27,0.8262950000000001,5.0,0.0,0.0,29.0,3.0,0.0,6.0,3.0,17.0,1.0,28.0,1.0,4.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,5.0,2.0,3.0,9.0,1.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0,8.0,8.0,0.0,8.0,0.0,40.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,40.0,0.0,0.635846,0.449186,0.43209,0.396396
2013-28,0.635846,5.0,0.0,0.0,29.0,3.0,0.0,6.0,3.0,17.0,1.0,28.0,1.0,4.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,5.0,2.0,3.0,9.0,1.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0,8.0,8.0,0.0,8.0,0.0,40.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,40.0,0.0,0.449186,0.7847529999999999,0.5617979999999999,0.347315
2013-29,0.449186,5.0,0.0,0.0,29.0,3.0,0.0,6.0,3.0,17.0,1.0,28.0,1.0,4.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,5.0,2.0,3.0,9.0,1.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0,8.0,8.0,0.0,8.0,0.0,40.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,40.0,0.0,0.7847529999999999,0.43209,0.367747,0.32359
2013-30,0.7847529999999999,5.0,0.0,0.0,29.0,3.0,0.0,6.0,3.0,17.0,1.0,28.0,1.0,4.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,5.0,2.0,3.0,9.0,1.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0,8.0,8.0,0.0,8.0,0.0,40.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,40.0,0.0,0.43209,0.5617979999999999,0.455093,0.38431
2013-31,0.43209,13.0,3.0,3.0,37.0,3.0,0.0,6.0,3.0,3.0,2.0,32.0,2.0,7.0,2.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,0.0,3.0,10.0,0.0,2.0,5.0,9.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,21.0,26.0,0.0,5.0,18.0,4.0,1.0,0.0,4.0,0.0,26.0,6.0,1.0,8.0,8.0,0.0,8.0,6.0,66.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,32.0,0.0,59.0,0.0,1.0,1.0,2.0,0.0,22.0,3.0,11.0,36.0,0.0,0.5617979999999999,0.367747,0.396396,0.266016
2013-32,0.5617979999999999,13.0,3.0,3.0,37.0,3.0,0.0,6.0,3.0,3.0,2.0,32.0,2.0,7.0,2.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,0.0,3.0,10.0,0.0,2.0,5.0,9.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,21.0,26.0,0.0,5.0,18.0,4.0,1.0,0.0,4.0,0.0,26.0,6.0,1.0,8.0,8.0,0.0,8.0,6.0,66.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,32.0,0.0,59.0,0.0,1.0,1.0,2.0,0.0,22.0,3.0,11.0,36.0,0.0,0.367747,0.455093,0.347315,0.582589
2013-33,0.367747,13.0,3.0,3.0,37.0,3.0,0.0,6.0,3.0,3.0,2.0,32.0,2.0,7.0,2.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,0.0,3.0,10.0,0.0,2.0,5.0,9.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,21.0,26.0,0.0,5.0,18.0,4.0,1.0,0.0,4.0,0.0,26.0,6.0,1.0,8.0,8.0,0.0,8.0,6.0,66.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,32.0,0.0,59.0,0.0,1.0,1.0,2.0,0.0,22.0,3.0,11.0,36.0,0.0,0.455093,0.396396,0.32359,0.552562
2013-34,0.455093,13.0,3.0,3.0,37.0,3.0,0.0,6.0,3.0,3.0,2.0,32.0,2.0,7.0,2.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,0.0,3.0,10.0,0.0,2.0,5.0,9.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,21.0,26.0,0.0,5.0,18.0,4.0,1.0,0.0,4.0,0.0,26.0,6.0,1.0,8.0,8.0,0.0,8.0,6.0,66.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,32.0,0.0,59.0,0.0,1.0,1.0,2.0,0.0,22.0,3.0,11.0,36.0,0.0,0.396396,0.347315,0.38431,0.573782
2013-35,0.396396,13.0,3.0,3.0,37.0,3.0,0.0,6.0,3.0,3.0,2.0,32.0,2.0,7.0,2.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,0.0,3.0,10.0,0.0,2.0,5.0,9.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,21.0,26.0,0.0,5.0,18.0,4.0,1.0,0.0,4.0,0.0,26.0,6.0,1.0,8.0,8.0,0.0,8.0,6.0,66.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,32.0,0.0,59.0,0.0,1.0,1.0,2.0,0.0,22.0,3.0,11.0,36.0,0.0,0.347315,0.32359,0.266016,0.753849
2013-36,0.347315,21.0,0.0,0.0,49.0,5.0,3.0,8.0,3.0,11.0,4.0,43.0,2.0,5.0,2.0,3.0,3.0,15.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,2.0,17.0,0.0,4.0,7.0,9.0,4.0,9.0,0.0,1.0,0.0,2.0,3.0,5.0,32.0,36.0,0.0,3.0,24.0,3.0,3.0,1.0,8.0,1.0,39.0,7.0,2.0,7.0,7.0,0.0,0.0,8.0,69.0,0.0,0.0,8.0,2.0,8.0,8.0,2.0,4.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,3.0,56.0,1.0,67.0,1.0,2.0,2.0,3.0,0.0,13.0,4.0,18.0,40.0,0.0,0.32359,0.38431,0.582589,0.7195630000000001
2013-37,0.32359,21.0,0.0,0.0,49.0,5.0,3.0,8.0,3.0,11.0,4.0,43.0,2.0,5.0,2.0,3.0,3.0,15.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,2.0,17.0,0.0,4.0,7.0,9.0,4.0,9.0,0.0,1.0,0.0,2.0,3.0,5.0,32.0,36.0,0.0,3.0,24.0,3.0,3.0,1.0,8.0,1.0,39.0,7.0,2.0,7.0,7.0,0.0,0.0,8.0,69.0,0.0,0.0,8.0,2.0,8.0,8.0,2.0,4.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,3.0,56.0,1.0,67.0,1.0,2.0,2.0,3.0,0.0,13.0,4.0,18.0,40.0,0.0,0.38431,0.266016,0.552562,0.8504870000000001
2013-38,0.38431,21.0,0.0,0.0,49.0,5.0,3.0,8.0,3.0,11.0,4.0,43.0,2.0,5.0,2.0,3.0,3.0,15.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,2.0,17.0,0.0,4.0,7.0,9.0,4.0,9.0,0.0,1.0,0.0,2.0,3.0,5.0,32.0,36.0,0.0,3.0,24.0,3.0,3.0,1.0,8.0,1.0,39.0,7.0,2.0,7.0,7.0,0.0,0.0,8.0,69.0,0.0,0.0,8.0,2.0,8.0,8.0,2.0,4.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,3.0,56.0,1.0,67.0,1.0,2.0,2.0,3.0,0.0,13.0,4.0,18.0,40.0,0.0,0.266016,0.582589,0.573782,0.809817
2013-39,0.266016,21.0,0.0,0.0,49.0,5.0,3.0,8.0,3.0,11.0,4.0,43.0,2.0,5.0,2.0,3.0,3.0,15.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,2.0,17.0,0.0,4.0,7.0,9.0,4.0,9.0,0.0,1.0,0.0,2.0,3.0,5.0,32.0,36.0,0.0,3.0,24.0,3.0,3.0,1.0,8.0,1.0,39.0,7.0,2.0,7.0,7.0,0.0,0.0,8.0,69.0,0.0,0.0,8.0,2.0,8.0,8.0,2.0,4.0,18.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,3.0,56.0,1.0,67.0,1.0,2.0,2.0,3.0,0.0,13.0,4.0,18.0,40.0,0.0,0.582589,0.552562,0.753849,0.915243
