date,colorado_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,2018 flu,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,colorado flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu shot walgreens,flu denver,incubation period for the flu,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,flu a symptoms,the flu virus,how to treat flu,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,fever,signs of flu,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,treatment for flu,taking temperature,exposed to flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2010-40,0.660684,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,25.0,0.0,0.0,15.0,0.0,0.0,2.0,24.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,20.0,30.0,0.0,20.0,2.0,20.0,2.0,2.0,0.0,22.0,22.0,22.0,0.0,30.0,40.0,0.0,22.0,0.0,0.0,44.0,51.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0,0.0,6.0,33.0,0.0,34.0,0.0,0.0,10.0,0.0,77.0,13.0,0.0,99.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,14.0,0.0,14.0,47.0,0.0,13.0,0.0,29.0,0.0,0.0,0.0,0.0,10.0,10.0,49.0,0.628621
2010-41,0.628621,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,25.0,0.0,0.0,15.0,0.0,0.0,2.0,24.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,20.0,30.0,0.0,20.0,2.0,20.0,2.0,2.0,0.0,22.0,22.0,22.0,0.0,30.0,40.0,0.0,22.0,0.0,0.0,44.0,51.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0,0.0,6.0,33.0,0.0,34.0,0.0,0.0,10.0,0.0,77.0,13.0,0.0,99.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,14.0,0.0,14.0,47.0,0.0,13.0,0.0,29.0,0.0,0.0,0.0,0.0,10.0,10.0,49.0,0.80402
2010-42,0.80402,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,25.0,0.0,0.0,15.0,0.0,0.0,2.0,24.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,20.0,30.0,0.0,20.0,2.0,20.0,2.0,2.0,0.0,22.0,22.0,22.0,0.0,30.0,40.0,0.0,22.0,0.0,0.0,44.0,51.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0,0.0,6.0,33.0,0.0,34.0,0.0,0.0,10.0,0.0,77.0,13.0,0.0,99.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,14.0,0.0,14.0,47.0,0.0,13.0,0.0,29.0,0.0,0.0,0.0,0.0,10.0,10.0,49.0,0.909658
2010-43,0.909658,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,25.0,0.0,0.0,15.0,0.0,0.0,2.0,24.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,20.0,30.0,0.0,20.0,2.0,20.0,2.0,2.0,0.0,22.0,22.0,22.0,0.0,30.0,40.0,0.0,22.0,0.0,0.0,44.0,51.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0,0.0,6.0,33.0,0.0,34.0,0.0,0.0,10.0,0.0,77.0,13.0,0.0,99.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,14.0,0.0,14.0,47.0,0.0,13.0,0.0,29.0,0.0,0.0,0.0,0.0,10.0,10.0,49.0,0.9717049999999999
2010-44,0.9717049999999999,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,25.0,0.0,0.0,15.0,0.0,0.0,2.0,24.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,20.0,30.0,0.0,20.0,2.0,20.0,2.0,2.0,0.0,22.0,22.0,22.0,0.0,30.0,40.0,0.0,22.0,0.0,0.0,44.0,51.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0,0.0,6.0,33.0,0.0,34.0,0.0,0.0,10.0,0.0,77.0,13.0,0.0,99.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,14.0,0.0,14.0,47.0,0.0,13.0,0.0,29.0,0.0,0.0,0.0,0.0,10.0,10.0,49.0,0.719015
2010-45,0.719015,14.0,0.0,0.0,45.0,0.0,22.0,0.0,0.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,46.0,33.0,16.0,0.0,0.0,8.0,0.0,0.0,2.0,16.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,19.0,39.0,0.0,58.0,0.0,6.0,0.0,2.0,0.0,22.0,22.0,22.0,0.0,20.0,50.0,0.0,22.0,0.0,0.0,44.0,100.0,50.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,55.0,5.0,19.0,0.0,0.0,19.0,0.0,81.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0,49.0,5.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.696032
2010-46,0.696032,14.0,0.0,0.0,45.0,0.0,22.0,0.0,0.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,46.0,33.0,16.0,0.0,0.0,8.0,0.0,0.0,2.0,16.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,19.0,39.0,0.0,58.0,0.0,6.0,0.0,2.0,0.0,22.0,22.0,22.0,0.0,20.0,50.0,0.0,22.0,0.0,0.0,44.0,100.0,50.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,55.0,5.0,19.0,0.0,0.0,19.0,0.0,81.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0,49.0,5.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.754401
2010-47,0.754401,14.0,0.0,0.0,45.0,0.0,22.0,0.0,0.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,46.0,33.0,16.0,0.0,0.0,8.0,0.0,0.0,2.0,16.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,19.0,39.0,0.0,58.0,0.0,6.0,0.0,2.0,0.0,22.0,22.0,22.0,0.0,20.0,50.0,0.0,22.0,0.0,0.0,44.0,100.0,50.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,55.0,5.0,19.0,0.0,0.0,19.0,0.0,81.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0,49.0,5.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.8497290000000001
2010-48,0.8497290000000001,14.0,0.0,0.0,45.0,0.0,22.0,0.0,0.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,46.0,33.0,16.0,0.0,0.0,8.0,0.0,0.0,2.0,16.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,19.0,39.0,0.0,58.0,0.0,6.0,0.0,2.0,0.0,22.0,22.0,22.0,0.0,20.0,50.0,0.0,22.0,0.0,0.0,44.0,100.0,50.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,55.0,5.0,19.0,0.0,0.0,19.0,0.0,81.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,28.0,49.0,5.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.809504
2010-49,0.809504,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,0.901601
2010-50,0.901601,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,0.8335030000000001
2010-51,0.8335030000000001,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,1.06009
2010-52,1.06009,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,0.919508
2011-01,0.919508,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,1.01411
2011-02,1.01411,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,1.1409799999999999
2011-03,1.1409799999999999,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,1.88811
2011-04,1.88811,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,2.52049
2011-05,2.52049,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,2.6377900000000003
2011-06,2.6377900000000003,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,2.92775
2011-07,2.92775,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,2.85625
2011-08,2.85625,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,2.67784
2011-09,2.67784,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,2.10423
2011-10,2.10423,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,1.7843099999999998
2011-11,1.7843099999999998,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,1.37731
2011-12,1.37731,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,0.9844129999999999
2011-13,0.9844129999999999,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0,24.0,10.0,0.0,10.0,4.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,4.0,0.0,12.0,4.0,0.0,23.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,41.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,0.0,26.0,3.0,6.0,0.0,0.0,8.0,0.0,80.0,12.0,0.0,57.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0.0,8.0,3.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,0.896684
2011-14,0.896684,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,44.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,29.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,7.0,3.0,0.0,11.0,0.0,6.0,0.0,77.0,12.0,0.0,48.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,46.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,40.0,0.814396
2011-15,0.814396,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,44.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,29.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,7.0,3.0,0.0,11.0,0.0,6.0,0.0,77.0,12.0,0.0,48.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,46.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,40.0,0.764121
2011-16,0.764121,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,44.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,29.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,7.0,3.0,0.0,11.0,0.0,6.0,0.0,77.0,12.0,0.0,48.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,46.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,40.0,0.909698
2011-17,0.909698,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,44.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,29.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,7.0,3.0,0.0,11.0,0.0,6.0,0.0,77.0,12.0,0.0,48.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,46.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,40.0,0.7595189999999999
2011-18,0.7595189999999999,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,21.0,16.0,0.0,10.0,4.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,12.0,44.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,0.0,11.0,7.0,6.0,0.0,0.0,12.0,0.0,84.0,12.0,0.0,21.0,10.0,10.0,0.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,18.0,38.0,0.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,12.0,0.6043430000000001
2011-19,0.6043430000000001,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,21.0,16.0,0.0,10.0,4.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,12.0,44.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,0.0,11.0,7.0,6.0,0.0,0.0,12.0,0.0,84.0,12.0,0.0,21.0,10.0,10.0,0.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,18.0,38.0,0.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,12.0,0.627459
2011-20,0.627459,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,21.0,16.0,0.0,10.0,4.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,12.0,44.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,0.0,11.0,7.0,6.0,0.0,0.0,12.0,0.0,84.0,12.0,0.0,21.0,10.0,10.0,0.0,12.0,12.0,0.0,0.0,0.0,9.0,0.0,18.0,38.0,0.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,12.0,0.59322
