date,new_jersey_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,nj flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu in nj,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,fever,over the counter flu medicine,the flu symptoms,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,bronchitis,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu shot side effects,flu complications,signs of the flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2013-38,1.12296,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,9.0,0.0,9.0,0.0,13.0,47.0,4.0,1.0,0.0,0.0,10.0,5.0,1.0,0.0,6.0,8.0,1.0,6.0,0.0,7.0,0.0,0.0,12.0,44.0,5.0,9.0,5.0,54.0,0.0,0.0,0.0,9.0,35.0,18.0,0.0,32.0,4.0,0.0,13.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,38.0,0.0,0.0,52.0,0.0,2.0,2.0,41.0,2.0,0.0,0.0,0.0,49.0,0.0,14.0,16.0,2.0,3.0,2.0,9.0,12.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,45.0,5.0,12.0,4.0,4.0,14.0,91.0,0.0,5.0,0.0,59.0,0.911906,1.51614,1.75227,1.5635
2013-39,0.911906,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,9.0,0.0,9.0,0.0,13.0,47.0,4.0,1.0,0.0,0.0,10.0,5.0,1.0,0.0,6.0,8.0,1.0,6.0,0.0,7.0,0.0,0.0,12.0,44.0,5.0,9.0,5.0,54.0,0.0,0.0,0.0,9.0,35.0,18.0,0.0,32.0,4.0,0.0,13.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,38.0,0.0,0.0,52.0,0.0,2.0,2.0,41.0,2.0,0.0,0.0,0.0,49.0,0.0,14.0,16.0,2.0,3.0,2.0,9.0,12.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,45.0,5.0,12.0,4.0,4.0,14.0,91.0,0.0,5.0,0.0,59.0,1.51614,1.49528,1.7351599999999998,1.9928299999999999
2013-40,1.51614,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,9.0,0.0,9.0,0.0,13.0,47.0,4.0,1.0,0.0,0.0,10.0,5.0,1.0,0.0,6.0,8.0,1.0,6.0,0.0,7.0,0.0,0.0,12.0,44.0,5.0,9.0,5.0,54.0,0.0,0.0,0.0,9.0,35.0,18.0,0.0,32.0,4.0,0.0,13.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,38.0,0.0,0.0,52.0,0.0,2.0,2.0,41.0,2.0,0.0,0.0,0.0,49.0,0.0,14.0,16.0,2.0,3.0,2.0,9.0,12.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,45.0,5.0,12.0,4.0,4.0,14.0,91.0,0.0,5.0,0.0,59.0,1.49528,1.75227,1.66137,2.30253
2013-41,1.49528,12.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,10.0,0.0,0.0,1.0,10.0,52.0,5.0,1.0,0.0,0.0,8.0,4.0,2.0,0.0,8.0,7.0,2.0,7.0,0.0,5.0,0.0,0.0,26.0,51.0,0.0,15.0,0.0,27.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,30.0,9.0,0.0,0.0,9.0,9.0,13.0,9.0,7.0,0.0,7.0,55.0,1.0,0.0,57.0,0.0,2.0,3.0,21.0,2.0,0.0,0.0,0.0,53.0,2.0,12.0,17.0,2.0,4.0,0.0,6.0,9.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,37.0,8.0,8.0,11.0,4.0,8.0,36.0,0.0,10.0,0.0,45.0,1.75227,1.7351599999999998,1.60633,1.99525
2013-42,1.75227,12.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,10.0,0.0,0.0,1.0,10.0,52.0,5.0,1.0,0.0,0.0,8.0,4.0,2.0,0.0,8.0,7.0,2.0,7.0,0.0,5.0,0.0,0.0,26.0,51.0,0.0,15.0,0.0,27.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,30.0,9.0,0.0,0.0,9.0,9.0,13.0,9.0,7.0,0.0,7.0,55.0,1.0,0.0,57.0,0.0,2.0,3.0,21.0,2.0,0.0,0.0,0.0,53.0,2.0,12.0,17.0,2.0,4.0,0.0,6.0,9.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,37.0,8.0,8.0,11.0,4.0,8.0,36.0,0.0,10.0,0.0,45.0,1.7351599999999998,1.66137,1.5635,1.32384
2013-43,1.7351599999999998,12.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,10.0,0.0,0.0,1.0,10.0,52.0,5.0,1.0,0.0,0.0,8.0,4.0,2.0,0.0,8.0,7.0,2.0,7.0,0.0,5.0,0.0,0.0,26.0,51.0,0.0,15.0,0.0,27.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,30.0,9.0,0.0,0.0,9.0,9.0,13.0,9.0,7.0,0.0,7.0,55.0,1.0,0.0,57.0,0.0,2.0,3.0,21.0,2.0,0.0,0.0,0.0,53.0,2.0,12.0,17.0,2.0,4.0,0.0,6.0,9.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,37.0,8.0,8.0,11.0,4.0,8.0,36.0,0.0,10.0,0.0,45.0,1.66137,1.60633,1.9928299999999999,1.9594900000000002
2013-44,1.66137,12.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,10.0,0.0,0.0,1.0,10.0,52.0,5.0,1.0,0.0,0.0,8.0,4.0,2.0,0.0,8.0,7.0,2.0,7.0,0.0,5.0,0.0,0.0,26.0,51.0,0.0,15.0,0.0,27.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,30.0,9.0,0.0,0.0,9.0,9.0,13.0,9.0,7.0,0.0,7.0,55.0,1.0,0.0,57.0,0.0,2.0,3.0,21.0,2.0,0.0,0.0,0.0,53.0,2.0,12.0,17.0,2.0,4.0,0.0,6.0,9.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,37.0,8.0,8.0,11.0,4.0,8.0,36.0,0.0,10.0,0.0,45.0,1.60633,1.5635,2.30253,2.32845
2013-45,1.60633,14.0,0.0,45.0,0.0,0.0,2.0,2.0,3.0,14.0,21.0,10.0,0.0,10.0,0.0,8.0,53.0,9.0,2.0,0.0,0.0,11.0,6.0,1.0,0.0,14.0,20.0,4.0,9.0,0.0,6.0,0.0,4.0,40.0,28.0,5.0,10.0,13.0,18.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,42.0,5.0,0.0,5.0,0.0,9.0,35.0,13.0,0.0,0.0,7.0,28.0,1.0,0.0,60.0,1.0,9.0,7.0,11.0,5.0,1.0,0.0,0.0,56.0,2.0,18.0,19.0,2.0,8.0,4.0,7.0,16.0,1.0,2.0,5.0,1.0,1.0,5.0,0.0,56.0,21.0,10.0,6.0,4.0,20.0,23.0,0.0,5.0,0.0,42.0,1.5635,1.9928299999999999,1.99525,3.74359
2013-46,1.5635,14.0,0.0,45.0,0.0,0.0,2.0,2.0,3.0,14.0,21.0,10.0,0.0,10.0,0.0,8.0,53.0,9.0,2.0,0.0,0.0,11.0,6.0,1.0,0.0,14.0,20.0,4.0,9.0,0.0,6.0,0.0,4.0,40.0,28.0,5.0,10.0,13.0,18.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,42.0,5.0,0.0,5.0,0.0,9.0,35.0,13.0,0.0,0.0,7.0,28.0,1.0,0.0,60.0,1.0,9.0,7.0,11.0,5.0,1.0,0.0,0.0,56.0,2.0,18.0,19.0,2.0,8.0,4.0,7.0,16.0,1.0,2.0,5.0,1.0,1.0,5.0,0.0,56.0,21.0,10.0,6.0,4.0,20.0,23.0,0.0,5.0,0.0,42.0,1.9928299999999999,2.30253,1.32384,3.19855
2013-47,1.9928299999999999,14.0,0.0,45.0,0.0,0.0,2.0,2.0,3.0,14.0,21.0,10.0,0.0,10.0,0.0,8.0,53.0,9.0,2.0,0.0,0.0,11.0,6.0,1.0,0.0,14.0,20.0,4.0,9.0,0.0,6.0,0.0,4.0,40.0,28.0,5.0,10.0,13.0,18.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,42.0,5.0,0.0,5.0,0.0,9.0,35.0,13.0,0.0,0.0,7.0,28.0,1.0,0.0,60.0,1.0,9.0,7.0,11.0,5.0,1.0,0.0,0.0,56.0,2.0,18.0,19.0,2.0,8.0,4.0,7.0,16.0,1.0,2.0,5.0,1.0,1.0,5.0,0.0,56.0,21.0,10.0,6.0,4.0,20.0,23.0,0.0,5.0,0.0,42.0,2.30253,1.99525,1.9594900000000002,3.25342
2013-48,2.30253,14.0,0.0,45.0,0.0,0.0,2.0,2.0,3.0,14.0,21.0,10.0,0.0,10.0,0.0,8.0,53.0,9.0,2.0,0.0,0.0,11.0,6.0,1.0,0.0,14.0,20.0,4.0,9.0,0.0,6.0,0.0,4.0,40.0,28.0,5.0,10.0,13.0,18.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,42.0,5.0,0.0,5.0,0.0,9.0,35.0,13.0,0.0,0.0,7.0,28.0,1.0,0.0,60.0,1.0,9.0,7.0,11.0,5.0,1.0,0.0,0.0,56.0,2.0,18.0,19.0,2.0,8.0,4.0,7.0,16.0,1.0,2.0,5.0,1.0,1.0,5.0,0.0,56.0,21.0,10.0,6.0,4.0,20.0,23.0,0.0,5.0,0.0,42.0,1.99525,1.32384,2.32845,2.5623299999999998
2013-49,1.99525,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,1.32384,1.9594900000000002,3.74359,3.5718699999999997
2013-50,1.32384,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,1.9594900000000002,2.32845,3.19855,3.41817
2013-51,1.9594900000000002,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,2.32845,3.74359,3.25342,3.3458099999999997
2013-52,2.32845,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,3.74359,3.19855,2.5623299999999998,2.5706700000000002
2014-01,3.74359,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,3.19855,3.25342,3.5718699999999997,2.72978
2014-02,3.19855,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,3.25342,2.5623299999999998,3.41817,2.75766
2014-03,3.25342,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,2.5623299999999998,3.5718699999999997,3.3458099999999997,2.67035
2014-04,2.5623299999999998,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,3.5718699999999997,3.41817,2.5706700000000002,2.77386
2014-05,3.5718699999999997,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,3.41817,3.3458099999999997,2.72978,3.27521
2014-06,3.41817,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,3.3458099999999997,2.5706700000000002,2.75766,2.90237
2014-07,3.3458099999999997,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,2.5706700000000002,2.72978,2.67035,3.34845
2014-08,2.5706700000000002,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,2.72978,2.75766,2.77386,2.87107
2014-09,2.72978,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,2.75766,2.67035,3.27521,2.188
2014-10,2.75766,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,2.67035,2.77386,2.90237,2.03609
2014-11,2.67035,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,2.77386,3.27521,3.34845,2.38206
2014-12,2.77386,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,3.27521,2.90237,2.87107,2.30849
2014-13,3.27521,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,2.90237,3.34845,2.188,2.03737
2014-14,2.90237,11.0,23.0,0.0,23.0,0.0,0.0,2.0,2.0,4.0,32.0,11.0,0.0,0.0,1.0,4.0,51.0,7.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,11.0,10.0,3.0,8.0,0.0,8.0,3.0,3.0,30.0,57.0,8.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,63.0,0.0,0.0,10.0,0.0,27.0,32.0,14.0,7.0,0.0,7.0,57.0,1.0,0.0,52.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,62.0,2.0,11.0,26.0,6.0,5.0,2.0,5.0,14.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,54.0,10.0,14.0,20.0,12.0,11.0,5.0,0.0,5.0,3.0,38.0,3.34845,2.87107,2.03609,2.6713299999999998
2014-15,3.34845,6.0,0.0,0.0,0.0,23.0,2.0,0.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,2.0,35.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,23.0,73.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,15.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,53.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,63.0,0.0,2.0,29.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,10.0,4.0,8.0,4.0,8.0,0.0,0.0,5.0,0.0,54.0,2.87107,2.188,2.38206,2.3233599999999996
2014-16,2.87107,6.0,0.0,0.0,0.0,23.0,2.0,0.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,2.0,35.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,23.0,73.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,15.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,53.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,63.0,0.0,2.0,29.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,10.0,4.0,8.0,4.0,8.0,0.0,0.0,5.0,0.0,54.0,2.188,2.03609,2.30849,2.2069400000000003
2014-17,2.188,6.0,0.0,0.0,0.0,23.0,2.0,0.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,2.0,35.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,23.0,73.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,15.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,53.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,63.0,0.0,2.0,29.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,10.0,4.0,8.0,4.0,8.0,0.0,0.0,5.0,0.0,54.0,2.03609,2.38206,2.03737,1.94622
