date,ohio_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,2018 flu,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,flu ohio,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu in ohio,flu headache,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,flu a symptoms,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,fever flu,stomach flu,how long does flu last,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,fever,signs of flu,over the counter flu medicine,the flu symptoms,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2014-20,0.250604,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,31.0,5.0,16.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,31.0,6.0,6.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,7.0,18.0,27.0,0.0,0.0,0.0,0.0,4.0,4.0,22.0,22.0,0.0,0.0,9.0,5.0,18.0,5.0,3.0,17.0,1.0,6.0,9.0,0.0,6.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,3.0,7.0,0.0,10.0,0.0,6.0,9.0,16.0,6.0,0.0,0.0,9.0,0.0,7.0,0.0,64.0,0.321802,0.36743600000000004,0.2483070000000001,0.226784
2014-21,0.321802,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,31.0,5.0,16.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,31.0,6.0,6.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,7.0,18.0,27.0,0.0,0.0,0.0,0.0,4.0,4.0,22.0,22.0,0.0,0.0,9.0,5.0,18.0,5.0,3.0,17.0,1.0,6.0,9.0,0.0,6.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,3.0,7.0,0.0,10.0,0.0,6.0,9.0,16.0,6.0,0.0,0.0,9.0,0.0,7.0,0.0,64.0,0.36743600000000004,0.436388,0.23638,0.21945900000000002
2014-22,0.36743600000000004,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,31.0,5.0,16.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,31.0,6.0,6.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,7.0,18.0,27.0,0.0,0.0,0.0,0.0,4.0,4.0,22.0,22.0,0.0,0.0,9.0,5.0,18.0,5.0,3.0,17.0,1.0,6.0,9.0,0.0,6.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,3.0,7.0,0.0,10.0,0.0,6.0,9.0,16.0,6.0,0.0,0.0,9.0,0.0,7.0,0.0,64.0,0.436388,0.2483070000000001,0.26021,0.310952
2014-23,0.436388,5.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,5.0,10.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,9.0,0.0,42.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,51.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,54.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,6.0,12.0,6.0,6.0,9.0,12.0,0.0,0.0,0.0,50.0,0.2483070000000001,0.23638,0.317023,0.287134
2014-24,0.2483070000000001,5.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,5.0,10.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,9.0,0.0,42.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,51.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,54.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,6.0,12.0,6.0,6.0,9.0,12.0,0.0,0.0,0.0,50.0,0.23638,0.26021,0.226784,0.23479699999999998
2014-25,0.23638,5.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,5.0,10.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,9.0,0.0,42.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,51.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,54.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,6.0,12.0,6.0,6.0,9.0,12.0,0.0,0.0,0.0,50.0,0.26021,0.317023,0.21945900000000002,0.2419260000000001
2014-26,0.26021,5.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,5.0,10.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,9.0,0.0,42.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,51.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,54.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,6.0,12.0,6.0,6.0,9.0,12.0,0.0,0.0,0.0,50.0,0.317023,0.226784,0.310952,0.198194
2014-27,0.317023,5.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,5.0,10.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,9.0,0.0,42.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,51.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,9.0,3.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,54.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,6.0,12.0,6.0,6.0,9.0,12.0,0.0,0.0,0.0,50.0,0.226784,0.21945900000000002,0.287134,0.258131
2014-28,0.226784,5.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,10.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,9.0,7.0,4.0,9.0,33.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,4.0,3.0,8.0,0.0,1.0,3.0,0.0,6.0,0.0,53.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,12.0,6.0,6.0,6.0,6.0,0.0,3.0,0.0,59.0,0.21945900000000002,0.310952,0.23479699999999998,0.416004
2014-29,0.21945900000000002,5.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,10.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,9.0,7.0,4.0,9.0,33.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,4.0,3.0,8.0,0.0,1.0,3.0,0.0,6.0,0.0,53.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,12.0,6.0,6.0,6.0,6.0,0.0,3.0,0.0,59.0,0.310952,0.287134,0.2419260000000001,0.400348
2014-30,0.310952,5.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,10.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,9.0,7.0,4.0,9.0,33.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,4.0,3.0,8.0,0.0,1.0,3.0,0.0,6.0,0.0,53.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,12.0,6.0,6.0,6.0,6.0,0.0,3.0,0.0,59.0,0.287134,0.23479699999999998,0.198194,0.446263
2014-31,0.287134,5.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,10.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,9.0,7.0,4.0,9.0,33.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,4.0,3.0,8.0,0.0,1.0,3.0,0.0,6.0,0.0,53.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,12.0,6.0,6.0,6.0,6.0,0.0,3.0,0.0,59.0,0.23479699999999998,0.2419260000000001,0.258131,0.16417400000000001
2014-32,0.23479699999999998,16.0,0.0,0.0,0.0,18.0,15.0,1.0,0.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,14.0,14.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,31.0,3.0,4.0,0.0,16.0,0.0,8.0,11.0,100.0,0.0,11.0,0.0,27.0,0.0,0.0,8.0,6.0,26.0,4.0,30.0,36.0,11.0,0.0,4.0,0.0,16.0,10.0,20.0,39.0,20.0,0.0,22.0,4.0,20.0,6.0,3.0,13.0,3.0,1.0,5.0,3.0,3.0,0.0,57.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,10.0,0.0,6.0,6.0,6.0,0.0,3.0,0.0,6.0,8.0,28.0,8.0,14.0,17.0,14.0,6.0,0.0,3.0,60.0,0.2419260000000001,0.198194,0.416004,0.392734
2014-33,0.2419260000000001,16.0,0.0,0.0,0.0,18.0,15.0,1.0,0.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,14.0,14.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,31.0,3.0,4.0,0.0,16.0,0.0,8.0,11.0,100.0,0.0,11.0,0.0,27.0,0.0,0.0,8.0,6.0,26.0,4.0,30.0,36.0,11.0,0.0,4.0,0.0,16.0,10.0,20.0,39.0,20.0,0.0,22.0,4.0,20.0,6.0,3.0,13.0,3.0,1.0,5.0,3.0,3.0,0.0,57.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,10.0,0.0,6.0,6.0,6.0,0.0,3.0,0.0,6.0,8.0,28.0,8.0,14.0,17.0,14.0,6.0,0.0,3.0,60.0,0.198194,0.258131,0.400348,0.576121
2014-34,0.198194,16.0,0.0,0.0,0.0,18.0,15.0,1.0,0.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,14.0,14.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,31.0,3.0,4.0,0.0,16.0,0.0,8.0,11.0,100.0,0.0,11.0,0.0,27.0,0.0,0.0,8.0,6.0,26.0,4.0,30.0,36.0,11.0,0.0,4.0,0.0,16.0,10.0,20.0,39.0,20.0,0.0,22.0,4.0,20.0,6.0,3.0,13.0,3.0,1.0,5.0,3.0,3.0,0.0,57.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,10.0,0.0,6.0,6.0,6.0,0.0,3.0,0.0,6.0,8.0,28.0,8.0,14.0,17.0,14.0,6.0,0.0,3.0,60.0,0.258131,0.416004,0.446263,0.49337
2014-35,0.258131,16.0,0.0,0.0,0.0,18.0,15.0,1.0,0.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,14.0,14.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,31.0,3.0,4.0,0.0,16.0,0.0,8.0,11.0,100.0,0.0,11.0,0.0,27.0,0.0,0.0,8.0,6.0,26.0,4.0,30.0,36.0,11.0,0.0,4.0,0.0,16.0,10.0,20.0,39.0,20.0,0.0,22.0,4.0,20.0,6.0,3.0,13.0,3.0,1.0,5.0,3.0,3.0,0.0,57.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,10.0,0.0,6.0,6.0,6.0,0.0,3.0,0.0,6.0,8.0,28.0,8.0,14.0,17.0,14.0,6.0,0.0,3.0,60.0,0.416004,0.400348,0.16417400000000001,0.605954
2014-36,0.416004,16.0,0.0,0.0,0.0,18.0,15.0,1.0,0.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,14.0,14.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,31.0,3.0,4.0,0.0,16.0,0.0,8.0,11.0,100.0,0.0,11.0,0.0,27.0,0.0,0.0,8.0,6.0,26.0,4.0,30.0,36.0,11.0,0.0,4.0,0.0,16.0,10.0,20.0,39.0,20.0,0.0,22.0,4.0,20.0,6.0,3.0,13.0,3.0,1.0,5.0,3.0,3.0,0.0,57.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,10.0,0.0,6.0,6.0,6.0,0.0,3.0,0.0,6.0,8.0,28.0,8.0,14.0,17.0,14.0,6.0,0.0,3.0,60.0,0.400348,0.446263,0.392734,0.534759
2014-37,0.400348,33.0,0.0,17.0,0.0,0.0,20.0,0.0,1.0,1.0,29.0,3.0,2.0,0.0,0.0,1.0,0.0,52.0,35.0,27.0,0.0,4.0,14.0,0.0,0.0,4.0,19.0,35.0,3.0,7.0,0.0,27.0,0.0,8.0,16.0,53.0,0.0,11.0,0.0,72.0,0.0,0.0,12.0,17.0,23.0,4.0,29.0,42.0,5.0,5.0,0.0,8.0,21.0,13.0,28.0,37.0,0.0,0.0,23.0,0.0,45.0,16.0,5.0,13.0,1.0,5.0,0.0,0.0,15.0,0.0,59.0,1.0,0.0,3.0,27.0,11.0,8.0,0.0,16.0,3.0,3.0,11.0,9.0,3.0,15.0,6.0,5.0,13.0,21.0,45.0,26.0,13.0,5.0,11.0,6.0,0.0,72.0,0.446263,0.16417400000000001,0.576121,0.551492
2014-38,0.446263,33.0,0.0,17.0,0.0,0.0,20.0,0.0,1.0,1.0,29.0,3.0,2.0,0.0,0.0,1.0,0.0,52.0,35.0,27.0,0.0,4.0,14.0,0.0,0.0,4.0,19.0,35.0,3.0,7.0,0.0,27.0,0.0,8.0,16.0,53.0,0.0,11.0,0.0,72.0,0.0,0.0,12.0,17.0,23.0,4.0,29.0,42.0,5.0,5.0,0.0,8.0,21.0,13.0,28.0,37.0,0.0,0.0,23.0,0.0,45.0,16.0,5.0,13.0,1.0,5.0,0.0,0.0,15.0,0.0,59.0,1.0,0.0,3.0,27.0,11.0,8.0,0.0,16.0,3.0,3.0,11.0,9.0,3.0,15.0,6.0,5.0,13.0,21.0,45.0,26.0,13.0,5.0,11.0,6.0,0.0,72.0,0.16417400000000001,0.392734,0.49337,0.626844
2014-39,0.16417400000000001,33.0,0.0,17.0,0.0,0.0,20.0,0.0,1.0,1.0,29.0,3.0,2.0,0.0,0.0,1.0,0.0,52.0,35.0,27.0,0.0,4.0,14.0,0.0,0.0,4.0,19.0,35.0,3.0,7.0,0.0,27.0,0.0,8.0,16.0,53.0,0.0,11.0,0.0,72.0,0.0,0.0,12.0,17.0,23.0,4.0,29.0,42.0,5.0,5.0,0.0,8.0,21.0,13.0,28.0,37.0,0.0,0.0,23.0,0.0,45.0,16.0,5.0,13.0,1.0,5.0,0.0,0.0,15.0,0.0,59.0,1.0,0.0,3.0,27.0,11.0,8.0,0.0,16.0,3.0,3.0,11.0,9.0,3.0,15.0,6.0,5.0,13.0,21.0,45.0,26.0,13.0,5.0,11.0,6.0,0.0,72.0,0.392734,0.576121,0.605954,0.4873810000000001
2014-40,0.392734,33.0,0.0,17.0,0.0,0.0,20.0,0.0,1.0,1.0,29.0,3.0,2.0,0.0,0.0,1.0,0.0,52.0,35.0,27.0,0.0,4.0,14.0,0.0,0.0,4.0,19.0,35.0,3.0,7.0,0.0,27.0,0.0,8.0,16.0,53.0,0.0,11.0,0.0,72.0,0.0,0.0,12.0,17.0,23.0,4.0,29.0,42.0,5.0,5.0,0.0,8.0,21.0,13.0,28.0,37.0,0.0,0.0,23.0,0.0,45.0,16.0,5.0,13.0,1.0,5.0,0.0,0.0,15.0,0.0,59.0,1.0,0.0,3.0,27.0,11.0,8.0,0.0,16.0,3.0,3.0,11.0,9.0,3.0,15.0,6.0,5.0,13.0,21.0,45.0,26.0,13.0,5.0,11.0,6.0,0.0,72.0,0.576121,0.49337,0.534759,0.578674
2014-41,0.576121,19.0,18.0,45.0,0.0,18.0,18.0,1.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,58.0,33.0,28.0,0.0,0.0,11.0,0.0,0.0,4.0,14.0,14.0,2.0,7.0,0.0,17.0,8.0,8.0,6.0,33.0,0.0,6.0,0.0,32.0,0.0,0.0,8.0,4.0,10.0,14.0,31.0,47.0,11.0,0.0,4.0,4.0,12.0,14.0,0.0,99.0,20.0,20.0,23.0,0.0,8.0,16.0,6.0,14.0,6.0,1.0,5.0,3.0,11.0,0.0,54.0,1.0,0.0,2.0,11.0,11.0,6.0,12.0,18.0,6.0,3.0,10.0,6.0,0.0,12.0,0.0,0.0,17.0,17.0,40.0,11.0,9.0,17.0,6.0,0.0,3.0,89.0,0.49337,0.605954,0.551492,1.0367899999999999
2014-42,0.49337,19.0,18.0,45.0,0.0,18.0,18.0,1.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,58.0,33.0,28.0,0.0,0.0,11.0,0.0,0.0,4.0,14.0,14.0,2.0,7.0,0.0,17.0,8.0,8.0,6.0,33.0,0.0,6.0,0.0,32.0,0.0,0.0,8.0,4.0,10.0,14.0,31.0,47.0,11.0,0.0,4.0,4.0,12.0,14.0,0.0,99.0,20.0,20.0,23.0,0.0,8.0,16.0,6.0,14.0,6.0,1.0,5.0,3.0,11.0,0.0,54.0,1.0,0.0,2.0,11.0,11.0,6.0,12.0,18.0,6.0,3.0,10.0,6.0,0.0,12.0,0.0,0.0,17.0,17.0,40.0,11.0,9.0,17.0,6.0,0.0,3.0,89.0,0.605954,0.534759,0.626844,1.9794200000000002
2014-43,0.605954,19.0,18.0,45.0,0.0,18.0,18.0,1.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,58.0,33.0,28.0,0.0,0.0,11.0,0.0,0.0,4.0,14.0,14.0,2.0,7.0,0.0,17.0,8.0,8.0,6.0,33.0,0.0,6.0,0.0,32.0,0.0,0.0,8.0,4.0,10.0,14.0,31.0,47.0,11.0,0.0,4.0,4.0,12.0,14.0,0.0,99.0,20.0,20.0,23.0,0.0,8.0,16.0,6.0,14.0,6.0,1.0,5.0,3.0,11.0,0.0,54.0,1.0,0.0,2.0,11.0,11.0,6.0,12.0,18.0,6.0,3.0,10.0,6.0,0.0,12.0,0.0,0.0,17.0,17.0,40.0,11.0,9.0,17.0,6.0,0.0,3.0,89.0,0.534759,0.551492,0.4873810000000001,3.35649
2014-44,0.534759,19.0,18.0,45.0,0.0,18.0,18.0,1.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,58.0,33.0,28.0,0.0,0.0,11.0,0.0,0.0,4.0,14.0,14.0,2.0,7.0,0.0,17.0,8.0,8.0,6.0,33.0,0.0,6.0,0.0,32.0,0.0,0.0,8.0,4.0,10.0,14.0,31.0,47.0,11.0,0.0,4.0,4.0,12.0,14.0,0.0,99.0,20.0,20.0,23.0,0.0,8.0,16.0,6.0,14.0,6.0,1.0,5.0,3.0,11.0,0.0,54.0,1.0,0.0,2.0,11.0,11.0,6.0,12.0,18.0,6.0,3.0,10.0,6.0,0.0,12.0,0.0,0.0,17.0,17.0,40.0,11.0,9.0,17.0,6.0,0.0,3.0,89.0,0.551492,0.626844,0.578674,6.96472
2014-45,0.551492,50.0,36.0,18.0,45.0,18.0,59.0,1.0,2.0,1.0,5.0,3.0,4.0,0.0,2.0,1.0,1.0,73.0,52.0,90.0,0.0,0.0,45.0,1.0,0.0,15.0,55.0,40.0,3.0,23.0,26.0,68.0,72.0,9.0,34.0,51.0,22.0,56.0,2.0,23.0,0.0,2.0,19.0,19.0,44.0,17.0,20.0,68.0,25.0,0.0,10.0,6.0,39.0,72.0,80.0,100.0,50.0,30.0,33.0,6.0,75.0,61.0,22.0,72.0,23.0,3.0,19.0,0.0,88.0,0.0,82.0,3.0,0.0,9.0,35.0,12.0,76.0,6.0,56.0,3.0,32.0,45.0,11.0,6.0,100.0,0.0,20.0,34.0,35.0,83.0,34.0,57.0,35.0,11.0,9.0,3.0,81.0,0.626844,0.4873810000000001,1.0367899999999999,4.965669999999999
2014-46,0.626844,50.0,36.0,18.0,45.0,18.0,59.0,1.0,2.0,1.0,5.0,3.0,4.0,0.0,2.0,1.0,1.0,73.0,52.0,90.0,0.0,0.0,45.0,1.0,0.0,15.0,55.0,40.0,3.0,23.0,26.0,68.0,72.0,9.0,34.0,51.0,22.0,56.0,2.0,23.0,0.0,2.0,19.0,19.0,44.0,17.0,20.0,68.0,25.0,0.0,10.0,6.0,39.0,72.0,80.0,100.0,50.0,30.0,33.0,6.0,75.0,61.0,22.0,72.0,23.0,3.0,19.0,0.0,88.0,0.0,82.0,3.0,0.0,9.0,35.0,12.0,76.0,6.0,56.0,3.0,32.0,45.0,11.0,6.0,100.0,0.0,20.0,34.0,35.0,83.0,34.0,57.0,35.0,11.0,9.0,3.0,81.0,0.4873810000000001,0.578674,1.9794200000000002,3.4317599999999997
2014-47,0.4873810000000001,50.0,36.0,18.0,45.0,18.0,59.0,1.0,2.0,1.0,5.0,3.0,4.0,0.0,2.0,1.0,1.0,73.0,52.0,90.0,0.0,0.0,45.0,1.0,0.0,15.0,55.0,40.0,3.0,23.0,26.0,68.0,72.0,9.0,34.0,51.0,22.0,56.0,2.0,23.0,0.0,2.0,19.0,19.0,44.0,17.0,20.0,68.0,25.0,0.0,10.0,6.0,39.0,72.0,80.0,100.0,50.0,30.0,33.0,6.0,75.0,61.0,22.0,72.0,23.0,3.0,19.0,0.0,88.0,0.0,82.0,3.0,0.0,9.0,35.0,12.0,76.0,6.0,56.0,3.0,32.0,45.0,11.0,6.0,100.0,0.0,20.0,34.0,35.0,83.0,34.0,57.0,35.0,11.0,9.0,3.0,81.0,0.578674,1.0367899999999999,3.35649,2.39774
2014-48,0.578674,50.0,36.0,18.0,45.0,18.0,59.0,1.0,2.0,1.0,5.0,3.0,4.0,0.0,2.0,1.0,1.0,73.0,52.0,90.0,0.0,0.0,45.0,1.0,0.0,15.0,55.0,40.0,3.0,23.0,26.0,68.0,72.0,9.0,34.0,51.0,22.0,56.0,2.0,23.0,0.0,2.0,19.0,19.0,44.0,17.0,20.0,68.0,25.0,0.0,10.0,6.0,39.0,72.0,80.0,100.0,50.0,30.0,33.0,6.0,75.0,61.0,22.0,72.0,23.0,3.0,19.0,0.0,88.0,0.0,82.0,3.0,0.0,9.0,35.0,12.0,76.0,6.0,56.0,3.0,32.0,45.0,11.0,6.0,100.0,0.0,20.0,34.0,35.0,83.0,34.0,57.0,35.0,11.0,9.0,3.0,81.0,1.0367899999999999,1.9794200000000002,6.96472,1.86139
2014-49,1.0367899999999999,50.0,36.0,18.0,45.0,18.0,59.0,1.0,2.0,1.0,5.0,3.0,4.0,0.0,2.0,1.0,1.0,73.0,52.0,90.0,0.0,0.0,45.0,1.0,0.0,15.0,55.0,40.0,3.0,23.0,26.0,68.0,72.0,9.0,34.0,51.0,22.0,56.0,2.0,23.0,0.0,2.0,19.0,19.0,44.0,17.0,20.0,68.0,25.0,0.0,10.0,6.0,39.0,72.0,80.0,100.0,50.0,30.0,33.0,6.0,75.0,61.0,22.0,72.0,23.0,3.0,19.0,0.0,88.0,0.0,82.0,3.0,0.0,9.0,35.0,12.0,76.0,6.0,56.0,3.0,32.0,45.0,11.0,6.0,100.0,0.0,20.0,34.0,35.0,83.0,34.0,57.0,35.0,11.0,9.0,3.0,81.0,1.9794200000000002,3.35649,4.965669999999999,1.53061
2014-50,1.9794200000000002,16.0,36.0,36.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,19.0,0.0,5.0,13.0,0.0,0.0,5.0,12.0,17.0,2.0,6.0,0.0,17.0,8.0,8.0,11.0,84.0,6.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,33.0,8.0,22.0,36.0,8.0,6.0,0.0,8.0,16.0,22.0,20.0,40.0,0.0,20.0,14.0,4.0,17.0,17.0,5.0,34.0,5.0,7.0,8.0,0.0,11.0,0.0,65.0,1.0,0.0,2.0,14.0,6.0,9.0,6.0,13.0,3.0,3.0,14.0,3.0,0.0,14.0,3.0,11.0,17.0,6.0,11.0,14.0,14.0,6.0,0.0,0.0,0.0,58.0,3.35649,6.96472,3.4317599999999997,1.2093
