date,connecticut_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,is the flu contagious,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu connecticut,flu headache,flu vs. cold,ct flu,high fever,cvs flu shot,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,swine flu,flu vaccine,over the counter flu,contagious flu,what to do if you have the flu,flu report,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu in ct,flu contagious,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu clinic,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature,target_1,target_2,target_4,target_8
2015-18,1.61093,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,44.0,2.0,3.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,9.0,0.0,9.0,9.0,14.0,0.0,0.0,5.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,61.0,4.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,73.0,1.57008,1.3197,1.23775,0.527937
2015-19,1.57008,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,33.0,9.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,2.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,35.0,1.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,37.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,1.3197,1.2913,0.8733620000000001,0.718209
2015-20,1.3197,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,33.0,9.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,2.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,35.0,1.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,37.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,1.2913,1.23775,0.740741,0.560673
2015-21,1.2913,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,33.0,9.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,2.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,35.0,1.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,37.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,1.23775,0.8733620000000001,0.641975,0.390071
2015-22,1.23775,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,33.0,9.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,2.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,35.0,1.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,37.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,0.8733620000000001,0.740741,0.527937,0.26881700000000003
2015-23,0.8733620000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,33.0,9.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,2.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,35.0,1.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,37.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,0.740741,0.641975,0.718209,0.0888494
2015-24,0.740741,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,7.0,0.0,7.0,21.0,0.0,0.0,0.0,9.0,17.0,9.0,26.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,36.0,1.0,0.0,15.0,0.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,41.0,0.641975,0.527937,0.560673,0.051599599999999995
2015-25,0.641975,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,7.0,0.0,7.0,21.0,0.0,0.0,0.0,9.0,17.0,9.0,26.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,36.0,1.0,0.0,15.0,0.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,41.0,0.527937,0.718209,0.390071,0.149626
2015-26,0.527937,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,7.0,0.0,7.0,21.0,0.0,0.0,0.0,9.0,17.0,9.0,26.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,36.0,1.0,0.0,15.0,0.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,41.0,0.718209,0.560673,0.26881700000000003,0.0455581
2015-27,0.718209,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,7.0,0.0,7.0,21.0,0.0,0.0,0.0,9.0,17.0,9.0,26.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,36.0,1.0,0.0,15.0,0.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,41.0,0.560673,0.390071,0.0888494,0.0001
2015-28,0.560673,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,0.0,25.0,0.0,39.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,9.0,31.0,0.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,62.0,0.390071,0.26881700000000003,0.051599599999999995,0.0654664
2015-29,0.390071,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,0.0,25.0,0.0,39.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,9.0,31.0,0.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,62.0,0.26881700000000003,0.0888494,0.149626,0.13741
2015-30,0.26881700000000003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,0.0,25.0,0.0,39.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,9.0,31.0,0.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0888494,0.051599599999999995,0.0455581,0.056980099999999985
2015-31,0.0888494,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,0.0,25.0,0.0,39.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,9.0,31.0,0.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,62.0,0.051599599999999995,0.149626,0.0001,0.17673
2015-32,0.051599599999999995,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,23.0,0.0,0.0,0.0,48.0,3.0,2.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,16.0,8.0,20.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,21.0,0.0,14.0,14.0,8.0,4.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,9.0,0.0,30.0,0.0,6.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,86.0,0.149626,0.0455581,0.0654664,0.448632
2015-33,0.149626,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,23.0,0.0,0.0,0.0,48.0,3.0,2.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,16.0,8.0,20.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,21.0,0.0,14.0,14.0,8.0,4.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,9.0,0.0,30.0,0.0,6.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0455581,0.0001,0.13741,1.0157
2015-34,0.0455581,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,23.0,0.0,0.0,0.0,48.0,3.0,2.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,16.0,8.0,20.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,21.0,0.0,14.0,14.0,8.0,4.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,9.0,0.0,30.0,0.0,6.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0001,0.0654664,0.056980099999999985,0.805524
2015-35,0.0001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,23.0,0.0,0.0,0.0,48.0,3.0,2.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,16.0,8.0,20.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,21.0,0.0,14.0,14.0,8.0,4.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,9.0,0.0,30.0,0.0,6.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0654664,0.13741,0.17673,0.9637629999999999
2015-36,0.0654664,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,23.0,0.0,0.0,0.0,48.0,3.0,2.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,16.0,8.0,20.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,21.0,0.0,14.0,14.0,8.0,4.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,9.0,0.0,30.0,0.0,6.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,86.0,0.13741,0.056980099999999985,0.448632,1.42061
2015-37,0.13741,33.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,14.0,21.0,0.0,0.0,0.0,0.0,58.0,4.0,1.0,0.0,0.0,13.0,7.0,0.0,7.0,0.0,7.0,18.0,0.0,0.0,12.0,0.0,23.0,0.0,26.0,0.0,1.0,0.0,56.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,24.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,41.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,7.0,0.0,51.0,8.0,24.0,0.0,0.0,5.0,0.0,14.0,16.0,0.0,0.0,0.0,15.0,10.0,0.0,20.0,0.0,4.0,0.0,13.0,13.0,46.0,0.0,6.0,3.0,0.0,35.0,0.0,9.0,0.0,14.0,7.0,64.0,0.056980099999999985,0.17673,1.0157,1.7914299999999999
2015-38,0.056980099999999985,33.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,14.0,21.0,0.0,0.0,0.0,0.0,58.0,4.0,1.0,0.0,0.0,13.0,7.0,0.0,7.0,0.0,7.0,18.0,0.0,0.0,12.0,0.0,23.0,0.0,26.0,0.0,1.0,0.0,56.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,24.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,41.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,7.0,0.0,51.0,8.0,24.0,0.0,0.0,5.0,0.0,14.0,16.0,0.0,0.0,0.0,15.0,10.0,0.0,20.0,0.0,4.0,0.0,13.0,13.0,46.0,0.0,6.0,3.0,0.0,35.0,0.0,9.0,0.0,14.0,7.0,64.0,0.17673,0.448632,0.805524,1.07817
2015-39,0.17673,33.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,14.0,21.0,0.0,0.0,0.0,0.0,58.0,4.0,1.0,0.0,0.0,13.0,7.0,0.0,7.0,0.0,7.0,18.0,0.0,0.0,12.0,0.0,23.0,0.0,26.0,0.0,1.0,0.0,56.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,24.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,41.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,7.0,0.0,51.0,8.0,24.0,0.0,0.0,5.0,0.0,14.0,16.0,0.0,0.0,0.0,15.0,10.0,0.0,20.0,0.0,4.0,0.0,13.0,13.0,46.0,0.0,6.0,3.0,0.0,35.0,0.0,9.0,0.0,14.0,7.0,64.0,0.448632,1.0157,0.9637629999999999,1.1393
2015-40,0.448632,33.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,14.0,21.0,0.0,0.0,0.0,0.0,58.0,4.0,1.0,0.0,0.0,13.0,7.0,0.0,7.0,0.0,7.0,18.0,0.0,0.0,12.0,0.0,23.0,0.0,26.0,0.0,1.0,0.0,56.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,24.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,41.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,7.0,0.0,51.0,8.0,24.0,0.0,0.0,5.0,0.0,14.0,16.0,0.0,0.0,0.0,15.0,10.0,0.0,20.0,0.0,4.0,0.0,13.0,13.0,46.0,0.0,6.0,3.0,0.0,35.0,0.0,9.0,0.0,14.0,7.0,64.0,1.0157,0.805524,1.42061,1.6964299999999999
2015-41,1.0157,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,22.0,0.0,22.0,0.0,57.0,2.0,2.0,0.0,1.0,10.0,5.0,0.0,4.0,3.0,12.0,18.0,0.0,0.0,12.0,8.0,19.0,0.0,30.0,0.0,1.0,0.0,24.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,7.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,7.0,0.0,27.0,0.0,15.0,4.0,0.0,18.0,0.0,20.0,0.0,8.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,0.0,9.0,0.0,9.0,11.0,57.0,0.0,3.0,6.0,9.0,18.0,18.0,0.0,7.0,0.0,0.0,68.0,0.805524,0.9637629999999999,1.7914299999999999,0.956304
2015-42,0.805524,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,22.0,0.0,22.0,0.0,57.0,2.0,2.0,0.0,1.0,10.0,5.0,0.0,4.0,3.0,12.0,18.0,0.0,0.0,12.0,8.0,19.0,0.0,30.0,0.0,1.0,0.0,24.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,7.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,7.0,0.0,27.0,0.0,15.0,4.0,0.0,18.0,0.0,20.0,0.0,8.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,0.0,9.0,0.0,9.0,11.0,57.0,0.0,3.0,6.0,9.0,18.0,18.0,0.0,7.0,0.0,0.0,68.0,0.9637629999999999,1.42061,1.07817,1.7386
2015-43,0.9637629999999999,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,22.0,0.0,22.0,0.0,57.0,2.0,2.0,0.0,1.0,10.0,5.0,0.0,4.0,3.0,12.0,18.0,0.0,0.0,12.0,8.0,19.0,0.0,30.0,0.0,1.0,0.0,24.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,7.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,7.0,0.0,27.0,0.0,15.0,4.0,0.0,18.0,0.0,20.0,0.0,8.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,0.0,9.0,0.0,9.0,11.0,57.0,0.0,3.0,6.0,9.0,18.0,18.0,0.0,7.0,0.0,0.0,68.0,1.42061,1.7914299999999999,1.1393,1.97822
2015-44,1.42061,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,22.0,0.0,22.0,0.0,57.0,2.0,2.0,0.0,1.0,10.0,5.0,0.0,4.0,3.0,12.0,18.0,0.0,0.0,12.0,8.0,19.0,0.0,30.0,0.0,1.0,0.0,24.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,7.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,7.0,0.0,27.0,0.0,15.0,4.0,0.0,18.0,0.0,20.0,0.0,8.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,0.0,9.0,0.0,9.0,11.0,57.0,0.0,3.0,6.0,9.0,18.0,18.0,0.0,7.0,0.0,0.0,68.0,1.7914299999999999,1.07817,1.6964299999999999,2.39398
2015-45,1.7914299999999999,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,1.0,0.0,0.0,8.0,12.0,0.0,6.0,3.0,6.0,48.0,0.0,0.0,12.0,0.0,52.0,0.0,37.0,0.0,0.0,0.0,13.0,0.0,0.0,32.0,0.0,2.0,2.0,0.0,6.0,24.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,7.0,0.0,13.0,0.0,25.0,4.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,23.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,9.0,6.0,49.0,0.0,6.0,7.0,9.0,9.0,9.0,9.0,0.0,0.0,7.0,63.0,1.07817,1.1393,0.956304,2.95939
2015-46,1.07817,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,1.0,0.0,0.0,8.0,12.0,0.0,6.0,3.0,6.0,48.0,0.0,0.0,12.0,0.0,52.0,0.0,37.0,0.0,0.0,0.0,13.0,0.0,0.0,32.0,0.0,2.0,2.0,0.0,6.0,24.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,7.0,0.0,13.0,0.0,25.0,4.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,23.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,9.0,6.0,49.0,0.0,6.0,7.0,9.0,9.0,9.0,9.0,0.0,0.0,7.0,63.0,1.1393,1.6964299999999999,1.7386,2.65283
2015-47,1.1393,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,1.0,0.0,0.0,8.0,12.0,0.0,6.0,3.0,6.0,48.0,0.0,0.0,12.0,0.0,52.0,0.0,37.0,0.0,0.0,0.0,13.0,0.0,0.0,32.0,0.0,2.0,2.0,0.0,6.0,24.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,7.0,0.0,13.0,0.0,25.0,4.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,23.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,9.0,6.0,49.0,0.0,6.0,7.0,9.0,9.0,9.0,9.0,0.0,0.0,7.0,63.0,1.6964299999999999,0.956304,1.97822,2.82404
2015-48,1.6964299999999999,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,1.0,0.0,0.0,8.0,12.0,0.0,6.0,3.0,6.0,48.0,0.0,0.0,12.0,0.0,52.0,0.0,37.0,0.0,0.0,0.0,13.0,0.0,0.0,32.0,0.0,2.0,2.0,0.0,6.0,24.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,7.0,0.0,13.0,0.0,25.0,4.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,23.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,9.0,6.0,49.0,0.0,6.0,7.0,9.0,9.0,9.0,9.0,0.0,0.0,7.0,63.0,0.956304,1.7386,2.39398,2.8912
