date,utah_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu like symptoms,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,flu utah,do i have the flu,flu shot,flu 2018,cold versus flu,flu vs cold,flu and fever,flu care,flu headache,human temperature,high fever,spanish flu,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,normal body temperature,how to treat the flu,flu virus,how long does the flu last,stomach flu,how long does flu last,food poisoning,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,treatment for flu,cdc flu,exposed to flu,keto flu,flu contagious,flu length,get over the flu,stomach flu symptoms,flu in utah,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature,target
2014-15,1.8678099999999997,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,43.0,61.0,30.0,0.0,0.0,12.0,0.0,0.0,7.0,11.0,7.0,14.0,7.0,0.0,0.0,0.0,28.0,15.0,8.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,33.0,59.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,50.0,3.0,13.0,0.0,19.0,0.0,0.0,0.0,27.0,13.0,14.0,0.0,14.0,34.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,0.0,11.0,17.0,0.0,11.0,17.0,17.0,0.0,0.0,10.0,10.0,54.0,1.63904
2014-16,1.63904,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,43.0,61.0,30.0,0.0,0.0,12.0,0.0,0.0,7.0,11.0,7.0,14.0,7.0,0.0,0.0,0.0,28.0,15.0,8.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,33.0,59.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,50.0,3.0,13.0,0.0,19.0,0.0,0.0,0.0,27.0,13.0,14.0,0.0,14.0,34.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,0.0,11.0,17.0,0.0,11.0,17.0,17.0,0.0,0.0,10.0,10.0,54.0,2.60776
2014-17,2.60776,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,43.0,61.0,30.0,0.0,0.0,12.0,0.0,0.0,7.0,11.0,7.0,14.0,7.0,0.0,0.0,0.0,28.0,15.0,8.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,33.0,59.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,50.0,3.0,13.0,0.0,19.0,0.0,0.0,0.0,27.0,13.0,14.0,0.0,14.0,34.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,0.0,11.0,17.0,0.0,11.0,17.0,17.0,0.0,0.0,10.0,10.0,54.0,1.53369
2014-18,1.53369,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,43.0,61.0,30.0,0.0,0.0,12.0,0.0,0.0,7.0,11.0,7.0,14.0,7.0,0.0,0.0,0.0,28.0,15.0,8.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,33.0,59.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,50.0,3.0,13.0,0.0,19.0,0.0,0.0,0.0,27.0,13.0,14.0,0.0,14.0,34.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,0.0,11.0,17.0,0.0,11.0,17.0,17.0,0.0,0.0,10.0,10.0,54.0,1.83045
2014-19,1.83045,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,54.0,36.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,8.0,11.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,70.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,0.0,0.0,0.0,26.0,4.0,50.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,32.0,0.0,0.0,0.0,16.0,16.0,0.0,22.0,22.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,31.0,21.0,0.0,0.0,12.0,70.0,1.76052
2014-20,1.76052,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,54.0,36.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,8.0,11.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,70.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,0.0,0.0,0.0,26.0,4.0,50.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,32.0,0.0,0.0,0.0,16.0,16.0,0.0,22.0,22.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,31.0,21.0,0.0,0.0,12.0,70.0,1.74422
2014-21,1.74422,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,54.0,36.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,8.0,11.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,70.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,0.0,0.0,0.0,26.0,4.0,50.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,32.0,0.0,0.0,0.0,16.0,16.0,0.0,22.0,22.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,31.0,21.0,0.0,0.0,12.0,70.0,1.66775
2014-22,1.66775,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,54.0,36.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,8.0,11.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,70.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,54.0,0.0,0.0,0.0,26.0,4.0,50.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,32.0,0.0,0.0,0.0,16.0,16.0,0.0,22.0,22.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,31.0,21.0,0.0,0.0,12.0,70.0,0.198478
2014-23,0.198478,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,70.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,38.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,40.0,0.0,0.0,0.0,28.0,1.2172399999999999
2014-24,1.2172399999999999,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,70.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,38.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,40.0,0.0,0.0,0.0,28.0,0.0001
2014-25,0.0001,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,70.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,38.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,40.0,0.0,0.0,0.0,28.0,1.00689
2014-26,1.00689,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,70.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,38.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,40.0,0.0,0.0,0.0,28.0,1.15603
2014-27,1.15603,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,70.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,38.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,40.0,0.0,0.0,0.0,28.0,0.912593
2014-28,0.912593,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,7.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,29.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0,0.0,14.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,34.0,0.0,34.0,17.0,20.0,4.0,28.0,0.0,14.0,0.0,0.0,0.0,15.0,0.0,29.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.7069489999999999
2014-29,0.7069489999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,7.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,29.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0,0.0,14.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,34.0,0.0,34.0,17.0,20.0,4.0,28.0,0.0,14.0,0.0,0.0,0.0,15.0,0.0,29.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.16147
2014-30,1.16147,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,7.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,29.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0,0.0,14.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,34.0,0.0,34.0,17.0,20.0,4.0,28.0,0.0,14.0,0.0,0.0,0.0,15.0,0.0,29.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.814638
2014-31,0.814638,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,7.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,29.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0,0.0,14.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,34.0,0.0,34.0,17.0,20.0,4.0,28.0,0.0,14.0,0.0,0.0,0.0,15.0,0.0,29.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.8170029999999999
2014-32,0.8170029999999999,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,15.0,15.0,0.0,15.0,11.0,0.0,0.0,2.0,11.0,0.0,11.0,7.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,31.0,0.0,31.0,0.0,27.0,20.0,26.0,13.0,10.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,15.0,0.0,15.0,0.0,22.0,0.0,15.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,13.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,37.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,12.0,17.0,18.0,18.0,0.0,10.0,0.0,50.0,1.07149
2014-33,1.07149,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,15.0,15.0,0.0,15.0,11.0,0.0,0.0,2.0,11.0,0.0,11.0,7.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,31.0,0.0,31.0,0.0,27.0,20.0,26.0,13.0,10.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,15.0,0.0,15.0,0.0,22.0,0.0,15.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,13.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,37.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,12.0,17.0,18.0,18.0,0.0,10.0,0.0,50.0,0.9918389999999999
2014-34,0.9918389999999999,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,15.0,15.0,0.0,15.0,11.0,0.0,0.0,2.0,11.0,0.0,11.0,7.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,31.0,0.0,31.0,0.0,27.0,20.0,26.0,13.0,10.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,15.0,0.0,15.0,0.0,22.0,0.0,15.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,13.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,37.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,12.0,17.0,18.0,18.0,0.0,10.0,0.0,50.0,1.0849
2014-35,1.0849,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,15.0,15.0,0.0,15.0,11.0,0.0,0.0,2.0,11.0,0.0,11.0,7.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,31.0,0.0,31.0,0.0,27.0,20.0,26.0,13.0,10.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,15.0,0.0,15.0,0.0,22.0,0.0,15.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,13.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,37.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,12.0,17.0,18.0,18.0,0.0,10.0,0.0,50.0,0.24479800000000002
2014-36,0.24479800000000002,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,15.0,15.0,0.0,15.0,11.0,0.0,0.0,2.0,11.0,0.0,11.0,7.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,31.0,0.0,31.0,0.0,27.0,20.0,26.0,13.0,10.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,15.0,0.0,15.0,0.0,22.0,0.0,15.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,13.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,37.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,12.0,17.0,18.0,18.0,0.0,10.0,0.0,50.0,1.47658
2014-37,1.47658,35.0,42.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,85.0,19.0,0.0,0.0,0.0,0.0,4.0,52.0,15.0,15.0,0.0,15.0,17.0,0.0,0.0,0.0,21.0,7.0,17.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,4.0,32.0,0.0,53.0,0.0,0.0,31.0,62.0,31.0,0.0,13.0,26.0,39.0,13.0,10.0,0.0,0.0,20.0,30.0,30.0,0.0,0.0,31.0,0.0,31.0,0.0,23.0,3.0,33.0,10.0,13.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,0.0,14.0,21.0,0.0,55.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,11.0,0.0,34.0,0.0,0.0,10.0,0.0,78.0,1.2458
2014-38,1.2458,35.0,42.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,85.0,19.0,0.0,0.0,0.0,0.0,4.0,52.0,15.0,15.0,0.0,15.0,17.0,0.0,0.0,0.0,21.0,7.0,17.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,4.0,32.0,0.0,53.0,0.0,0.0,31.0,62.0,31.0,0.0,13.0,26.0,39.0,13.0,10.0,0.0,0.0,20.0,30.0,30.0,0.0,0.0,31.0,0.0,31.0,0.0,23.0,3.0,33.0,10.0,13.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,0.0,14.0,21.0,0.0,55.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,11.0,0.0,34.0,0.0,0.0,10.0,0.0,78.0,1.2244899999999999
2014-39,1.2244899999999999,35.0,42.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,85.0,19.0,0.0,0.0,0.0,0.0,4.0,52.0,15.0,15.0,0.0,15.0,17.0,0.0,0.0,0.0,21.0,7.0,17.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,4.0,32.0,0.0,53.0,0.0,0.0,31.0,62.0,31.0,0.0,13.0,26.0,39.0,13.0,10.0,0.0,0.0,20.0,30.0,30.0,0.0,0.0,31.0,0.0,31.0,0.0,23.0,3.0,33.0,10.0,13.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,0.0,14.0,21.0,0.0,55.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,11.0,0.0,34.0,0.0,0.0,10.0,0.0,78.0,1.15574
2014-40,1.15574,35.0,42.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,85.0,19.0,0.0,0.0,0.0,0.0,4.0,52.0,15.0,15.0,0.0,15.0,17.0,0.0,0.0,0.0,21.0,7.0,17.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,4.0,32.0,0.0,53.0,0.0,0.0,31.0,62.0,31.0,0.0,13.0,26.0,39.0,13.0,10.0,0.0,0.0,20.0,30.0,30.0,0.0,0.0,31.0,0.0,31.0,0.0,23.0,3.0,33.0,10.0,13.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,0.0,14.0,21.0,0.0,55.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,11.0,0.0,34.0,0.0,0.0,10.0,0.0,78.0,1.29199
2014-41,1.29199,26.0,0.0,41.0,0.0,0.0,12.0,0.0,2.0,2.0,33.0,6.0,6.0,0.0,0.0,0.0,2.0,46.0,29.0,44.0,0.0,0.0,22.0,3.0,0.0,2.0,30.0,0.0,14.0,0.0,0.0,0.0,0.0,48.0,11.0,4.0,0.0,24.0,0.0,18.0,0.0,0.0,30.0,30.0,30.0,0.0,13.0,51.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,22.0,15.0,30.0,15.0,47.0,6.0,37.0,8.0,12.0,0.0,25.0,13.0,0.0,0.0,45.0,19.0,20.0,0.0,0.0,26.0,18.0,0.0,18.0,0.0,0.0,0.0,11.0,0.0,0.0,22.0,22.0,11.0,25.0,17.0,25.0,0.0,28.0,0.0,33.0,1.2931700000000002
2014-42,1.2931700000000002,26.0,0.0,41.0,0.0,0.0,12.0,0.0,2.0,2.0,33.0,6.0,6.0,0.0,0.0,0.0,2.0,46.0,29.0,44.0,0.0,0.0,22.0,3.0,0.0,2.0,30.0,0.0,14.0,0.0,0.0,0.0,0.0,48.0,11.0,4.0,0.0,24.0,0.0,18.0,0.0,0.0,30.0,30.0,30.0,0.0,13.0,51.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,22.0,15.0,30.0,15.0,47.0,6.0,37.0,8.0,12.0,0.0,25.0,13.0,0.0,0.0,45.0,19.0,20.0,0.0,0.0,26.0,18.0,0.0,18.0,0.0,0.0,0.0,11.0,0.0,0.0,22.0,22.0,11.0,25.0,17.0,25.0,0.0,28.0,0.0,33.0,1.5145600000000001
2014-43,1.5145600000000001,26.0,0.0,41.0,0.0,0.0,12.0,0.0,2.0,2.0,33.0,6.0,6.0,0.0,0.0,0.0,2.0,46.0,29.0,44.0,0.0,0.0,22.0,3.0,0.0,2.0,30.0,0.0,14.0,0.0,0.0,0.0,0.0,48.0,11.0,4.0,0.0,24.0,0.0,18.0,0.0,0.0,30.0,30.0,30.0,0.0,13.0,51.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,22.0,15.0,30.0,15.0,47.0,6.0,37.0,8.0,12.0,0.0,25.0,13.0,0.0,0.0,45.0,19.0,20.0,0.0,0.0,26.0,18.0,0.0,18.0,0.0,0.0,0.0,11.0,0.0,0.0,22.0,22.0,11.0,25.0,17.0,25.0,0.0,28.0,0.0,33.0,1.58786
2014-44,1.58786,26.0,0.0,41.0,0.0,0.0,12.0,0.0,2.0,2.0,33.0,6.0,6.0,0.0,0.0,0.0,2.0,46.0,29.0,44.0,0.0,0.0,22.0,3.0,0.0,2.0,30.0,0.0,14.0,0.0,0.0,0.0,0.0,48.0,11.0,4.0,0.0,24.0,0.0,18.0,0.0,0.0,30.0,30.0,30.0,0.0,13.0,51.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,22.0,15.0,30.0,15.0,47.0,6.0,37.0,8.0,12.0,0.0,25.0,13.0,0.0,0.0,45.0,19.0,20.0,0.0,0.0,26.0,18.0,0.0,18.0,0.0,0.0,0.0,11.0,0.0,0.0,22.0,22.0,11.0,25.0,17.0,25.0,0.0,28.0,0.0,33.0,1.51435
2014-45,1.51435,45.0,39.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,11.0,6.0,11.0,0.0,0.0,0.0,2.0,49.0,55.0,68.0,0.0,0.0,45.0,3.0,0.0,24.0,48.0,6.0,25.0,0.0,13.0,0.0,0.0,70.0,9.0,3.0,7.0,19.0,2.0,20.0,0.0,0.0,28.0,56.0,56.0,28.0,24.0,30.0,12.0,24.0,9.0,14.0,9.0,46.0,41.0,55.0,41.0,0.0,49.0,28.0,49.0,49.0,59.0,8.0,41.0,6.0,29.0,18.0,88.0,0.0,12.0,0.0,55.0,24.0,37.0,12.0,12.0,44.0,58.0,58.0,17.0,17.0,0.0,0.0,40.0,0.0,0.0,31.0,20.0,26.0,32.0,31.0,47.0,16.0,18.0,9.0,80.0,1.80339
2014-46,1.80339,45.0,39.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,11.0,6.0,11.0,0.0,0.0,0.0,2.0,49.0,55.0,68.0,0.0,0.0,45.0,3.0,0.0,24.0,48.0,6.0,25.0,0.0,13.0,0.0,0.0,70.0,9.0,3.0,7.0,19.0,2.0,20.0,0.0,0.0,28.0,56.0,56.0,28.0,24.0,30.0,12.0,24.0,9.0,14.0,9.0,46.0,41.0,55.0,41.0,0.0,49.0,28.0,49.0,49.0,59.0,8.0,41.0,6.0,29.0,18.0,88.0,0.0,12.0,0.0,55.0,24.0,37.0,12.0,12.0,44.0,58.0,58.0,17.0,17.0,0.0,0.0,40.0,0.0,0.0,31.0,20.0,26.0,32.0,31.0,47.0,16.0,18.0,9.0,80.0,1.96438
2014-47,1.96438,45.0,39.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,11.0,6.0,11.0,0.0,0.0,0.0,2.0,49.0,55.0,68.0,0.0,0.0,45.0,3.0,0.0,24.0,48.0,6.0,25.0,0.0,13.0,0.0,0.0,70.0,9.0,3.0,7.0,19.0,2.0,20.0,0.0,0.0,28.0,56.0,56.0,28.0,24.0,30.0,12.0,24.0,9.0,14.0,9.0,46.0,41.0,55.0,41.0,0.0,49.0,28.0,49.0,49.0,59.0,8.0,41.0,6.0,29.0,18.0,88.0,0.0,12.0,0.0,55.0,24.0,37.0,12.0,12.0,44.0,58.0,58.0,17.0,17.0,0.0,0.0,40.0,0.0,0.0,31.0,20.0,26.0,32.0,31.0,47.0,16.0,18.0,9.0,80.0,2.63658
